n,mae,rmse,wape_pct,bias,absolute_error_sum,squared_error_sum,actual_abs_sum,variant,seed,month,target,lead,population,unit
4464,0.04086955912373559,0.05294104082102475,5.910551616665374,-0.008637456742620703,182.4417119283557,12.511492977544657,3086.7120999999997,mlp,3407,5,price,6–12h,all,元/千瓦时
4464,0.04167502344787841,0.05475621762881743,6.020308534322914,-0.009629797245096081,186.03730467132925,13.384158399280356,3090.1623,mlp,3407,5,price,12–18h,all,元/千瓦时
4464,0.042631589674251326,0.05626291377678525,6.1513168300825845,-0.011115525988776463,190.3074163058579,14.13086104314333,3093.7671,mlp,3407,5,price,18–24h,all,元/千瓦时
17856,182.70181319255212,325.49939575529186,6.524822766953931,37.860493931136595,3262323.576366211,1891840640.1113453,49998654.2606,mlp,3407,5,pv_corrected,all,all,千瓦
10994,294.22624070698384,414.36267056365824,6.469620709134987,58.98096176102826,3234723.2903325805,1887630471.7865744,49998654.2606,mlp,3407,5,pv_corrected,all,generating,千瓦
4464,151.60132776189414,261.4013539628992,5.401788644408292,33.97401614689844,676748.3271290954,305028101.2986352,12528226.6982,mlp,3407,5,pv_corrected,0–6h,all,千瓦
2747,243.86181350937085,332.6623268036962,5.347032886996596,52.712079599891105,669888.4017102417,303994622.4337119,12528226.698199999,mlp,3407,5,pv_corrected,0–6h,generating,千瓦
4464,168.00427083255536,292.222940173081,5.985505323621537,37.42781732573013,749971.0649965272,381199917.55181795,12529786.9511,mlp,3407,5,pv_corrected,6–12h,all,千瓦
2749,270.3288782888513,371.88374225345365,5.930939522884799,58.290577650630944,743134.0864160522,380179876.3014387,12529786.9511,mlp,3407,5,pv_corrected,6–12h,generating,千瓦
4464,193.45856872696552,342.7195801939213,6.915558614762604,54.88183773471873,863599.0507971741,524326756.3340007,12487769.9533,mlp,3407,5,pv_corrected,12–18h,all,千瓦
2749,311.63577925372186,436.29073377347436,6.86020610863427,86.60612223320909,856686.7571684815,523271062.4312643,12487769.9533,mlp,3407,5,pv_corrected,12–18h,generating,千瓦
4464,217.74308544879355,390.66328376609164,7.80547040227208,25.158304517199063,972005.1334434144,681285864.9268916,12452870.658,mlp,3407,5,pv_corrected,18–24h,all,千瓦
2749,351.04184977730273,497.4233026533956,7.749330026308905,38.31050671486632,965014.0450378052,680184910.6201593,12452870.658,mlp,3407,5,pv_corrected,18–24h,generating,千瓦
17856,162.05360642921147,211.71151318849724,3.6791917743419504,-27.7049766017025,2893629.1964,800337432.5645533,78648501.4611,periodic,none,5,load,all,all,千瓦
4464,160.47889072580645,208.9597622638824,3.645857324012408,-25.0791732078853,716377.7682,194916909.54336852,19649089.487999998,periodic,none,5,load,0–6h,all,千瓦
4464,161.78695217293907,211.1564738475344,3.6736088325189034,-27.29004854390681,722216.9545,199036619.98264205,19659604.1502,periodic,none,5,load,6–12h,all,千瓦
4464,161.81447007168458,211.23133263533322,3.6735967865763923,-28.02178140681003,722339.7944,199177769.1591162,19663012.4743,periodic,none,5,load,12–18h,all,千瓦
4464,164.13411274641575,215.44638471381094,3.723648420992146,-30.428903248207888,732694.6793,207206133.87942636,19676795.3486,periodic,none,5,load,18–24h,all,千瓦
17856,236.2136268873208,446.9742739583889,8.43588809353963,8.950069080421146,4217830.5217,3567378844.2237096,49998654.2606,periodic,none,5,pv,all,all,千瓦
10994,383.64807310351097,569.6351102800794,8.435880881345515,14.536003956703658,4217826.9157,3567378842.5485973,49998654.2606,periodic,none,5,pv,all,generating,千瓦
4464,234.1580391801075,440.00943775337873,8.343411338894285,4.081821572580644,1045281.4868999999,864267474.9129665,12528226.6982,periodic,none,5,pv,0–6h,all,千瓦
2747,380.51714066254095,560.9120305074885,8.34340414314327,6.632817619220969,1045280.5854,864267474.4941885,12528226.698199999,periodic,none,5,pv,0–6h,generating,千瓦
4464,234.22470920698922,440.0173701404258,8.344747647989399,4.154380577956988,1045579.1018999999,864298636.8169235,12529786.9511,periodic,none,5,pv,6–12h,all,千瓦
2749,380.34856325936704,560.7180594852148,8.344740453134424,6.745817897417241,1045578.2004,864298636.3981456,12529786.9511,periodic,none,5,pv,6–12h,generating,千瓦
4464,236.75132231182792,451.18052741186824,8.46314359371039,11.047105555555557,1056857.9027999998,908709108.1610688,12487769.9533,periodic,none,5,pv,12–18h,all,千瓦
2749,384.45143735903963,574.9433703723037,8.463136374647233,17.938660494725347,1056857.0013,908709107.7422906,12487769.9533,periodic,none,5,pv,12–18h,generating,千瓦
4464,239.72043685035845,456.4608928150616,8.593295951504453,16.516968615591395,1070112.0301,930103624.3327512,12452870.658,periodic,none,5,pv,18–24h,all,千瓦
2749,389.2728732630047,581.6721871067388,8.593288712209798,26.820969952710076,1070111.1286,930103623.9139731,12452870.658,periodic,none,5,pv,18–24h,generating,千瓦
17856,0.04572623767921147,0.05949708048976484,6.607940599797034,-0.004087662410394266,816.4877,63.20850059,12356.1598,periodic,none,5,price,all,all,元/千瓦时
4464,0.04532591845878136,0.05865098590306418,6.557566033557474,-0.0031336245519713256,202.3349,15.35588389,3085.5183,periodic,none,5,price,0–6h,all,元/千瓦时
4464,0.04526458333333334,0.058623295899604765,6.546159585145632,-0.0034653897849462366,202.0611,15.341387830000002,3086.7120999999997,periodic,none,5,price,6–12h,all,元/千瓦时
4464,0.0458472894265233,0.05989720796459051,6.6230275348320715,-0.0045450492831541215,204.66230000000002,16.01538353,3090.1623,periodic,none,5,price,12–18h,all,元/千瓦时
4464,0.046467159498207886,0.06078902742876191,6.704751627877871,-0.005206586021505376,207.42940000000002,16.495845340000002,3093.7671,periodic,none,5,price,18–24h,all,元/千瓦时
17856,238.8676746378435,480.8209546378523,8.530671997894988,-53.3806808075717,4265221.198333333,4128107041.7190857,49998654.2606,periodic,none,5,pv_corrected,all,all,千瓦
10994,385.4883475827724,612.4607575088742,8.476345925703605,-89.16934159617368,4238058.893325,4123939325.294854,49998654.2606,periodic,none,5,pv_corrected,all,generating,千瓦
4464,123.38743061902629,208.2265055326012,4.396484063961503,-19.400168794802862,550801.4902833333,193551351.23460537,12528226.6982,periodic,none,5,pv_corrected,0–6h,all,千瓦
2747,198.01813646098776,264.73292437144676,4.341842097545111,-34.01821002002183,543955.8208583334,192519432.86347115,12528226.698199999,periodic,none,5,pv_corrected,0–6h,generating,千瓦
4464,181.39956296296296,318.5815964320217,6.462740765082016,-29.33441207437277,809767.6490666666,453070258.7242236,12529786.9511,periodic,none,5,pv_corrected,6–12h,all,千瓦
2749,292.0919935218867,405.505800745861,6.4084161472607795,-50.111158375773016,802960.8901916665,452031689.75155175,12529786.9511,periodic,none,5,pv_corrected,6–12h,generating,千瓦
4464,257.5398879032258,455.2468354641762,9.206271927648645,-36.73985230734768,1149658.0596,925162576.8774549,12487769.9533,periodic,none,5,pv_corrected,12–18h,all,千瓦
2749,415.75066349581664,579.8050884639418,9.152143082584406,-62.11938390323756,1142898.5739499999,924142162.7332597,12487769.9533,periodic,none,5,pv_corrected,12–18h,generating,千瓦
4464,393.1438170661589,756.7383757176465,14.09308783156666,-128.04829005376348,1754993.9993833331,2556322854.882802,12452870.658,periodic,none,5,pv_corrected,18–24h,all,千瓦
2749,635.9562052837396,964.1153379382515,14.038880321959253,-210.3884895810598,1748243.608325,2555246039.946572,12452870.658,periodic,none,5,pv_corrected,18–24h,generating,千瓦
17856,679.146240669803,1162.2994720456024,15.419029031847485,33.39855080645159,12126835.273400001,24122385759.88344,78648501.4611,yesterday,none,5,load,all,all,千瓦
4464,656.5027004480287,1136.521393748894,14.914828784253743,57.6674034050179,2930628.0548,5766063441.396018,19649089.487999998,yesterday,none,5,load,0–6h,all,千瓦
4464,665.3898697580646,1142.261928225495,15.10864794584271,47.86109345878138,2970300.3786000004,5824458963.774174,19659604.1502,yesterday,none,5,load,6–12h,all,千瓦
4464,685.382844108423,1167.176756510859,15.559920028016558,26.326140344982115,3059549.0161,6081314257.312628,19663012.4743,yesterday,none,5,load,12–18h,all,千瓦
4464,709.3095483646954,1202.087966335402,16.091836947042733,1.7395660170251017,3166357.8239,6450549097.400619,19676795.3486,yesterday,none,5,load,18–24h,all,千瓦
17856,236.2136268873208,446.9742739583889,8.43588809353963,8.950069080421146,4217830.5217,3567378844.2237096,49998654.2606,yesterday,none,5,pv,all,all,千瓦
10994,383.64807310351097,569.6351102800794,8.435880881345515,14.536003956703658,4217826.9157,3567378842.5485973,49998654.2606,yesterday,none,5,pv,all,generating,千瓦
4464,234.1580391801075,440.00943775337873,8.343411338894285,4.081821572580644,1045281.4868999999,864267474.9129665,12528226.6982,yesterday,none,5,pv,0–6h,all,千瓦
2747,380.51714066254095,560.9120305074885,8.34340414314327,6.632817619220969,1045280.5854,864267474.4941885,12528226.698199999,yesterday,none,5,pv,0–6h,generating,千瓦
4464,234.22470920698922,440.0173701404258,8.344747647989399,4.154380577956988,1045579.1018999999,864298636.8169235,12529786.9511,yesterday,none,5,pv,6–12h,all,千瓦
2749,380.34856325936704,560.7180594852148,8.344740453134424,6.745817897417241,1045578.2004,864298636.3981456,12529786.9511,yesterday,none,5,pv,6–12h,generating,千瓦
4464,236.75132231182792,451.18052741186824,8.46314359371039,11.047105555555557,1056857.9027999998,908709108.1610688,12487769.9533,yesterday,none,5,pv,12–18h,all,千瓦
2749,384.45143735903963,574.9433703723037,8.463136374647233,17.938660494725347,1056857.0013,908709107.7422906,12487769.9533,yesterday,none,5,pv,12–18h,generating,千瓦
4464,239.72043685035845,456.4608928150616,8.593295951504453,16.516968615591395,1070112.0301,930103624.3327512,12452870.658,yesterday,none,5,pv,18–24h,all,千瓦
2749,389.2728732630047,581.6721871067388,8.593288712209798,26.820969952710076,1070111.1286,930103623.9139731,12452870.658,yesterday,none,5,pv,18–24h,generating,千瓦
17856,0.0879468974014337,0.12641042733537808,12.709286909675612,0.0025478046594982085,1570.3798000000002,285.33166866,12356.1598,yesterday,none,5,price,all,all,元/千瓦时
4464,0.08571048387096775,0.12312058115717407,12.400237587312317,0.005260887096774195,382.6116,67.66833638,3085.5183,yesterday,none,5,price,0–6h,all,元/千瓦时
4464,0.08649195788530466,0.12378200669504277,12.508458433813768,0.004186850358422939,386.1001,68.39734185,3086.7120999999997,yesterday,none,5,price,6–12h,all,元/千瓦时
4464,0.08863252688172044,0.12740669495147727,12.803715843662971,0.001659722222222222,395.65560000000005,72.46172786000001,3090.1623,yesterday,none,5,price,12–18h,all,元/千瓦时
4464,0.09095262096774193,0.13116880708484366,13.123563826119943,-0.0009162410394265248,406.0125,76.80426256999999,3093.7671,yesterday,none,5,price,18–24h,all,元/千瓦时
17856,238.8676746378435,480.8209546378523,8.530671997894988,-53.3806808075717,4265221.198333333,4128107041.7190857,49998654.2606,issued,none,5,pv_corrected,all,all,千瓦
10994,385.4883475827724,612.4607575088742,8.476345925703605,-89.16934159617368,4238058.893325,4123939325.294854,49998654.2606,issued,none,5,pv_corrected,all,generating,千瓦
4464,123.38743061902629,208.2265055326012,4.396484063961503,-19.400168794802862,550801.4902833333,193551351.23460537,12528226.6982,issued,none,5,pv_corrected,0–6h,all,千瓦
2747,198.01813646098776,264.73292437144676,4.341842097545111,-34.01821002002183,543955.8208583334,192519432.86347115,12528226.698199999,issued,none,5,pv_corrected,0–6h,generating,千瓦
4464,181.39956296296296,318.5815964320217,6.462740765082016,-29.33441207437277,809767.6490666666,453070258.7242236,12529786.9511,issued,none,5,pv_corrected,6–12h,all,千瓦
2749,292.0919935218867,405.505800745861,6.4084161472607795,-50.111158375773016,802960.8901916665,452031689.75155175,12529786.9511,issued,none,5,pv_corrected,6–12h,generating,千瓦
4464,257.5398879032258,455.2468354641762,9.206271927648645,-36.73985230734768,1149658.0596,925162576.8774549,12487769.9533,issued,none,5,pv_corrected,12–18h,all,千瓦
2749,415.75066349581664,579.8050884639418,9.152143082584406,-62.11938390323756,1142898.5739499999,924142162.7332597,12487769.9533,issued,none,5,pv_corrected,12–18h,generating,千瓦
4464,393.1438170661589,756.7383757176465,14.09308783156666,-128.04829005376348,1754993.9993833331,2556322854.882802,12452870.658,issued,none,5,pv_corrected,18–24h,all,千瓦
2749,635.9562052837396,964.1153379382515,14.038880321959253,-210.3884895810598,1748243.608325,2555246039.946572,12452870.658,issued,none,5,pv_corrected,18–24h,generating,千瓦
17856,162.05360642921147,211.71151318849724,3.6791917743419504,-27.7049766017025,2893629.1964,800337432.5645533,78648501.4611,weekly,none,5,load,all,all,千瓦
4464,160.47889072580645,208.9597622638824,3.645857324012408,-25.0791732078853,716377.7682,194916909.54336852,19649089.487999998,weekly,none,5,load,0–6h,all,千瓦
4464,161.78695217293907,211.1564738475344,3.6736088325189034,-27.29004854390681,722216.9545,199036619.98264205,19659604.1502,weekly,none,5,load,6–12h,all,千瓦
4464,161.81447007168458,211.23133263533322,3.6735967865763923,-28.02178140681003,722339.7944,199177769.1591162,19663012.4743,weekly,none,5,load,12–18h,all,千瓦
4464,164.13411274641575,215.44638471381094,3.723648420992146,-30.428903248207888,732694.6793,207206133.87942636,19676795.3486,weekly,none,5,load,18–24h,all,千瓦
17856,264.1108638216846,484.8742059864248,9.432181033952906,14.608998655913977,4715963.5844,4197999089.9865274,49998654.2606,weekly,none,5,pv,all,all,千瓦
10994,428.9387277424049,617.9356785857602,9.43175859938317,23.708119738038924,4715752.3728,4197998464.5444684,49998654.2606,weekly,none,5,pv,all,generating,千瓦
4464,258.71546225358423,470.16030441739434,9.218430120409073,6.961698051075264,1154905.8235,986770377.6977613,12528226.6982,weekly,none,5,pv,0–6h,all,千瓦
2747,420.4038651619948,599.347481108825,9.21797988989075,11.292542482708418,1154849.4175999998,986770206.3472722,12528226.698199999,weekly,none,5,pv,0–6h,generating,千瓦
4464,258.6481929211469,470.1463534182486,9.214885597864345,7.122758870967746,1154605.5332,986711817.9753761,12529786.9511,weekly,none,5,pv,6–12h,all,千瓦
2749,419.99051702437254,599.1116458028522,9.214473764046252,11.54761502364496,1154553.9313,986711666.6115197,12529786.9511,weekly,none,5,pv,6–12h,generating,千瓦
4464,266.9141048611111,493.7559279243069,9.541371826641752,19.0525188844086,1191504.5641,1088300506.6327958,12487769.9533,weekly,none,5,pv,12–18h,all,千瓦
2749,433.41322742815566,629.1975393850365,9.540958607146253,30.919913568570387,1191452.9622,1088300355.2689393,12487769.9533,weekly,none,5,pv,12–18h,generating,千瓦
4464,272.165695250896,504.50843469771314,9.7563661983391,25.299018817204292,1214947.6635999999,1136216387.6805942,12452870.658,weekly,none,5,pv,18–24h,all,千瓦
2749,441.9410919243361,642.8995556087605,9.75595182079181,41.063375081847944,1214896.0617,1136216236.3167377,12452870.658,weekly,none,5,pv,18–24h,generating,千瓦
17856,0.04572623767921147,0.05949708048976484,6.607940599797034,-0.004087662410394266,816.4877,63.20850059,12356.1598,weekly,none,5,price,all,all,元/千瓦时
4464,0.04532591845878136,0.05865098590306418,6.557566033557474,-0.0031336245519713256,202.3349,15.35588389,3085.5183,weekly,none,5,price,0–6h,all,元/千瓦时
4464,0.04526458333333334,0.058623295899604765,6.546159585145632,-0.0034653897849462366,202.0611,15.341387830000002,3086.7120999999997,weekly,none,5,price,6–12h,all,元/千瓦时
4464,0.0458472894265233,0.05989720796459051,6.6230275348320715,-0.0045450492831541215,204.66230000000002,16.01538353,3090.1623,weekly,none,5,price,12–18h,all,元/千瓦时
4464,0.046467159498207886,0.06078902742876191,6.704751627877871,-0.005206586021505376,207.42940000000002,16.495845340000002,3093.7671,weekly,none,5,price,18–24h,all,元/千瓦时
17280,208.41495281797054,285.2342473390649,4.335726476518181,-89.78715171138057,3601410.384694531,1405876190.7758312,83063597.3971,mlp,42,6,load,all,all,千瓦
4320,204.34871714418765,279.12498433891716,4.256934469852547,-86.87864146384909,882786.4580628906,336574469.73110723,20737609.7592,mlp,42,6,load,0–6h,all,千瓦
4320,207.0637901118526,283.69579855866,4.309431877817663,-89.20117816017432,894515.5732832032,347687882.4376906,20757157.7564,mlp,42,6,load,6–12h,all,千瓦
4320,210.02434538727937,287.1585576187665,4.36798602543693,-91.20445506573711,907305.1720730469,356227360.7631427,20771705.009800002,mlp,42,6,load,12–18h,all,千瓦
4320,212.22295862856262,290.8267580615724,4.408316952132861,-91.86433215576173,916803.1812753906,365386477.84389085,20797124.8717,mlp,42,6,load,18–24h,all,千瓦
