day,date,total_cost,emergency_cost,initial_soc,final_soc,mip_gap,mip_seconds,planned_changes,next_day_pending_mode_hold
247,2025-09-05,17897.78028754153,10.637123751614723,2790.903400726406,2897.0678942575278,0.0027968683993089983,5.0094511669594795,8,0
248,2025-09-06,19313.973942533506,1401.7852165947443,2897.0678942575278,3078.2301538704005,6.332629324941391e-05,4.696826249943115,8,0
249,2025-09-07,46345.45891861882,12655.7319032814,3078.2301538704005,1405.019408513999,0.0007140660819382643,0.6547502499306574,8,0
250,2025-09-08,71270.51796434443,38295.97111394497,1405.019408513999,1200.0,0.0004182865042196971,0.8689541249768808,8,0
251,2025-09-09,42692.534664237006,2563.5348987917287,1200.0,2265.2645248596045,3.0625013409132216e-05,0.44055587495677173,8,0
252,2025-09-10,50116.76492039663,12688.04693070325,2265.2645248596045,1200.0,0.00661361190204218,5.012211541994475,8,0
253,2025-09-11,39828.69072589581,213.0338214441723,1200.0,1655.211442776393,0.000897109618535926,0.74956420797389,8,0
254,2025-09-12,19405.297040904996,3289.1836451979048,1655.211442776393,1438.1887072164461,0.0019740687229508665,2.0548280000220984,8,0
255,2025-09-13,18244.797734192118,969.09188576064,1438.1887072164461,2160.3684995168787,0.0010647957633665435,1.2806910830549896,8,0
256,2025-09-14,40259.01057180554,146.82074551024692,2160.3684995168787,2124.860578890288,0.0017998727227183685,3.0167587500764057,8,0
257,2025-09-15,40925.35625959143,70.20756268088901,2124.860578890288,2660.195583777119,0.0016804461431250987,0.5962276250356808,8,0
258,2025-09-16,40945.41499289073,42.48579296738677,2660.195583777119,2607.088251691756,0.0010899344127495584,0.5917508749989793,7,0
259,2025-09-17,41527.37982920355,307.42022565199136,2607.088251691756,2865.876477331672,0.0018617744951033076,1.6034732080297545,8,0
260,2025-09-18,40035.777407637324,287.480081377031,2865.876477331672,2107.2759278073586,0.0004053460022534454,0.7237449580570683,7,0
261,2025-09-19,17561.56080364573,571.0927685382348,2107.2759278073586,2094.502785371396,0.001972764613440608,1.704342791927047,8,0
262,2025-09-20,18306.089691435303,398.5389544873109,2094.502785371396,3174.1187303300776,0.00044671214952005545,2.464696167036891,8,0
263,2025-09-21,42448.817347995624,0.0,3174.1187303300776,3262.8451618773306,0.0024958849539634567,5.00688054098282,8,0
264,2025-09-22,42556.98556218672,7.333893606094969,3262.8451618773306,3427.078985615436,0.0019961556380839285,4.636442875023931,7,0
265,2025-09-23,43267.84211848088,191.44638897396402,3427.078985615436,3085.503136428394,0.00011671677189299924,0.5735118329757825,7,0
266,2025-09-24,41843.61767795484,72.52880557712979,3085.503136428394,2781.328425115876,0.0023134049939361103,5.007316167000681,8,0
267,2025-09-25,43495.845937150225,63.666103475118874,2781.328425115876,3679.3493656268392,0.0013642342899160198,1.4389123750152066,7,0
268,2025-09-26,19101.67089317795,0.0,3679.3493656268392,4004.504083910017,0.0013449403700864474,3.491228000028059,7,0
269,2025-09-27,18282.85890279786,1239.1032158477958,4004.504083910017,1925.7497300550206,0.0002891458751109394,0.3749070840422064,8,0
270,2025-09-28,45151.32077944073,34.17024366047893,1925.7497300550206,3724.84139435666,0.0019796595361844735,4.215696749975905,8,0
271,2025-09-29,44161.96527112949,152.60171256916,3724.84139435666,3911.4975005707734,0.0009166203409649259,0.8747226669220254,8,0
272,2025-09-30,45309.93089358513,587.6150024723414,3911.4975005707734,4013.712377035793,0.0031607799422118635,5.00756741699297,7,0
273,2025-10-01,44332.153773230486,12.008391753784169,4013.712377035793,6268.310116607003,0.0017868789784790298,0.984226958011277,8,0
274,2025-10-02,41327.14288588069,84.51193262245948,6268.310116607003,5068.942067811626,0.0019209968894056697,0.7253288329811767,8,0
275,2025-10-03,16625.05120288791,0.0,5068.942067811626,4335.272976314024,0.0007750637329101061,3.4701180000556633,7,0
276,2025-10-04,17078.44963862514,0.0,4335.272976314024,4219.9705916906405,0.001996746548102663,2.7658545419108123,8,0
277,2025-10-05,40958.11336003015,13.232174635183858,4219.9705916906405,5703.3275930124855,0.007879972322650775,5.0086463750340044,7,0
278,2025-10-06,39077.61468497591,0.0,5703.3275930124855,4084.610791406383,0.0001333082869823097,1.0817710829433054,7,0
279,2025-10-07,39007.33543871594,0.0,4084.610791406383,3483.2416891210455,0.0013492890235855092,1.2023259999696165,8,0
280,2025-10-08,38087.17829584336,0.0,3483.2416891210455,2974.07711609633,0.0015134065300356474,1.2972027919022366,7,0
281,2025-10-09,38373.15541775135,0.0,2974.07711609633,2730.3852796479573,0.0009058586661633136,1.8057022920111194,8,0
282,2025-10-10,16045.244160078242,30.129835440725092,2730.3852796479573,2687.24263629587,0.0001849065978528818,0.6880992919905111,7,0
283,2025-10-11,15769.98021505901,0.0,2687.24263629587,2274.516055480431,0.0005617778012742196,0.6041092909872532,8,0
284,2025-10-12,39326.82799818369,0.0,2274.516055480431,2335.6374353296706,0.0021627063327775927,5.01390324998647,7,0
285,2025-10-13,39430.83960910198,16.63440801432818,2335.6374353296706,2706.3711171733726,0.0019094063188877023,3.092447584029287,8,0
286,2025-10-14,39047.16383695531,40.42205302779522,2706.3711171733726,2572.949582503678,0.0010396785955076836,3.3039073329418898,8,0
287,2025-10-15,40281.001792951436,504.6691076031942,2572.949582503678,2090.8036892122077,0.001682056235053733,2.4232328749494627,7,0
288,2025-10-16,44335.08788263433,3950.3407099769465,2090.8036892122077,1752.9872381609805,0.0037155536203357206,5.009213999961503,8,0
289,2025-10-17,17385.890616894823,0.0,1752.9872381609805,2572.620758454449,0.0006307109581839228,1.3985689579276368,8,0
290,2025-10-18,16128.728256477665,0.0,2572.620758454449,2350.8778884381877,0.0004267349967286736,0.6116068329429254,8,0
291,2025-10-19,42095.465245767,1356.7511897178222,2350.8778884381877,1200.0,0.002734640297628218,5.0107245000544935,8,0
292,2025-10-20,44645.31331014685,1109.6945048427683,1200.0,2896.3297938511564,0.003230238956901065,5.019209499936551,7,0
293,2025-10-21,43133.21652242981,8.734678018427696,2896.3297938511564,2898.2529874063816,0.0017289159211638363,2.064221041975543,8,0
294,2025-10-22,43673.58643298489,109.23586726683237,2898.2529874063816,2724.7829208879766,0.002074135550249898,5.012400708044879,8,0
295,2025-10-23,44301.816171931576,55.80594699147457,2724.7829208879766,2885.2347905641514,0.0020758486295597406,5.011468083015643,8,0
296,2025-10-24,17659.064702574033,235.9554409608812,2885.2347905641514,2471.6595474432584,0.001198161328859778,2.4125866250833496,7,0
297,2025-10-25,17049.684930011466,64.9106328116517,2471.6595474432584,2234.5570116860467,0.0005816170127646619,1.0690652090124786,8,0
298,2025-10-26,43490.651752673,0.0,2234.5570116860467,1627.8164389301066,0.0012568650394996928,1.6572606670670211,8,0
299,2025-10-27,45056.28830467866,457.80759780730205,1627.8164389301066,2505.226390257013,0.0020126181317509668,5.02169462502934,7,0
300,2025-10-28,44061.02836963037,0.0,2505.226390257013,3168.9713912424286,0.001691222281780343,1.2317784170154482,8,0
301,2025-10-29,48500.41831731809,4573.906829913072,3168.9713912424286,2095.2784307431807,0.00034074556615629187,0.7491943340282887,8,0
302,2025-10-30,46096.202073587,107.87115830760487,2095.2784307431807,2668.8868403356146,0.0016246863110384489,1.2125913749914616,8,0
303,2025-10-31,17606.997608060283,56.31382552491762,2668.8868403356146,2595.3698717303505,0.0008673560406554022,1.0210689579835162,7,0
304,2025-11-01,17695.558863183527,74.90479160401941,2595.3698717303505,2807.669054311694,2.5999255094532994e-05,2.908893374959007,8,0
305,2025-11-02,45959.43772892345,130.28664749357637,2807.669054311694,1554.247413033115,0.002200911698096907,5.010471084038727,8,0
306,2025-11-03,47208.17016274233,14.58641914497886,1554.247413033115,1966.718142130548,0.0016930713155639892,1.2153984169708565,8,0
307,2025-11-04,47438.179657006796,48.34301335348579,1966.718142130548,1668.3340668122737,0.0023900568745935397,5.030106625054032,8,0
308,2025-11-05,46924.09375654366,0.0,1668.3340668122737,1769.563900675969,0.002766087464076001,5.037378916982561,8,0
309,2025-11-06,48491.229662191094,1216.7507439944095,1769.563900675969,1603.315299379155,0.0018605975444490222,1.159579666913487,8,0
310,2025-11-07,18172.857719908065,112.38546260369478,1603.315299379155,2100.612175013713,0.0010113736249035567,3.599710167036392,8,0
311,2025-11-08,18310.856638074605,0.0,2100.612175013713,2897.1410029945123,0.0002163417428215895,3.8849837080342695,8,0
312,2025-11-09,47755.94264376122,148.98052834551686,2897.1410029945123,1533.7361273468432,0.001974039488638961,4.418550582951866,8,0
313,2025-11-10,48743.21257161987,259.22364830165725,1533.7361273468432,1373.1528540898419,0.0017713902049217361,0.9988642500247806,8,0
314,2025-11-11,49862.36493908837,0.7007083896420968,1373.1528540898419,2174.3895421880798,0.001992336708329922,1.432727292063646,8,0
315,2025-11-12,48930.721046555176,43.05936208870146,2174.3895421880798,1587.6514473497605,0.0008896451029424925,1.4026504999492317,8,0
316,2025-11-13,48591.915934960576,153.50245929148792,1587.6514473497605,1324.7206299245684,0.0016380522864072157,1.0867227501003072,8,0
317,2025-11-14,18178.006674582277,128.36609196481513,1324.7206299245684,1651.4113900757836,0.001624325976135177,0.9320627909619361,8,0
318,2025-11-15,18307.209423783075,97.27210509370806,1651.4113900757836,1929.2069102189932,0.005459738104037628,5.017301124986261,8,0
319,2025-11-16,49745.79181585051,0.0,1929.2069102189932,1507.8742987049047,0.001999212590832171,0.6561946249566972,8,0
320,2025-11-17,50488.5727445291,37.26380903935278,1507.8742987049047,1802.4979115123976,0.0020563145269538114,5.024125750060193,8,0
321,2025-11-18,49177.60678825661,30.61776061451423,1802.4979115123976,1334.970652991096,0.0018600421291245681,3.162967500044033,8,0
322,2025-11-19,49540.19565305207,18.208325277938364,1334.970652991096,1296.2151886032377,0.001983270089710492,3.9767864169552922,8,0
323,2025-11-20,50247.78194116461,167.34982562680506,1296.2151886032377,1272.4364906209064,0.002008461208008352,5.0674159580376,8,0
324,2025-11-21,18917.165411427603,270.01610239335673,1272.4364906209064,1843.2026618346777,0.007350780502166069,5.011245667003095,8,0
325,2025-11-22,19281.631458419484,74.10643310921822,1843.2026618346777,2227.3792227015047,0.011202493264490706,5.0095629170536995,8,0
326,2025-11-23,50186.194788309935,98.43790304797245,2227.3792227015047,1336.5150299548586,0.0019414794917686174,0.8582983750384301,8,0
327,2025-11-24,50598.72788851265,33.37662611554065,1336.5150299548586,1200.0,0.0013355785363809232,0.7571687080198899,8,0
328,2025-11-25,50686.42005115361,17.07847398126796,1200.0,1428.5822689994582,0.0015633014146044458,0.7541990000754595,8,0
329,2025-11-26,51248.16988792732,132.91316863564583,1428.5822689994582,1743.5092591388902,0.0006448111094984131,1.1996875840704888,8,0
330,2025-11-27,50488.92183980919,400.11663697384654,1743.5092591388902,1481.7390554566036,0.0014730851892103545,1.2307722079567611,8,0
331,2025-11-28,18702.396205951998,13.957371858299002,1481.7390554566036,1859.9484018653059,0.00039592579715094745,0.7674132919637486,8,0
332,2025-11-29,23652.311243251457,4541.2026801409565,1859.9484018653059,1663.1217878599418,0.00018046839644806945,4.0910737089579925,8,0
333,2025-11-30,57014.91762405861,5644.361164256001,1663.1217878599418,1200.0,0.0019500186253044842,2.5789214170072228,8,0
334,2025-12-01,75513.36654270809,22324.73929951561,1200.0,1200.0,0.0009526231359467487,1.4066044579958543,8,0
335,2025-12-02,62962.89033272564,4322.712110013104,1200.0,1836.8459484598984,0.0019094883403751224,0.6382508750539273,8,0
336,2025-12-03,58758.01295304717,244.3339942650958,1836.8459484598984,1858.3349025833531,0.0018305818210993794,1.1078922089654952,8,0
337,2025-12-04,59382.536023554465,642.8506510772564,1858.3349025833531,1520.0475603063528,0.0017108901523566857,0.8382122499169782,8,0
338,2025-12-05,25081.36919360496,1878.6559568989155,1520.0475603063528,2280.406931336032,0.0005681473452406253,0.7734536250354722,8,0
339,2025-12-06,26905.02297944746,3404.5664730774283,2280.406931336032,1811.2348322747184,0.0002945754297115191,0.6887179589830339,8,0
340,2025-12-07,61204.23800182227,346.5976606491264,1811.2348322747184,1399.4993418497215,0.0011583819434758233,0.9352649999782443,8,0
341,2025-12-08,62398.559134118674,0.0,1399.4993418497215,2044.8299792501466,0.001494340585049242,1.056642167037353,8,0
342,2025-12-09,61289.26540060362,1349.568640850817,2044.8299792501466,1200.0,0.0024426683113008985,5.008572333026677,8,0
343,2025-12-10,60437.366942270644,18.31130402998353,1200.0,1554.2904980409346,0.0015920109978986555,1.560479832929559,8,0
344,2025-12-11,60210.99860923186,30.09289730637778,1554.2904980409346,1382.1475898489484,0.0007007368280676371,0.8447630000300705,8,0
345,2025-12-12,25780.470869461926,159.98136181849955,1382.1475898489484,1977.0004139932134,4.979054957791195e-05,0.576126291998662,8,0
346,2025-12-13,25551.028944435606,5.855199150598868,1977.0004139932134,2065.1226274940445,0.0003904636863386881,0.8774836660595611,8,0
347,2025-12-14,59714.78646972229,433.25755019190126,2065.1226274940445,1242.9548447131087,0.0011307044662200358,1.4027744999621063,8,0
348,2025-12-15,61537.44983763547,23.222830156700656,1242.9548447131087,1768.5994464617652,0.0009735953397397379,1.1862934160744771,8,0
349,2025-12-16,60535.48131394885,0.0,1768.5994464617652,1265.626481390297,0.0017611541183673676,0.7679502919781953,8,0
350,2025-12-17,61020.6132907427,39.09937131226672,1265.626481390297,1517.0499131139204,0.0014408165215375295,0.8429197910008952,8,0
351,2025-12-18,60497.02165682434,84.90299393583729,1517.0499131139204,1531.9403226013164,0.0016958929224601628,0.8835900829872116,8,0
352,2025-12-19,26527.706473518378,0.0,1531.9403226013164,2050.7359839048154,0.001095611176242125,1.2861140420427546,8,0
353,2025-12-20,25997.625701852907,70.87803942359194,2050.7359839048154,2140.0098204977976,0.0012253848117212958,0.5609519589925185,8,0
354,2025-12-21,60110.89038954618,305.0901906740711,2140.0098204977976,1484.4196707267697,0.0019537627919931693,0.2932342919521034,8,0
355,2025-12-22,61221.259035298935,76.4909899540715,1484.4196707267697,1399.1402474873803,0.001862172025198399,0.8856280830223113,8,0
356,2025-12-23,60576.61497682626,79.46369781926143,1399.1402474873803,1518.791805571761,0.001961387231977013,2.4179907090729102,8,0
357,2025-12-24,59943.35781350953,153.26270462008824,1518.791805571761,1469.7889434547394,0.001960212019318555,0.4023521669441834,8,0
358,2025-12-25,59545.66248284004,61.85755353966839,1469.7889434547394,1235.450974097641,0.0011777157394176688,1.243110583978705,8,0
359,2025-12-26,26138.891536910003,278.00013152816445,1235.450974097641,2409.3137922283404,2.0252752310173778e-05,1.003515416989103,8,0
360,2025-12-27,25375.42202339428,0.5802931224358826,2409.3137922283404,2162.1757196700446,0.0011110303635686561,0.7441472080536187,8,0
361,2025-12-28,59027.298161691346,346.5393830370245,2162.1757196700446,1540.4252944246966,0.001235580790342705,1.0739295420935377,8,0
362,2025-12-29,58929.41987402069,52.63989646470937,1540.4252944246966,1462.4829901028882,0.001400131290012923,0.9615568750305101,8,0
363,2025-12-30,58221.82564308919,769.7588260714058,1462.4829901028882,1353.7224401414028,0.0016965876441349859,0.8399167499737814,8,0
364,2025-12-31,61674.573895849746,4026.6293827134077,1353.7224401414028,1200.0,0.00015790458759259673,0.7195349159883335,8,0
