scenario,issue_hour,month,period,target,population,unit,n,absolute_error_sum,squared_error_sum,signed_error_sum,actual_abs_sum,mae,rmse,wape_pct,bias,name,seed,case_id,exploratory,label,date
2,0,10,monthly,load,pv_generating,kW,2321,352513.8747017909,87688444.70905472,245660.87781206288,11964408.5436,151.88017005678196,194.3719597282202,2.946354376124656,105.84268755366776,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-10-01
2,0,10,monthly,pv,all,kW,4464,746541.5838133905,578580900.9417319,-516074.55135436903,10554293.4631,167.23601787934373,360.0144675948845,7.073344951260402,-115.60809842167764,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-10-01
2,0,10,monthly,pv,pv_generating,kW,2321,742541.445511489,578460830.4249351,-520074.6896562704,10554293.4631,319.92307001787543,499.22854334016057,7.035444372544385,-224.073541428811,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-10-01
2,0,10,monthly,net_load,all,kW,4464,1373978.996277888,930502254.4193468,1112950.9259322402,13205688.9884,307.7909937898495,456.5586988811485,10.40444763983768,249.31696369449824,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-10-01
2,0,10,monthly,net_load,pv_generating,kW,2321,958600.7005756418,792175479.8936532,765735.5674683333,5765002.5227,413.0119347590013,584.2155704745098,16.62793202259845,329.9162289824788,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-10-01
2,0,11,monthly,load,all,kW,4320,641579.628111196,146304931.36856383,419850.7684011207,18738740.217699997,148.5138028035176,184.02956898618663,3.423814091329261,97.18767787062978,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-11-01
2,0,11,monthly,load,pv_generating,kW,2095,302028.2179880127,67580857.27820578,176767.72235166372,10922633.644900002,144.16621383676025,179.6055838921868,2.7651592812419903,84.37600112251252,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-11-01
2,0,11,monthly,pv,all,kW,4320,550370.9384311633,299946546.494104,-343549.8441996858,8010905.7698,127.40068019239892,263.4996602421135,6.870271031098445,-79.52542689807541,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-11-01
2,0,11,monthly,pv,pv_generating,kW,2095,545412.4348000154,299747711.77546704,-348508.34783083375,8010905.7698,260.3400643436828,378.2560861620075,6.808374114899022,-166.3524333321402,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-11-01
2,0,11,monthly,net_load,all,kW,4320,1047902.6514162674,507891237.05603194,763400.6126008065,12694137.6827,242.57005819821003,342.8810522399752,8.2550124916668,176.71310476870522,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-11-01
2,0,11,monthly,net_load,pv_generating,kW,2095,709705.273049782,429632976.9050142,525276.0701824974,4878031.1099,338.76146684953795,452.8525219508425,14.549010800882964,250.7284344546527,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-11-01
2,0,12,monthly,load,all,kW,4464,729837.8363678688,193550924.71254808,150529.64873090803,20941989.5206,163.4941389712968,208.22627610189488,3.485045370927865,33.720799446888,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-12-01
2,0,12,monthly,load,pv_generating,kW,2097,355163.8452189452,98474745.38495085,22961.012336030304,11943412.0743,169.36759428657376,216.7021489433748,2.9737217723835525,10.949457480224275,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-12-01
2,0,12,monthly,pv,all,kW,4464,430005.2462423552,188246858.55860424,-228210.97515041364,6757767.9032,96.32734010805449,205.35334230739937,6.3631254047469605,-51.1225302756303,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-12-01
2,0,12,monthly,pv,pv_generating,kW,2097,427464.90544699697,188195302.05452996,-230751.3159457718,6757767.9032,203.84592534429993,299.57472802333893,6.325533986519128,-110.03877727504616,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-12-01
2,0,12,monthly,net_load,all,kW,4464,980178.6401936676,389374470.6307336,378740.6238813217,14723218.5464,219.57406814374272,295.33957379763854,6.6573666423863065,84.8433297225183,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-12-01
2,0,12,monthly,net_load,pv_generating,kW,2097,606194.2622603123,294440319.03784204,253712.32828180213,5724641.100099999,289.0769014116892,374.7135730402902,10.589209902603733,120.98823475527044,no_season,2026,no_season_seed_2026,False,exp004 无季节,2025-12-01
2,0,2,monthly,load,all,kW,4032,747759.6025852608,214138544.8698404,601583.0933268282,18212126.7901,185.4562506411857,230.45554485028595,4.105833498763792,149.20215608304272,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-02-01
2,0,2,monthly,load,pv_generating,kW,2036,388005.3836921243,113919334.79047634,300343.7749288636,11041710.0541,190.5723888468194,236.5428544666941,3.513997214118572,147.51658886486425,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-02-01
2,0,2,monthly,pv,all,kW,4032,618322.6273945123,403848141.5728416,-430862.365743101,7928848.7577,153.35382623871834,316.4818310709577,7.798390993320893,-106.86070578945956,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-02-01
2,0,2,monthly,pv,pv_generating,kW,2036,615881.9775420877,403798639.128109,-433303.0155955256,7928848.7577,302.49605969650673,445.341880508037,7.767609098912144,-212.82073457540548,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-02-01
2,0,2,monthly,net_load,all,kW,4032,1230664.8794199307,746634883.3898472,1032445.4590699292,11949435.2218,305.22442445930824,430.3223238783197,10.298937619869786,256.0628618725023,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-02-01
2,0,2,monthly,net_load,pv_generating,kW,2036,872496.3375603496,647154830.9330583,733646.7905243891,4779018.4858,428.5345469353387,563.7872003996791,18.25681026664401,360.3373234402697,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-02-01
2,0,3,monthly,load,all,kW,4464,715704.1163693318,188471913.13573515,477513.5331172476,19443840.3155,160.327983057646,205.4760585778455,3.68087839005135,106.96987749042286,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-03-01
2,0,3,monthly,load,pv_generating,kW,2426,406761.3861840975,114339333.4301669,269426.9201183644,12447297.5511,167.667512854121,217.0963039901172,3.2678690656684024,111.05808743543462,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-03-01
2,0,3,monthly,pv,all,kW,4464,896981.5921825096,716780659.4473627,-454886.78256194,10285934.3167,200.93673660002457,400.7107986334213,8.720467821053372,-101.90116096817653,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-03-01
2,0,3,monthly,pv,pv_generating,kW,2426,888569.2191330383,716484335.3861687,-463299.1556114113,10285934.3167,366.2692576805599,543.4479459764797,8.638682610391342,-190.9724466658744,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-03-01
2,0,3,monthly,net_load,all,kW,4464,1411996.7343215696,1003426741.836528,932400.3156791877,12562015.0946,316.3075121688104,474.1117760801352,11.240208865284208,208.87103845859937,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-03-01
2,0,3,monthly,net_load,pv_generating,kW,2426,1105858.694519423,930638154.4331954,732726.0757297757,5565472.3302,455.8362302223507,619.3626735328041,19.86998818624408,302.03053410130906,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-03-01
2,0,4,monthly,load,all,kW,4320,600316.6668978117,129854518.7245279,346560.0693135349,18977659.7719,138.96219141153048,173.37507425065027,3.1632807949623674,80.22223826702196,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-04-01
2,0,4,monthly,load,pv_generating,kW,2526,348099.741196631,75204114.15173097,192565.8642666611,12832349.4944,137.8067067286742,172.54569449031774,2.712673476891669,76.23351712852777,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-04-01
2,0,4,monthly,pv,all,kW,4320,1071643.6269706606,979572931.4314084,-771132.2843373241,11671282.1779,248.06565439135665,476.18588112931286,9.18188430916234,-178.5028435966028,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-04-01
2,0,4,monthly,pv,pv_generating,kW,2526,1071083.411013397,979567972.2415828,-771692.5002945876,11671282.1779,424.02351979944456,622.73118594238,9.177084357034332,-305.49980217521284,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-04-01
2,0,4,monthly,net_load,all,kW,4320,1503497.8980515597,1242797607.3758302,1117692.3536508589,12041832.4582,348.0319208452684,536.362406714898,12.485623789157922,258.7250818636247,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-04-01
2,0,4,monthly,net_load,pv_generating,kW,2526,1251500.4392766063,1188232485.3612492,964258.3645612486,5896522.1807,495.4475214871759,685.8577298235322,21.22438279589471,381.7333193037406,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-04-01
2,0,5,monthly,load,all,kW,4464,743456.0034840017,198002436.37765804,258364.01293631544,19649089.488,166.54480364784985,210.60718053571432,3.783666433694252,57.877243041289304,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-05-01
2,0,5,monthly,load,pv_generating,kW,2747,427948.70890655555,105718238.96224804,184650.2663822355,13593091.3839,155.78766250693687,196.1758894471528,3.1482809672965844,67.21888110019495,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-05-01
2,0,5,monthly,pv,all,kW,4464,1101394.3760790278,963135327.4594249,-727874.0362380103,12528226.6982,246.72813084207613,464.4955562141609,8.791303051989562,-163.0542195873679,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-05-01
2,0,5,monthly,pv,pv_generating,kW,2747,1101209.035994405,963133029.5710108,-728059.376322633,12528226.6982,400.8769697831834,592.1255602744471,8.789823671953684,-265.0379964771143,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-05-01
2,0,5,monthly,net_load,all,kW,4464,1635912.0940727417,1285018255.9284732,986238.0491743258,12329827.1922,366.46776300912666,536.5282029202006,13.26792394225638,220.9314626286572,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-05-01
2,0,5,monthly,net_load,pv_generating,kW,2747,1320366.951871363,1192720907.8605826,912709.6427048686,6273829.088099999,480.6577909979479,658.931222491393,21.045631516736616,332.2568775773093,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-05-01
2,0,6,monthly,load,all,kW,4320,921946.572744665,321967112.11875427,224810.88398676703,20737609.7592,213.4135585057095,273.0007767416853,4.445770671982359,52.0395564784183,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-06-01
2,0,6,monthly,load,pv_generating,kW,2765,549522.0676324469,180240619.97447285,186248.79361070495,14541332.1321,198.74215827574932,255.31643308534996,3.779035253719132,67.35941902737973,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-06-01
2,0,6,monthly,pv,all,kW,4320,988379.5129114356,830534448.9257054,-361203.38043894497,10237650.7621,228.79155391468416,438.46703942112697,9.654358562126747,-83.61189362012615,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-06-01
2,0,6,monthly,pv,pv_generating,kW,2765,988378.427529801,830534447.747652,-361204.46582057944,10237650.7621,357.4605524520076,548.0639763303637,9.654347960264468,-130.6345265173886,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-06-01
2,0,6,monthly,net_load,all,kW,4320,1661665.8299117791,1267549064.049832,586014.2644257119,12512603.2655,384.6448680351341,541.6771503365453,13.27993699355399,135.65145009854444,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-06-01
2,0,6,monthly,net_load,pv_generating,kW,2765,1289240.2394179269,1125822058.0386572,547453.2594312844,6316325.6384,466.27133432836416,638.0978905437094,20.41123769142002,197.9939455447683,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-06-01
2,0,7,monthly,load,all,kW,4464,1360261.2149884584,608904157.5523007,294414.3958748491,23825522.6407,304.71801411031777,369.3281211882272,5.709260759991847,65.95304567088914,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-07-01
2,0,7,monthly,load,pv_generating,kW,2784,820593.0749870976,361811611.0714696,159788.12439413523,16157122.530900002,294.7532596936414,360.50113341737466,5.078831787143649,57.395159624330184,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-07-01
2,0,7,monthly,pv,all,kW,4464,1186025.4344055643,1103081005.2648933,-861182.9927403292,12156607.0836,265.6867012557268,497.0975356615376,9.75622084558104,-192.9173370834071,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-07-01
2,0,7,monthly,pv,pv_generating,kW,2784,1185251.9797470623,1103069949.6487775,-861956.4473988309,12156607.0836,425.7370616907552,629.4582228614266,9.749858423457969,-309.6107928875111,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-07-01
2,0,7,monthly,net_load,all,kW,4464,2084477.6682631157,1719478040.5243175,1155597.3886151782,14558102.5933,466.95288267542907,620.6349434992885,14.3183334153892,258.8703827542962,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-07-01
2,0,7,monthly,net_load,pv_generating,kW,2784,1545271.5922447536,1472619165.274078,1021744.571792966,6889702.4835,555.0544512373397,727.2950113287042,22.42871293710419,367.00595251184126,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-07-01
2,0,8,monthly,load,all,kW,4464,1013772.951559514,356855345.38120407,710640.8210854996,22521670.3527,227.09967552856497,282.7378884604224,4.5013222184826915,159.1937323220205,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-08-01
2,0,8,monthly,load,pv_generating,kW,2668,607811.8832035543,213784293.95301008,438838.52662060794,14745514.2869,227.8155484271193,283.07074329489444,4.122012100612442,164.4822063795382,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-08-01
2,0,8,monthly,pv,all,kW,4464,1033328.136114036,840763245.1306336,-443885.1922548701,13016993.1671,231.4803172298468,433.98504681912385,7.938301287011022,-99.43664701049956,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-08-01
2,0,8,monthly,pv,pv_generating,kW,2668,1032695.4382118948,840758363.4278831,-444517.89015701145,13016993.1671,387.0672557016098,561.3615794423583,7.933440733625003,-166.6109033572007,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-08-01
2,0,8,monthly,net_load,all,kW,4464,1760004.311551901,1328565379.33543,1154526.0133403696,14763437.7052,394.26619882435057,545.5434836046129,11.921371882999782,258.6303793325201,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-08-01
2,0,8,monthly,net_load,pv_generating,kW,2668,1354313.0312064476,1185667316.6027694,883356.4167776193,6987281.6394,507.6135799124616,666.6356142638466,19.382545331645495,331.0931097367389,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-08-01
2,0,9,monthly,load,all,kW,4320,1370092.054913703,815440268.8901957,1238176.833324086,19595133.0698,317.15093863743124,434.4644076358386,6.992001789593802,286.61500771390877,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-09-01
2,0,9,monthly,load,pv_generating,kW,2415,685047.5545825709,370457010.46091014,612753.978840272,12617957.8663,283.66358367808317,391.6610116120062,5.4291475834785725,253.7283556274418,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-09-01
2,0,9,monthly,pv,all,kW,4320,995092.0147328548,907505258.5392032,-620168.1927642684,11264829.8663,230.3453737807534,458.3346612453499,8.83361778689427,-143.55745202876582,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-09-01
2,0,9,monthly,pv,pv_generating,kW,2415,993389.960850784,907486358.5999408,-621870.2466463393,11264829.8663,411.3415986959768,613.0014265094878,8.818508336487364,-257.50320772105147,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-09-01
2,0,9,monthly,net_load,all,kW,4320,2182961.944084961,2074443891.337294,1858345.0260883544,12992757.2159,505.3152648344817,692.9612869540161,16.801375626518613,430.17245974267456,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-09-01
2,0,9,monthly,net_load,pv_generating,kW,2415,1499176.9584461874,1630663824.298498,1234624.2254866112,6015582.0124,620.7772084663302,821.7196089004765,24.921561294583196,511.2315633484933,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-09-01
2,0,10,monthly,load,all,kW,4464,668083.3032646375,174849477.37373903,386983.2611537498,19405095.0093,149.66023818652272,197.9110652143041,3.442824180682727,86.68979864555327,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-10-01
2,0,10,monthly,load,pv_generating,kW,2321,306436.94485234225,67400587.94691214,135173.2460270229,11964408.5436,132.02798140988463,170.4096844503402,2.561237722162718,58.23922706894567,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-10-01
2,0,10,monthly,pv,all,kW,4464,779014.6404792924,617752176.5481421,-562008.0162345559,10554293.4631,174.5104481360422,372.0018067278883,7.3810212232859485,-125.89785309913886,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-10-01
2,0,10,monthly,pv,pv_generating,kW,2321,774768.1892441009,617632638.0554564,-566254.4674697473,10554293.4631,333.80792298324036,515.8548862842551,7.340786874581905,-243.97004199472093,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-10-01
2,0,10,monthly,net_load,all,kW,4464,1285106.7593438476,853399650.5766387,948991.2773883056,13205688.9884,287.8823385626899,437.2342128077416,9.731463163131414,212.58765174469212,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-10-01
2,0,10,monthly,net_load,pv_generating,kW,2321,924870.203185634,746699221.1479142,701427.7134967702,5765002.5227,398.47919137683493,567.1987681099259,16.042841257118432,302.2092690636666,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-10-01
2,0,11,monthly,load,all,kW,4320,664914.9902579115,155874548.86687186,465461.7504442249,18738740.217699997,153.91550700414618,189.9528138695531,3.5483441391105615,107.7457755657928,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-11-01
2,0,11,monthly,load,pv_generating,kW,2095,309572.9075900095,70664242.54042557,194912.5639522439,10922633.644900002,147.7674976563291,183.6571498925295,2.8342331863758456,93.0370233662262,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-11-01
2,0,11,monthly,pv,all,kW,4320,544186.1053768918,291310924.1669228,-317066.5205952241,8010905.7698,125.96900587428053,259.6788098746195,6.793065865640283,-73.39502791556113,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-11-01
2,0,11,monthly,pv,pv_generating,kW,2095,537095.7647541347,291071601.3055799,-324156.86121798115,8010905.7698,256.3702934387278,372.7416333139181,6.704557264659273,-154.7288120372225,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-11-01
2,0,11,monthly,net_load,all,kW,4320,1050370.8528552903,502988500.5501691,782528.271039449,12694137.6827,243.1414011239098,341.2221025600512,8.274456123843459,181.1408034813539,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-11-01
2,0,11,monthly,net_load,pv_generating,kW,2095,698484.6111530317,419085918.7684784,519069.425170225,4878031.1099,333.4055423164829,447.2594452276394,14.318986398742972,247.76583540344868,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-11-01
2,0,12,monthly,load,all,kW,4464,751066.143908674,204713019.69440353,109440.23934270463,20941989.5206,168.24958420893236,214.14633166420052,3.5864125668187974,24.516182648455334,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-12-01
2,0,12,monthly,load,pv_generating,kW,2097,369364.80481542647,107035234.42344324,-14446.191471172206,11943412.0743,176.13963033639794,225.92493554586565,3.092623803964956,-6.888980196076398,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-12-01
2,0,12,monthly,pv,all,kW,4464,450356.63385071605,204298127.071091,-254283.86130597783,6757767.9032,100.88634270849374,213.92921602560605,6.664280873533095,-56.96323057929611,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-12-01
2,0,12,monthly,pv,pv_generating,kW,2097,449224.6069118497,204273122.56487793,-255415.88824484416,6757767.9032,214.2225116413208,312.1090764702403,6.647529381693158,-121.80061432753656,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-12-01
2,0,12,monthly,net_load,all,kW,4464,995371.7664331404,398841268.6722682,363724.1006486825,14723218.5464,222.97754624398308,298.90828415582206,6.76055825223433,81.47941322775145,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-12-01
2,0,12,monthly,net_load,pv_generating,kW,2097,613735.5805363494,301154956.2485694,240969.69677367195,5724641.100099999,292.67314284041464,378.9621121254668,10.720944244445796,114.91163413146016,no_season,3407,no_season_seed_3407,False,exp004 无季节,2025-12-01
2,0,2,monthly,load,all,kW,4032,766009.9339507143,224447146.3048496,627025.5154290097,18212126.7901,189.98262250761763,235.9373962234869,4.206043274238089,155.51228061235358,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-02-01
2,0,2,monthly,load,pv_generating,kW,2036,397885.46019606467,119959243.60658167,313775.49896852684,11041710.0541,195.42507868176065,242.73252438070736,3.60347680066388,154.11370283326465,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-02-01
2,0,2,monthly,pv,all,kW,4032,640580.2540745661,438709581.0338744,-451013.8201434997,7928848.7577,158.87407095103325,329.85896947111235,8.079107997267254,-111.858586345114,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-02-01
2,0,2,monthly,pv,pv_generating,kW,2036,638440.2368888294,438688969.13125664,-453153.8373292363,7928848.7577,313.5757548569889,464.1832556848438,8.052117733596777,-222.57064701828895,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-02-01
2,0,2,monthly,net_load,all,kW,4032,1272993.8221756318,803259566.8116219,1078039.335572509,11949435.2218,315.72267415070235,446.3419347553357,10.653171455779267,267.37086695746757,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-02-01
2,0,2,monthly,net_load,pv_generating,kW,2036,906103.8483213536,699331314.0653161,766929.3362977633,4779018.4858,445.04118286903423,586.0741964003403,18.960040665539992,376.6843498515537,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-02-01
2,0,3,monthly,load,all,kW,4464,714752.8240184613,186801312.50839525,467777.2286147942,19443840.3155,160.114879932451,204.56336953838675,3.675985877381864,104.78880569327828,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-03-01
2,0,3,monthly,load,pv_generating,kW,2426,402540.2976651354,111313111.4156958,251737.86170213597,12447297.5511,165.92757529477967,214.2040919288196,3.233957379202861,103.76663714020444,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-03-01
2,0,3,monthly,pv,all,kW,4464,949387.1846370314,797986909.5164814,-549181.0976598322,10285934.3167,212.6763406444963,422.80079044891784,9.229955737668174,-123.02443943992655,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-03-01
2,0,3,monthly,pv,pv_generating,kW,2426,945494.8639206449,797894763.8891542,-553073.4183762189,10285934.3167,389.7340741634975,573.4920597322238,9.19211454019847,-227.97750139168133,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-03-01
2,0,3,monthly,net_load,all,kW,4464,1472610.0685012068,1097060529.2924314,1016958.3262746264,12562015.0946,329.8857680334245,495.739132032034,11.722721692431609,227.81324513320487,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-03-01
2,0,3,monthly,net_load,pv_generating,kW,2426,1161905.185812035,1022375187.2059088,804811.2800783549,5565472.3302,478.938658619965,649.1719588476736,20.87702744486165,331.74413853188577,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-03-01
2,0,4,monthly,load,all,kW,4320,667411.4559482732,157617329.76342148,479802.4486135567,18977659.7719,154.4933925806188,191.011761420055,3.516826963757152,111.06538162350849,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-04-01
2,0,4,monthly,load,pv_generating,kW,2526,386655.37824295607,91071942.01557016,272257.01802595,12832349.4944,153.07022099879495,189.8784271798714,3.0131300461516526,107.7818757030681,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-04-01
2,0,4,monthly,pv,all,kW,4320,1140600.726130179,1091530840.6028302,-786782.3821041244,11671282.1779,264.0279458634673,502.662089345785,9.772711418887187,-182.12555141299177,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-04-01
2,0,4,monthly,pv,pv_generating,kW,2526,1138729.5665976158,1091495205.3035605,-788653.5416366874,11671282.1779,450.80347054537447,657.3463306792444,9.75667925117809,-312.21438702956743,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-04-01
2,0,4,monthly,net_load,all,kW,4320,1635895.822409139,1433256984.3771195,1266584.8307176812,12041832.4582,378.679588520634,575.9969184703128,13.585106985068208,293.19093303650027,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-04-01
2,0,4,monthly,net_load,pv_generating,kW,2526,1355946.173030109,1367108034.8425045,1060910.5596626373,5896522.1807,536.7957929652054,735.6728772228024,22.995693588133655,419.9962627326355,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-04-01
2,0,5,monthly,load,all,kW,4464,807950.8942297248,226681955.55847484,406099.6628587857,19649089.488,180.99258383282364,225.3441988727648,4.1118999163963945,90.97214669775666,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-05-01
2,0,5,monthly,load,pv_generating,kW,2747,473848.6696738572,125671084.33287296,284164.4331138241,13593091.3839,172.49678546554685,213.88895146232556,3.4859522112467776,103.44537062752973,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-05-01
2,0,5,monthly,pv,all,kW,4464,1144972.580782591,1034709146.0867296,-716604.8498644878,12528226.6982,256.49027347280264,481.4454104705499,9.139143219264188,-160.52976027430282,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-05-01
2,0,5,monthly,pv,pv_generating,kW,2747,1142239.6517875588,1034629161.9526756,-719337.7788595201,12528226.6982,415.81348809157583,613.7097569698786,9.117329046669235,-261.8630429048126,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-05-01
2,0,5,monthly,net_load,all,kW,4464,1749014.92274686,1440263957.805483,1122704.5127232736,12329827.1922,391.80441817806,568.0138867088198,14.18523467914707,251.5019069720595,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-05-01
2,0,5,monthly,net_load,pv_generating,kW,2747,1415654.3196300103,1339523130.2482328,1003502.2119733442,6273829.088099999,515.3455841390645,698.3060084864326,22.5644387143918,365.3084135323423,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-05-01
2,0,6,monthly,load,all,kW,4320,922751.6935653856,324776589.2393974,205595.64331921175,20737609.7592,213.5999290660615,274.18928868144775,4.449653090593132,47.59158410166939,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-06-01
2,0,6,monthly,load,pv_generating,kW,2765,549350.1980547281,181378091.84154683,171134.40115770727,14541332.1321,198.6799992964659,256.1207981282123,3.777853315392179,61.8930926429321,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-06-01
2,0,6,monthly,pv,all,kW,4320,1028319.445490975,896769714.3099002,-383570.32563594833,10237650.7621,238.0369086784665,455.6156077398804,10.044486468495638,-88.7894272305436,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-06-01
2,0,6,monthly,pv,pv_generating,kW,2765,1026268.8710541952,896715825.0982683,-385620.9000727281,10237650.7621,371.1641486633618,569.4818002633623,10.024456732334183,-139.46506331744234,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-06-01
2,0,6,monthly,net_load,all,kW,4320,1667586.644721382,1308532568.1023483,589165.9689551601,12512603.2655,386.01542701883847,550.3644768979,13.327255802310022,136.38101133221298,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-06-01
2,0,6,monthly,net_load,pv_generating,kW,2765,1294217.9819804814,1165066662.615101,556755.3012304353,6316325.6384,468.0716028862501,649.1242292198417,20.49004525846964,201.3581559603744,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-06-01
2,0,7,monthly,load,all,kW,4464,1313878.6001693788,584644991.2946057,167892.23046343602,23825522.6407,294.3276434071189,361.89620066675934,5.514584590580787,37.610266680877245,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-07-01
