previous_experiment,previous_label,current_experiment,current_label,task,metric,population,previous,current,unit,absolute_change_unit,absolute_change,relative_change_pct,comparable,seed,same_dispatch,previous_source,current_source,period
exp001,exp001 午夜重评分,exp004,exp004 全年探索,net_load,rmse,all,424.94271028376255,527.1141215838684,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,net_load,wape_pct,all,9.769464036454892,12.097846862897985,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,net_load,bias,all,-24.364244726683182,251.00378927798053,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,net_load,mae,all,281.01706122271094,363.0487375891917,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,net_load,rmse,all,412.0141544192623,527.1141215838684,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,net_load,wape_pct,all,9.364311235757334,12.097846862897985,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,net_load,bias,all,-15.635848290868594,251.00378927798053,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,net_load,mae,all,303.82915153798643,363.0487375891917,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,net_load,rmse,all,448.21154903145714,527.1141215838684,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,net_load,wape_pct,all,10.124476873818535,12.097846862897985,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,net_load,bias,all,1.1884512022265787,251.00378927798053,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,net_load,mae,all,275.40459113694794,363.0487375891917,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,net_load,rmse,all,404.5945755933182,527.1141215838684,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,net_load,wape_pct,all,9.177287300428333,12.097846862897985,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,net_load,bias,all,-15.610385588286515,251.00378927798053,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,net_load,mae,pv_generating,383.7992574842043,488.2065900636575,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,net_load,rmse,pv_generating,525.8131066613771,664.9992850611155,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,net_load,wape_pct,pv_generating,15.849286817508125,20.160868269618717,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,net_load,bias,pv_generating,-25.88241493735572,353.6213754347219,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,net_load,mae,pv_generating,373.9214741370549,488.2065900636575,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,net_load,rmse,pv_generating,514.7096205475304,664.9992850611155,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,net_load,wape_pct,pv_generating,15.441376123734514,20.160868269618717,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,net_load,bias,pv_generating,-25.60057838187815,353.6213754347219,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,net_load,mae,pv_generating,401.85729788592266,488.2065900636575,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,net_load,rmse,pv_generating,556.8566315745317,664.9992850611155,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,net_load,wape_pct,pv_generating,16.595007545487288,20.160868269618717,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,net_load,bias,pv_generating,-0.987159845623624,353.6213754347219,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,net_load,mae,pv_generating,367.73009911013344,488.2065900636575,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,net_load,rmse,pv_generating,506.9283606314974,664.9992850611155,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,net_load,wape_pct,pv_generating,15.185698509244933,20.160868269618717,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,net_load,bias,pv_generating,-26.306869166031905,353.6213754347219,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
