predictor_id,scenario,issue_hour,month,period,target,population,unit,n,absolute_error_sum,squared_error_sum,signed_error_sum,actual_abs_sum,mae,rmse,wape_pct,bias
exp001_mlp,2,0,10,monthly,load,pv_generating,kW,2321,1053201.5691070312,711472910.5651451,-612860.5597132812,11964408.5436,453.7706028035464,553.6580441806003,8.80278841422888,-264.05021960934135
exp001_mlp,2,0,10,monthly,pv,all,kW,4464,2803176.790751123,2424055755.262077,34972.73956723632,10554293.4631,627.9517900428143,736.9011077927864,26.55958734283456,7.8343950643450535
exp001_mlp,2,0,10,monthly,pv,pv_generating,kW,2321,1592227.5319010254,1655117906.2166622,-1175976.5192828614,10554293.463100001,686.0092769931174,844.4557522704928,15.086064618799762,-506.66803932910875
exp001_mlp,2,0,10,monthly,net_load,all,kW,4464,3284060.908115674,3318954402.0694494,-1154292.6446191894,13205688.988400001,735.6767267284215,862.2606158460524,24.868531365538164,-258.5781013931876
exp001_mlp,2,0,10,monthly,net_load,pv_generating,kW,2321,1559972.9971009768,1629854510.8283064,563115.95956958,5765002.5227,672.1124502804726,837.9861661513596,27.059363650900433,242.61781971976737
exp001_mlp,2,0,11,monthly,load,all,kW,4320,2421454.4682820314,1975120642.680065,-1353002.778246875,18738740.217699997,560.5218676578776,676.1685089326752,12.922183882963516,-313.19508755714696
exp001_mlp,2,0,11,monthly,load,pv_generating,kW,2095,1302468.2698585936,1174940360.3967476,-703328.9056421875,10922633.644900002,621.7032314360829,748.8863204473037,11.924489204732618,-335.71785472180784
exp001_mlp,2,0,11,monthly,pv,all,kW,4320,3031501.9157726564,2674452720.579741,2708330.009496875,8010905.7698,701.7365545770039,786.8203593654507,37.84218667508232,626.9282429390914
exp001_mlp,2,0,11,monthly,pv,pv_generating,kW,2095,938729.2078563964,627286566.8061275,615557.3015806153,8010905.7698,448.08076747322025,547.193563203659,11.71814068011229,293.8221009931338
exp001_mlp,2,0,11,monthly,net_load,all,kW,4320,4621005.026574805,6440164691.085868,-4061332.78774375,12694137.6827,1069.6770894849087,1220.9745548852704,36.40266981563046,-940.1233304962384
exp001_mlp,2,0,11,monthly,net_load,pv_generating,kW,2095,1861182.2317800294,2276023008.0436583,-1318886.2072228026,4878031.1099,888.3924734033553,1042.3085741487448,38.154373964584735,-629.5399557149416
exp001_mlp,2,0,12,monthly,load,all,kW,4464,2616127.2841882813,2178432794.3439884,-2121037.98544375,20941989.5206,586.050018859382,698.5700952262714,12.49225763204053,-475.1429178861447
exp001_mlp,2,0,12,monthly,load,pv_generating,kW,2097,1337258.1508804688,1158249240.4996614,-979436.916096875,11943412.074299999,637.7005965095226,743.1933188956625,11.196617369989264,-467.0657682865403
exp001_mlp,2,0,12,monthly,pv,all,kW,4464,1329685.394250676,564907482.6756885,524733.3969587839,6757767.9032,297.8685919020332,355.73497881339125,19.6763992681819,117.54780397822219
exp001_mlp,2,0,12,monthly,pv,pv_generating,kW,2097,601297.7601892948,286425369.499368,-203654.23710259743,6757767.9032,286.7418980397209,369.5783530408914,8.89787528666918,-97.116946639293
exp001_mlp,2,0,12,monthly,net_load,all,kW,4464,3235756.336955265,3260207358.4475565,-2645771.3824025337,14723218.5464,724.8558102498354,854.5953367626037,21.977234982676027,-592.6907218643669
exp001_mlp,2,0,12,monthly,net_load,pv_generating,kW,2097,1326843.3113313122,1213492814.2124853,-775782.6789942775,5724641.100099999,632.734054044498,760.710462232365,23.177755393401597,-369.94882164724726
exp001_gru,2,0,2,monthly,load,all,kW,4032,1220252.1589878905,629893897.1292214,269916.4821167969,18212126.7901,302.6419045108855,395.2514197366967,6.700217789232678,66.94357195357065
exp001_gru,2,0,2,monthly,load,pv_generating,kW,2036,736324.1851765625,449184115.0738482,93704.55039218752,11041710.0541,361.6523502831839,469.70297174588916,6.668570190385965,46.023845968657916
exp001_gru,2,0,2,monthly,pv,all,kW,4032,626157.3152751692,315698914.92878807,122747.26263482492,7928848.7577,155.29695319324634,279.8184089659349,7.89720342019495,30.44326950268475
exp001_gru,2,0,2,monthly,pv,pv_generating,kW,2036,553849.0474818863,311116299.94763017,50438.99484154206,7928848.7577,272.0280193918892,390.9061433910693,6.985239148924653,24.773573104883134
exp001_gru,2,0,2,monthly,net_load,all,kW,4032,1399254.354729516,907387347.7996664,147169.21948197193,11949435.2218,347.03729035950295,474.3906251477698,11.709794887851944,36.5003024508859
exp001_gru,2,0,2,monthly,net_load,pv_generating,kW,2036,935366.325144304,737042591.9034469,43265.55555064543,4779018.4858,459.4137156897367,601.6686815101323,19.572352103754735,21.25027286377477
exp001_gru,2,0,3,monthly,load,all,kW,4464,612186.611664453,136427719.08046943,32214.408865234378,19443840.3155,137.13857788182193,174.81923528887455,3.1484861104132693,7.2164894411367335
exp001_gru,2,0,3,monthly,load,pv_generating,kW,2426,349980.04700546875,83035764.48532814,54632.625169531246,12447297.5511,144.26217930975628,185.00658895747077,2.8116950331483004,22.519631149848
exp001_gru,2,0,3,monthly,pv,all,kW,4464,807742.5890705094,553466429.5280405,21504.774579949983,10285934.3167,180.9459204907055,352.11420763277215,7.852884961155912,4.817377818089154
exp001_gru,2,0,3,monthly,pv,pv_generating,kW,2426,767227.5621517443,552055952.784744,-19010.252338815175,10285934.3167,316.25208662479156,477.03050311332714,7.458997292118536,-7.836047954993889
exp001_gru,2,0,3,monthly,net_load,all,kW,4464,1155919.116861092,696520050.8487236,10709.634285284412,12562015.0946,258.9424544939722,395.0069332817639,9.201701384342261,2.3991116230475833
exp001_gru,2,0,3,monthly,net_load,pv_generating,kW,2426,889124.0732932803,641694089.3131715,73642.87750834644,5565472.3302,366.49796920580394,514.3024832086786,15.975716355081204,30.355679104841897
exp001_gru,2,0,4,monthly,load,all,kW,4320,534256.3317886719,103010445.60413326,-135911.95769101562,18977659.7719,123.67044717330369,154.4182973501273,2.8151855297761164,-31.461101317364726
exp001_gru,2,0,4,monthly,load,pv_generating,kW,2526,316807.64828125003,62497968.99760599,-80389.91871640625,12832349.4944,125.41870478275932,157.2954930342946,2.4688202921803524,-31.824987615362726
exp001_gru,2,0,4,monthly,pv,all,kW,4320,844589.6404401157,586634872.7435039,-64919.35340832033,11671282.177900001,195.50686121298975,368.503879805039,7.236476914587644,-15.027628103777854
exp001_gru,2,0,4,monthly,pv,pv_generating,kW,2526,820441.3775999676,585967594.3500111,-89067.61624846837,11671282.177900001,324.79864513062853,481.63731469825206,7.029573658612277,-35.260338974057156
exp001_gru,2,0,4,monthly,net_load,all,kW,4320,1147407.9012536025,692226030.4764717,-70992.6042826953,12041832.4582,265.60368084574134,400.2967737251186,9.528515740743961,-16.433473213586876
exp001_gru,2,0,4,monthly,net_load,pv_generating,kW,2526,924431.4886223595,649472007.3161819,8677.697532062164,5896522.1807,365.96654339760863,507.0648961560735,15.677571631090116,3.4353513586944433
exp001_gru,2,0,5,monthly,load,all,kW,4464,691090.61075625,181709823.78262493,-209814.65889843748,19649089.487999998,154.81420491851478,201.75630271709457,3.517163536652982,-47.001491688718076
exp001_gru,2,0,5,monthly,load,pv_generating,kW,2747,392475.14726601564,93070654.7992001,-106251.57945664063,13593091.3839,142.87409802184771,184.0674750839054,2.887313387231937,-38.679133402490216
exp001_gru,2,0,5,monthly,pv,all,kW,4464,955024.7837906643,665109655.7233431,127183.5508272671,12528226.6982,213.93924368070435,385.9975369148528,7.622984535615706,28.490938805391377
exp001_gru,2,0,5,monthly,pv,pv_generating,kW,2747,929282.8974555074,664355757.0915391,101441.66449211023,12528226.698199999,338.2900973627621,491.780180135305,7.417513426613064,36.92816326614861
exp001_gru,2,0,5,monthly,net_load,all,kW,4464,1377293.1742899779,865954633.7268782,-336998.2097257046,12329827.192200001,308.5334171796545,440.4387052417368,11.170417499129837,-75.49243049410946
exp001_gru,2,0,5,monthly,net_load,pv_generating,kW,2747,1073266.5031106384,774235419.126065,-207693.24394875087,6273829.088099999,390.7049519878552,530.8932308319269,17.10704082051544,-75.60729666863882
exp001_gru,2,0,6,monthly,load,all,kW,4320,862252.2107515625,317064757.1737976,-369083.534590625,20737609.7592,199.5954191554543,270.91441400589383,4.157915115405402,-85.43600337745949
exp001_gru,2,0,6,monthly,load,pv_generating,kW,2765,504797.84295624995,173024079.3348421,-195579.90114296874,14541332.1321,182.56703181057864,250.15299429568418,3.471469039909407,-70.73414146219484
exp001_gru,2,0,6,monthly,pv,all,kW,4320,1043213.4118166039,874104189.4477328,392094.6453478652,10237650.7621,241.4845860686583,449.8210007797888,10.189968734610503,90.7626493860799
exp001_gru,2,0,6,monthly,pv,pv_generating,kW,2765,1019931.3901358407,873407203.989031,368812.6236671022,10237650.7621,368.87211216486105,562.0317070940346,9.962553068440744,133.386120675263
exp001_gru,2,0,6,monthly,net_load,all,kW,4320,1649003.638774521,1326086385.4537508,-761178.1799384902,12512603.2655,381.71380527187983,554.043717658866,13.178741495953819,-176.1986527635394
exp001_gru,2,0,6,monthly,net_load,pv_generating,kW,2765,1284123.1027814557,1175573989.953499,-564392.524810071,6316325.6384,464.4206520005265,652.0447709679561,20.330223238881953,-204.12026213745787
exp001_gru,2,0,7,monthly,load,all,kW,4464,1206163.7284390626,568849747.7358749,-600426.1880632812,23825522.6407,270.1979678402918,356.97408735757676,5.062485917428022,-134.50407438693577
exp001_gru,2,0,7,monthly,load,pv_generating,kW,2784,762413.2355742188,362279496.6776245,-397429.58802890626,16157122.530900002,273.85532887004985,360.7341535726059,4.718743910718798,-142.75488075750943
exp001_gru,2,0,7,monthly,pv,all,kW,4464,927901.1959372465,635618888.3226793,-246857.2588568513,12156607.0836,207.86317113289573,377.3430055001462,7.632896165485529,-55.29956515610468
exp001_gru,2,0,7,monthly,pv,pv_generating,kW,2784,907550.8796359932,635076112.3439035,-267207.57515810477,12156607.0836,325.9881033175263,477.61534697260146,7.465494881876492,-95.97973245621579
exp001_gru,2,0,7,monthly,net_load,all,kW,4464,1584418.5694210548,1017340645.8832556,-353568.92920643,14558102.5933,354.93247522873094,477.3875681318298,10.883413956364365,-79.20450923083109
exp001_gru,2,0,7,monthly,net_load,pv_generating,kW,2784,1135862.6709653838,805169912.9429857,-130222.01287080144,6889702.4835,407.99664905365796,537.7855806903773,16.48638201265783,-46.77514830129362
exp001_gru,2,0,8,monthly,load,all,kW,4464,823657.1834585937,245191809.96686906,282233.07308125,22521670.3527,184.51101779986416,234.36399195982563,3.6571762687213383,63.224254722502245
exp001_gru,2,0,8,monthly,load,pv_generating,kW,2668,497913.69743632805,151611727.45908278,168272.93551210937,14745514.286899999,186.6243243764348,238.38201443220012,3.376712997244711,63.07081540933635
exp001_gru,2,0,8,monthly,pv,all,kW,4464,997112.2207061995,703733394.239493,-378128.9382343765,13016993.167100001,223.36743295389775,397.0470622952722,7.6600810026263675,-84.70630336791588
exp001_gru,2,0,8,monthly,pv,pv_generating,kW,2668,954958.23805735,702233061.9056114,-420282.92088322603,13016993.167100001,357.930374084464,513.0358616285472,7.3362429080086935,-157.52733166537706
exp001_gru,2,0,8,monthly,net_load,all,kW,4464,1494784.132691423,1004082460.2307243,660362.0113156264,14763437.7052,334.8530763197632,474.2666618466248,10.124905611685062,147.93055809041812
exp001_gru,2,0,8,monthly,net_load,pv_generating,kW,2668,1173217.305574701,913349613.4255476,588555.8563953354,6987281.6394,439.7366212798729,585.0939561863526,16.790754489688002,220.5981470747134
exp001_gru,2,0,9,monthly,load,all,kW,4320,922676.6469332032,388859168.57021403,402821.30349101557,19595133.0698,213.5825571604637,300.02282651206775,4.708703144023204,93.24567210440175
exp001_gru,2,0,9,monthly,load,pv_generating,kW,2415,464089.5746011719,180233828.42980814,162378.90835820316,12617957.8663,192.1695961081457,273.18672159726833,3.678008593138996,67.23764321250648
exp001_gru,2,0,9,monthly,pv,all,kW,4320,775164.5686350518,505381110.27423435,108865.93543387376,11264829.8663,179.43624273959534,342.0327003650904,6.881280745784217,25.200448017100406
exp001_gru,2,0,9,monthly,pv,pv_generating,kW,2415,753154.6901272662,504775954.9440177,86856.05692608828,11264829.8663,311.8652961189508,457.18372517944186,6.685894940858475,35.965240963183554
exp001_gru,2,0,9,monthly,net_load,all,kW,4320,1451756.4245747188,946570427.8194367,293955.3680571419,12992757.2159,336.05472791081456,468.09563655112504,11.17358233091679,68.04522408730136
exp001_gru,2,0,9,monthly,net_load,pv_generating,kW,2415,997065.2126597188,742348780.831568,75522.85143211487,6015582.0124,412.8634420951217,554.4283538169537,16.574708990825076,31.272402249322926
exp001_gru,2,0,10,monthly,load,all,kW,4464,590546.1389679688,133152510.4658586,103120.562965625,19405095.0093,132.29080174013637,172.70805233375236,3.0432530151743458,23.100484535310258
exp001_gru,2,0,10,monthly,load,pv_generating,kW,2321,289687.88835664064,58658894.08906002,16750.228616796885,11964408.5436,124.81167098519632,158.97519457418795,2.4212470453593835,7.216815431622957
exp001_gru,2,0,10,monthly,pv,all,kW,4464,676925.695931611,381254531.7861854,95351.20299801722,10554293.4631,151.64106091657953,292.24387270719325,6.413747147530849,21.360036513892748
exp001_gru,2,0,10,monthly,pv,pv_generating,kW,2321,635700.3476817993,379702715.27173287,54125.85474820557,10554293.463100001,273.89071421016774,404.4681058262165,6.0231445136933095,23.32005805609891
exp001_gru,2,0,10,monthly,net_load,all,kW,4464,1055495.1114760325,533397536.54060805,7769.359967607772,13205688.988400001,236.44603751703238,345.6713691667358,7.992730348285419,1.7404480214175115
exp001_gru,2,0,10,monthly,net_load,pv_generating,kW,2321,754942.0175150947,459845761.2431621,-37375.6261314087,5765002.5227,325.265841238731,445.11120136238867,13.095259100797804,-16.10324262447596
exp001_gru,2,0,11,monthly,load,all,kW,4320,522367.05358632817,98046442.15789737,-28725.58366679687,18738740.217699997,120.91829944127967,150.65170322534846,2.787631652489197,-6.649440663610386
exp001_gru,2,0,11,monthly,load,pv_generating,kW,2095,259498.3015574219,49138668.583408765,-35407.38196054687,10922633.644900002,123.86553773623956,153.15094428152898,2.3757850898769903,-16.900898310523566
exp001_gru,2,0,11,monthly,pv,all,kW,4320,557273.9083484162,260911999.38097918,408680.71099144605,8010905.7698,128.99858989546672,245.75657906352058,6.9564406867605575,94.60201643320511
exp001_gru,2,0,11,monthly,pv,pv_generating,kW,2095,524238.30786448077,259812149.31281203,375645.1105075105,8010905.7698,250.23308251287864,352.15812603720957,6.544057849747606,179.30554200835823
exp001_gru,2,0,11,monthly,net_load,all,kW,4320,893356.6731881553,373618167.0343232,-437406.29465824296,12694137.6827,206.79552620096186,294.0844892433138,7.037553046282552,-101.2514570968155
exp001_gru,2,0,11,monthly,net_load,pv_generating,kW,2095,627848.2545010984,323550254.2889317,-411052.4924680573,4878031.1099,299.688904296467,392.9876107340038,12.870935841857913,-196.20644031888176
exp001_gru,2,0,12,monthly,load,all,kW,4464,755051.5760566406,223515870.71847665,-268950.05941835936,20941989.5206,169.142378148889,223.76496501809933,3.6054433859491684,-60.248669224542866
exp001_gru,2,0,12,monthly,load,pv_generating,kW,2097,388118.76055273437,127753411.84264374,-177938.97493476563,11943412.074299999,185.08286149391242,246.8238024052449,3.249647237642363,-84.85406530031742
exp001_gru,2,0,12,monthly,pv,all,kW,4464,492695.89423727087,203188130.57665327,306752.83141836576,6757767.9032,110.37094404956785,213.34726232283398,7.290808167649041,68.71703212777011
exp001_gru,2,0,12,monthly,pv,pv_generating,kW,2097,454795.6518290548,201800044.56807455,268852.58901014976,6757767.9032,216.87918542158073,310.2140142761926,6.72996850947923,128.20819695286113
exp001_gru,2,0,12,monthly,net_load,all,kW,4464,1048478.6258057408,488136526.5186151,-575702.890836725,14723218.5464,234.8742441321104,330.68048069595795,7.121259679067293,-128.96570135231295
exp001_gru,2,0,12,monthly,net_load,pv_generating,kW,2097,670695.5422294424,386826873.50334346,-446791.56394491537,5724641.100099999,319.83573782996774,429.495980298625,11.715940449397369,-213.06226225317852
exp001_tcn,2,0,2,monthly,load,all,kW,4032,1059476.1950023437,466000380.5501326,202772.49066171874,18212126.7901,262.7669134430416,339.9639557480619,5.817421585150991,50.29079629506913
exp001_tcn,2,0,2,monthly,load,pv_generating,kW,2036,650954.0369710937,337424125.382458,69083.77695468749,11041710.0541,319.7220220879635,407.0981966797576,5.89540962207554,33.931128170278726
exp001_tcn,2,0,2,monthly,pv,all,kW,4032,652262.7267890519,325967854.2042404,70082.75627600025,7928848.7577,161.77150962030058,284.3329068813096,8.226449346200674,17.381635981150854
exp001_tcn,2,0,2,monthly,pv,pv_generating,kW,2036,562455.675701203,318667120.54094297,-19724.294811848587,7928848.7577,276.2552434681744,395.6213688064117,7.093787419705558,-9.687767589316595
exp001_tcn,2,0,2,monthly,net_load,all,kW,4032,1283212.7107831412,772941612.5935806,132689.7343857185,11949435.2218,318.2571207299457,437.83762839401277,10.738689209696766,32.90916031391828
exp001_tcn,2,0,2,monthly,net_load,pv_generating,kW,2036,868581.383506241,641565696.049916,88808.07176653609,4779018.4858,426.6116814863659,561.3473547428331,18.174890640977335,43.618895759595326
exp001_tcn,2,0,3,monthly,load,all,kW,4464,644573.8270552736,148186166.80239958,-71279.26947949218,19443840.3155,144.39377846220287,182.19721703855654,3.3150541076056887,-15.967578288416709
exp001_tcn,2,0,3,monthly,load,pv_generating,kW,2426,370065.32000468747,90782899.27904299,-21279.058424218754,12447297.5511,152.54135202171784,193.4446066994527,2.973057553139186,-8.771252441969809
exp001_tcn,2,0,3,monthly,pv,all,kW,4464,870938.8242077837,578954917.7132002,70311.23314835533,10285934.3167,195.1027832006684,360.1308123400227,8.467279659697494,15.750724271584975
exp001_tcn,2,0,3,monthly,pv,pv_generating,kW,2426,788998.1174384515,574187137.1535447,-11629.473620976943,10285934.3167,325.2259346407467,486.4983048689614,7.670650940843096,-4.793682448877553
exp001_tcn,2,0,3,monthly,net_load,all,kW,4464,1215871.732672866,740499627.0310761,-141590.5026278475,12562015.0946,272.37269997152015,407.28679445455754,9.678954558775603,-31.718302560001682
exp001_tcn,2,0,3,monthly,net_load,pv_generating,kW,2426,917790.3682701068,673357254.6138973,-9649.584803241785,5565472.3302,378.31424908083545,526.838340970011,16.490790247754685,-3.9775699930922443
exp001_tcn,2,0,4,monthly,load,all,kW,4320,534299.1737070312,102853410.85423827,-15729.194751562509,18977659.7719,123.680364284035,154.30055061458,2.815411278993218,-3.6410173036024327
exp001_tcn,2,0,4,monthly,load,pv_generating,kW,2526,313822.63208125,61471387.72971453,-21630.158950781257,12832349.4944,124.23698815568093,155.99828923087276,2.4455586423842437,-8.563008294054338
exp001_tcn,2,0,4,monthly,pv,all,kW,4320,894680.8081273232,616415690.534697,73380.21148811793,11671282.177900001,207.10203891836184,377.7417335341729,7.665659989109284,16.986160066693966
exp001_tcn,2,0,4,monthly,pv,pv_generating,kW,2526,840688.6409438903,613819364.3053079,19388.044304685216,11671282.177900001,332.81418881389163,492.95084958343546,7.203052999059221,7.675393628141416
exp001_tcn,2,0,4,monthly,net_load,all,kW,4320,1176623.9530313634,734450673.8006642,-89109.40623968045,12041832.4582,272.3666557942971,412.3247870871336,9.771137051737755,-20.6271773702964
exp001_tcn,2,0,4,monthly,net_load,pv_generating,kW,2526,949439.2365503926,690371783.2102191,-41018.20325546645,5896522.1807,375.8666811363391,522.7870766175396,16.101681761802187,-16.23840192219574
exp001_tcn,2,0,5,monthly,load,all,kW,4464,710839.5770738281,192380271.83614004,-221813.60299023436,19649089.487999998,159.2382565129543,207.5956141911321,3.6176718392368707,-49.68942719315286
exp001_tcn,2,0,5,monthly,load,pv_generating,kW,2747,401523.0338707031,97537125.05059808,-114988.09556992188,13593091.3839,146.1678317694587,188.43242858433572,2.9538757780020304,-41.859517863094965
exp001_tcn,2,0,5,monthly,pv,all,kW,4464,1007850.3930728253,675422876.4730742,276726.53867071355,12528226.6982,225.7729375163139,388.9786726956487,8.044637260735621,61.990712067812176
exp001_tcn,2,0,5,monthly,pv,pv_generating,kW,2747,944496.9504531366,672188177.5984118,213373.09605102468,12528226.698199999,343.82852218898313,494.6706065197787,7.538951626640327,77.67495305825435
exp001_tcn,2,0,5,monthly,net_load,all,kW,4464,1424172.0941539828,899483099.0836985,-498540.14166094793,12329827.192200001,319.0349673284012,448.8842946793629,11.550624935399997,-111.68013926096503
exp001_tcn,2,0,5,monthly,net_load,pv_generating,kW,2747,1097271.0457007836,793224551.3854418,-328361.1916209466,6273829.088099999,399.44340942875266,537.3642178747529,17.489654727478193,-119.53447092134934
exp001_tcn,2,0,6,monthly,load,all,kW,4320,897769.3827230469,347747137.2887331,-383756.6637410156,20737609.7592,207.81698674144604,283.71997201561277,4.329184477612046,-88.83256105116102
exp001_tcn,2,0,6,monthly,load,pv_generating,kW,2765,519006.6448328125,183658876.2389813,-199670.60475625,14541332.1321,187.70583899920885,257.7260950122523,3.5691822462888734,-72.21360027350813
exp001_tcn,2,0,6,monthly,pv,all,kW,4320,1014677.5433686068,823237581.782151,330251.71221215546,10237650.7621,234.87906096495527,436.53665944816663,9.911234197643903,76.44715560466561
exp001_tcn,2,0,6,monthly,pv,pv_generating,kW,2765,994041.2721940987,822738948.5515765,309615.4410376473,10237650.7621,359.50859753855286,545.4858141476961,9.709661867682188,111.97665136985437
exp001_tcn,2,0,6,monthly,net_load,all,kW,4320,1652901.6722983709,1296727676.8114588,-714008.3759531712,12512603.2655,382.61612784684513,547.8763032896716,13.20989435392541,-165.27971665582666
exp001_tcn,2,0,6,monthly,net_load,pv_generating,kW,2765,1268099.6573955836,1126985911.9852166,-509286.04579389736,6316325.6384,458.6255542117843,638.4276322230841,20.076540222787,-184.19025164336253
exp001_tcn,2,0,7,monthly,load,all,kW,4464,1257312.0221683593,626577963.9046826,-544746.8855730469,23825522.6407,281.6559189445249,374.6497659298135,5.277164497623877,-122.0311123595535
exp001_tcn,2,0,7,monthly,load,pv_generating,kW,2784,777623.046096875,377664523.1074783,-331639.6158609375,16157122.530900002,279.3186228796246,368.3142141047427,4.812880787465062,-119.12342523740571
exp001_tcn,2,0,7,monthly,pv,all,kW,4464,942242.7979701766,632619017.3674407,-203969.42211983821,12156607.0836,211.07589560263813,376.4514971374232,7.750869889027829,-45.69207484763401
exp001_tcn,2,0,7,monthly,pv,pv_generating,kW,2784,914259.4117570196,631797075.2134352,-231952.80833299508,12156607.0836,328.3977772115731,476.38073491958824,7.520679129215347,-83.31638230351835
exp001_tcn,2,0,7,monthly,net_load,all,kW,4464,1633653.2826649426,1077581804.4139502,-340777.46345320874,14558102.5933,365.96175686938676,491.3184032684119,11.221608531710652,-76.33903751191951
exp001_tcn,2,0,7,monthly,net_load,pv_generating,kW,2784,1149271.2624058588,821257419.778463,-99686.80752794241,6889702.4835,412.81295345038035,543.1315579933107,16.680999871303932,-35.80704293388736
exp001_tcn,2,0,8,monthly,load,all,kW,4464,815965.0730933594,235723500.97208548,243076.3135597656,22521670.3527,182.7878747968995,229.79435103184798,3.623022006427413,54.452579202456455
exp001_tcn,2,0,8,monthly,load,pv_generating,kW,2668,483991.43250390625,138005486.15672904,138353.843959375,14745514.286899999,181.4060841468914,227.43393372948452,3.2822960466959574,51.856763103214014
exp001_tcn,2,0,8,monthly,pv,all,kW,4464,944089.962744292,632876680.0573912,-122097.8505492367,13016993.167100001,211.48968699468907,376.5281527769802,7.2527499294571856,-27.35166902984693
exp001_tcn,2,0,8,monthly,pv,pv_generating,kW,2668,909436.219178224,631605182.0157517,-156751.5941153045,13016993.167100001,340.8681481177751,486.55274787804154,6.986530664215085,-58.75247155746046
exp001_tcn,2,0,8,monthly,net_load,all,kW,4464,1413750.956359456,887279715.454068,365174.1641090022,14763437.7052,316.7004830554337,445.8288652811152,9.576028189298368,81.80424823230337
exp001_tcn,2,0,8,monthly,net_load,pv_generating,kW,2668,1086759.1259197854,792176465.2329441,295105.4380746795,6987281.6394,407.3310067165612,544.9015650597379,15.553389458237234,110.60923466067449
exp001_tcn,2,0,9,monthly,load,all,kW,4320,991417.8186925782,455613659.2479537,507852.41481914057,19595133.0698,229.4948654380968,324.75548467410863,5.059510518050782,117.55842935628255
exp001_tcn,2,0,9,monthly,load,pv_generating,kW,2415,494977.24384492193,207347189.99107772,215236.6022058594,12617957.8663,204.95952126083725,293.0154427427785,3.9227999418741564,89.12488704176373
exp001_tcn,2,0,9,monthly,pv,all,kW,4320,784397.7996545202,516060994.7338295,142912.5688079529,11264829.8663,181.57356473484265,345.62778186337084,6.963245863136684,33.081613149989096
exp001_tcn,2,0,9,monthly,pv,pv_generating,kW,2415,768135.9982796359,515554512.6266826,126650.76743306855,11264829.8663,318.0687363476753,462.0390994840615,6.818886813174168,52.443381959862755
exp001_tcn,2,0,9,monthly,net_load,all,kW,4320,1497049.1820754297,1003763186.2052009,364939.8460111878,12992757.2159,346.53916251746057,482.02965614093915,11.522182375911731,84.47681620629348
exp001_tcn,2,0,9,monthly,net_load,pv_generating,kW,2415,1004127.8423475156,759542550.1808016,88585.83477279081,6015582.0124,415.78792643789467,560.8122437551391,16.69211458305603,36.68150508190096
exp001_tcn,2,0,10,monthly,load,all,kW,4464,599858.8915121094,139469759.28651404,97396.71799492187,19405095.0093,134.3769918261894,176.75753349325888,3.0912442903506716,21.818261199579272
exp001_tcn,2,0,10,monthly,load,pv_generating,kW,2321,297981.28570312506,62066987.25621852,5219.028665625008,11964408.5436,128.38487104830895,163.52823990402635,2.490564281696325,2.2486120920400725
exp001_tcn,2,0,10,monthly,pv,all,kW,4464,639693.6674279391,378403490.9219079,43170.698509987255,10554293.4631,143.30055273923367,291.14911489846946,6.060980487840716,9.670855400982807
exp001_tcn,2,0,10,monthly,pv,pv_generating,kW,2321,627824.9571595809,378176192.18032837,31301.988241629035,10554293.463100001,270.49761187401157,403.6542431724986,5.948526629040467,13.486423197599757
exp001_tcn,2,0,10,monthly,net_load,all,kW,4464,1051905.601192236,532458985.4831436,54226.01948493463,13205688.988400001,235.6419357509489,345.36711854026373,7.965548803369817,12.147405798596468
exp001_tcn,2,0,10,monthly,net_load,pv_generating,kW,2321,751287.3866107271,455705697.27112293,-26082.95957600404,5765002.5227,323.6912480011749,443.10296782980254,13.031865704351274,-11.23781110555969
exp001_tcn,2,0,11,monthly,load,all,kW,4320,532416.3404535155,101916414.58716032,24972.67072773438,18738740.217699997,123.24452325312859,153.59610228100433,2.841260054134336,5.780710816605181
exp001_tcn,2,0,11,monthly,load,pv_generating,kW,2095,266282.4573136719,52011254.58680354,-5238.457644140613,10922633.644900002,127.10379824041617,157.56387436351275,2.437896078644042,-2.5004571093749943
exp001_tcn,2,0,11,monthly,pv,all,kW,4320,475209.6435823599,196364668.57186824,243991.79029310204,8010905.7698,110.00223231073146,213.20127671202198,5.932033870300086,56.47958108636621
exp001_tcn,2,0,11,monthly,pv,pv_generating,kW,2095,457098.94140850374,195969096.63556173,225881.08811924595,8010905.7698,218.18565222362946,305.84527936454407,5.7059582841643595,107.81913514045152
exp001_tcn,2,0,11,monthly,net_load,all,kW,4320,826415.0764829612,304028500.7450442,-219019.11956536767,12694137.6827,191.29978622290767,265.28657667710314,6.51021043839179,-50.69887026976104
exp001_tcn,2,0,11,monthly,net_load,pv_generating,kW,2095,561108.8137223824,254488314.6149768,-231119.54576338656,4878031.1099,267.83236931855964,348.53139866359845,11.502772349762346,-110.31959224982651
exp001_tcn,2,0,12,monthly,load,all,kW,4464,783656.027114453,245117756.93258393,-308387.7229925781,20941989.5206,175.55018528549576,234.32859788334224,3.7420323715833894,-69.0832712796994
exp001_tcn,2,0,12,monthly,load,pv_generating,kW,2097,406717.07201054686,142521137.80731165,-193639.30647773435,11943412.074299999,193.95187029592125,260.6996362431235,3.405367490298073,-92.34110943144223
exp001_tcn,2,0,12,monthly,pv,all,kW,4464,468733.8626300879,176617787.39303032,239955.5224278891,6757767.9032,105.00310542788706,198.9093173551625,6.936223163392882,53.75347724639093
