name,month,channel,n,days,wape_pct,squared_error_sum_kw2,absolute_error_sum_kw,actual_absolute_sum_kw,rmse_kw,mae_kw,bias_kw,price_weighted_rmse_kw,high_price_rmse_kw,high_price_bias_kw,daily_energy_rmse_kwh,daily_energy_mae_kwh,cumulative_error_rmse_kwh,daily_level_mse_kw2,within_day_mse_kw2,high_price_underprediction_kwh
penalty_multiplier_2,9,net,4320,30,9.42371544106454,664988322.8463681,1224400.4679747955,12992757.2159,392.3423022570508,283.42603425342486,-80.24741850420457,404.2765820473898,415.0100375422024,-90.46335359728658,4657.976341536446,3502.0695024371935,2700.0546033726946,37667.957635960505,116264.52450440248,35966.20947320651
penalty_multiplier_2,10,load,4464,31,2.335311841128699,75916704.69703713,453169.4815344571,19405095.0093,130.4087047082103,101.5164609172171,-1.1641149453647102,137.24218283624225,154.6548603266222,-0.5061529542808129,720.7619126350738,539.1425388801987,404.6125999911448,901.9057894190448,16104.524474254149,11043.447368042785
penalty_multiplier_2,10,pv,4464,31,5.890003438312359,382245287.5045494,621648.2478661665,10554293.4631,292.6233494104576,139.25812004170396,12.771992170151318,289.6624625901481,266.9726055760891,22.271440663174847,3215.217758850131,2388.275910838159,2199.607560635349,17947.266036154957,67681.15858403979,10233.263241329345
penalty_multiplier_2,10,net,4464,31,7.032978529274964,453835874.70242655,928753.2711970003,13205688.988400001,318.85065868030784,208.05404820721333,-13.936107115516029,320.0397829979739,306.9366785653292,-22.777593617455654,3588.642633989487,2652.367038740051,2259.471677116582,22358.256865428822,79307.48567543735,22032.040885101072
penalty_multiplier_2,11,load,4320,30,2.218096841938534,62086344.47928277,415643.40498786967,18738740.217699997,119.88260507610758,96.21375115459946,-1.7763449276290282,119.77839557389417,116.59578597919736,-3.713974211835262,458.2479109499306,384.65343568825887,304.5796385607606,364.5679650867631,14007.271034747211,8782.759863842743
penalty_multiplier_2,11,pv,4320,30,4.9546312407920645,157667546.03904822,396910.8399409248,8010905.7698,191.04218680351354,91.87750924558443,7.617324810226806,187.3252464579524,166.7176752126881,10.3214459864378,1303.8295439821804,959.819567124787,920.8826541379206,2951.3393745846874,33545.77776408388,7014.947557287756
penalty_multiplier_2,11,net,4320,30,5.427344973255929,221230213.07314318,688954.6434202051,12694137.6827,226.2978070389437,159.4802415324549,-9.393669737855834,222.9919595358306,205.40833882169952,-14.035420198273062,1396.263200500212,1109.7231931265414,980.7083431760113,3384.637022692875,47826.06044794212,14872.649429308245
penalty_multiplier_2,12,load,4464,31,2.7244066718141995,124027002.24977598,570544.9597098569,20941989.5206,166.6848123521055,127.81025083106113,-4.696451066616396,164.38797791891062,156.7754973922432,-4.773343245484657,1753.5078295702535,993.2160627290802,1323.399524022037,5338.176577021151,22445.650091835476,11464.851812475945
penalty_multiplier_2,12,pv,4464,31,5.033246303100889,112925220.21638691,340135.10315995244,6757767.9032,159.04989257476305,76.19513959676354,-14.899057588761876,157.74374585796667,135.5838230507779,-20.411423607848633,897.8119128413508,696.5701726453409,638.0937103700646,1399.420539652509,23897.447788391153,8184.703125156694
penalty_multiplier_2,12,net,4464,31,5.0764924057126,240456344.0948699,747423.0713844651,14723218.5464,232.08978538495307,167.4334837330791,10.202606522145482,230.34705344721075,211.50597050542126,15.638080362363974,1989.977495535813,1419.0158545331578,1486.2217260367274,6875.018112394075,46990.65036763951,12703.396652407666
gain_0.25,2,load,4032,28,2.6991941997834754,95732479.11499915,491580.66997559165,18212126.7901,154.0882032593032,121.91980902172412,-13.947696522389082,152.0786653140076,145.48500436292457,-23.430663659046026,1457.3130646364114,939.9692767940567,939.9248146875152,3687.0857089582796,20056.08867472206,11509.316667512081
gain_0.25,2,pv,4032,28,5.90168394652403,225167680.9115437,467935.59427735093,7928848.7577,236.31580344157274,116.05545492989854,-34.99078792032738,230.78890813522978,192.83840227072412,-0.5281299823055987,2079.6159418738184,1694.1309295905753,1442.8272214613467,7508.337614055088,48336.821342180956,8183.228648680779
gain_0.25,2,net,4032,28,6.412246036489924,301705460.477825,766227.1863928013,11949435.2218,273.5466014668501,190.0365045617067,21.04309139793829,268.1630577518812,239.60467223242236,-22.90253367674043,2448.9666378810557,1939.3451085972206,1663.425727239874,10412.218044191735,64415.52512987198,16336.981260591327
gain_0.25,3,load,4464,31,2.6470315060122176,96288727.91077939,514684.5791299903,19443840.3155,146.86747609858645,115.29672471549962,-27.07888071881067,147.64237176916123,140.75629648408685,-24.379098892900767,1044.6933829565373,861.3984466839491,751.138790004668,1894.764347904817,19675.291187664036,12587.053635747443
gain_0.25,3,pv,4464,31,6.824531570646421,445890686.0135788,701966.8347791458,10285934.3167,316.0473166553531,157.25063503117065,-12.974371331718718,313.323903954166,285.3852903975188,9.729850041525033,2979.1430482010464,2404.4348129102814,2053.621763136104,15408.495315355252,84477.41104969376,12060.92963994584
gain_0.25,3,net,4464,31,7.9662955349380535,527695227.2421005,1000727.247579364,12562015.0946,343.8186970267931,224.17725080182885,-14.104509387091955,341.4839200353744,314.9189893946632,-34.1089489344258,2979.1017252084343,2302.880906722529,1991.350030815951,15408.067863090057,102803.22856211168,22128.92197975003
gain_0.25,4,load,4320,30,2.2075043934411296,64699527.27179441,418932.67323700234,18977659.7719,122.37950164969003,96.97515584189868,-7.8068154636199125,121.6968296511761,118.04346849936536,-3.6520553167574175,490.80316140563076,385.6901822906237,345.6910835387436,418.20788757944723,14558.534536447034,8825.94415328274
gain_0.25,4,pv,4320,30,6.520392445794717,502652784.16270286,761013.4014551768,11671282.177900001,341.1082103215544,176.16050959610573,5.827327455117721,339.29977431335305,303.98405202512396,2.102352698197809,2954.766345844676,2283.786687539727,2059.454422423364,15157.368330792186,101197.44281798162,14442.05011473335
gain_0.25,4,net,4320,30,8.376817989692622,579623183.5236676,1008722.3876471429,12041832.4582,366.29500846049103,233.50055269609788,-13.634142918737634,364.3830681016154,327.89215448904656,-5.754408014955219,3041.8922172293624,2277.7657976323235,2134.9222191623735,16064.424064653762,118107.60915841744,19875.849751728136
gain_0.25,5,load,4464,31,2.860169716547665,124082216.56964937,561997.3071131266,19649089.487999998,166.72191058199704,125.89545410240292,-9.642666352313821,178.50952176150625,205.43718738742746,-24.191184727961215,1034.2200966582286,781.2711181617113,459.08079028933787,1856.963903353743,25939.231564757676,16741.86491426933
gain_0.25,5,pv,4464,31,6.562430547467976,516327530.19687575,822156.1758987154,12528226.6982,340.09523564633474,184.1747705866298,38.592136728700346,341.2430493406346,309.11596588318395,41.942712485128084,3009.311606436688,2123.9508026653402,2061.47054576328,15722.146431657227,99942.62287767875,12317.77713748197
gain_0.25,5,net,4464,31,9.536613142373717,645353546.8271931,1175847.9204433137,12329827.192200001,380.2215760183671,263.40679221400393,-48.23480308101417,386.4322068677217,366.3508845198247,-66.13389721308928,3505.7127568346536,2463.8254698388187,2179.8047481930535,21336.843634432687,123231.60323545823,31665.584137089423
gain_0.25,6,load,4320,30,3.7032112349487454,231342993.53262332,767957.4944625219,20737609.7592,231.41222714734076,177.76793853299117,15.360197451545002,240.3487518106357,263.234209016189,41.89936877989026,2958.4631593053964,2222.389022710743,1530.7434818389079,15195.319904457067,38356.29896883537,14682.669821129732
gain_0.25,6,pv,4320,30,8.843827104588726,709233011.7025273,905400.132971734,10237650.7621,405.1842892616567,209.58336411382732,23.617411767143352,409.08560777560024,378.2875083690659,13.626342756349674,4303.825372175079,3114.6832268935127,2888.9498730794767,32157.834781558948,132016.47348291497,17185.044243929628
gain_0.25,6,net,4320,30,11.374099626936529,972126388.658969,1423195.9613412833,12512603.2655,474.37248722287916,329.4435095697415,-8.257214315598356,484.06192812550285,475.25397503589784,28.273026023540584,6117.158011841275,4515.955128615932,3673.500182497445,64964.62177401716,160064.63486000345,29139.085636408974
gain_0.25,7,load,4464,31,4.325580480903172,389687504.35126,1030592.1568192854,23825522.6407,295.45826759850087,230.86741864231303,-0.5531743880625939,295.83452807095034,300.9701672677371,9.285706035912257,4448.555444001093,3167.412430706275,2515.6587756158433,34357.023504082914,52938.56438822443,21050.66574273002
gain_0.25,7,pv,4464,31,7.09673199014614,588838786.597774,862721.8238182128,12156607.0836,363.1918643513957,193.26205730694733,-25.32488129180711,358.13892884909535,313.5220343501023,-14.92978638218228,3746.4032643638343,2719.5918103760464,2524.9027505131257,24367.252463951383,107541.07786709118,17359.525192372115
gain_0.25,7,net,4464,31,10.070480702521055,841347825.3433876,1466070.9123114937,14558102.5933,434.1358948662646,328.4209032955855,24.771706903744516,430.43644882372047,405.58764372789403,24.21549241809454,3670.5848388648133,2785.1293788478874,2267.739200188252,23390.96017240317,165083.01503892915,26518.32108236202
gain_0.25,8,load,4464,31,3.159851481836245,177984820.67403907,711651.3343740652,22521670.3527,199.67761913816523,159.4201017863049,31.99020328025414,198.380917786132,195.9823652460333,41.01039082555594,1434.6699755904283,1040.9140546448696,924.969604814947,3573.3991994108333,36297.75238527534,10657.748565885011
gain_0.25,8,pv,4464,31,6.166490228945913,493692134.21625936,802691.6117517787,13016993.167100001,332.5569366106678,179.81442915586442,5.6812173979826355,338.2304884512295,330.08547164965677,33.22652254272486,2927.191627227918,2241.392688968416,2024.843236381966,14875.782677974357,95718.33340989737,13764.722693636568
gain_0.25,8,net,4464,31,8.542883786053036,709417115.5504217,1261223.325981571,14763437.7052,398.64721839992524,282.5321070747247,26.308985882271504,402.4225537210748,388.0393908527692,7.783868282831083,3616.3500588399697,2760.3042216073804,2451.7257635128535,22704.839840402517,136214.76489759516,24984.835017033565
gain_0.25,9,load,4320,30,3.9543315234598277,242965995.28219742,774856.5240430029,19595133.0698,237.1542294321265,179.36493612106548,-35.371680197268766,242.05716856319046,252.50988627436726,-29.878226262157188,3640.4402052380183,2960.6323129275693,1803.1635734416957,23008.341819294143,33233.78671825155,19667.29621143392
gain_0.25,9,pv,4320,30,6.102373783120047,399017655.5799686,687422.0244741683,11264829.8663,303.9164326766795,159.1254686282797,59.023911661027896,313.02453743234787,314.3736780220829,72.90543470536946,2550.7493101084747,2046.866928769158,1783.2610380400197,11295.697991352183,81069.50005956646,8586.206823947574
gain_0.25,9,net,4320,30,9.851750201639417,699003849.381237,1280013.9852159482,12992757.2159,402.2517204637254,296.29953361480284,-94.39559185829667,414.30238397901445,424.5783387614511,-102.78366096752666,5142.566276795293,4057.9289465091556,2918.6541883805257,45913.17345700033,115893.2731590267,38246.198539155645
gain_0.25,10,load,4464,31,2.3283168844177675,75660140.07315949,451812.1035388415,19405095.0093,130.1881565641773,101.21238878558277,-2.947248543114758,137.3530206534326,155.55162281915145,-2.3622592007883734,725.9926801109347,558.161367944161,368.2884632303045,915.04404787267,16033.912061706069,11302.854843017027
gain_0.25,10,pv,4464,31,5.903772976203715,382937030.0042074,623101.525303733,10554293.4631,292.88800736386145,139.58367502323767,11.695481809171959,289.8317734758507,266.6583621154442,19.40620693711534,3223.4600160563855,2392.5246591510827,2205.7321957254508,18039.40013040666,67743.98472716668,10490.757860167469
gain_0.25,10,net,4464,31,7.050469733890389,455233700.2415838,931063.105278838,13205688.988400001,319.34131505670683,208.57148415744578,-14.642730352286714,320.74391886622607,307.93155223958496,-21.76846613790371,3614.5830789007755,2663.963546022599,2267.6582542957744,22682.65769839551,79296.21780375141,22120.31927379729
gain_0.25,11,load,4320,30,2.2116365377576077,61706832.11407851,414432.82537013263,18738740.217699997,119.51564297319389,95.9335243912344,-2.3786919757835174,119.4037397607476,116.31014836293154,-4.232839860148956,420.4695410425161,351.6103276087926,286.6501379727239,306.93513011198644,13977.053785183964,8811.677450964373
gain_0.25,11,pv,4320,30,4.962470190025457,158053686.0063339,397538.8107773544,8010905.7698,191.2759822621624,92.02287286512833,9.868484591762899,187.70754731950575,167.05982462140847,10.777702267373346,1306.4970287395608,957.5833846539049,923.0345258191601,2963.427927266147,33623.07346308892,6987.795170407695
gain_0.25,11,net,4320,30,5.428752596821494,221364882.2123958,689133.329093672,12694137.6827,226.36667352439278,159.52160395686852,-12.247176567546418,223.21793615352613,205.5458662642251,-15.010542127522301,1393.4092321994578,1113.9267050299063,981.8010220024465,3370.8147367685465,47871.05614573049,14963.531955001308
gain_0.25,12,load,4464,31,2.7747268179700635,129979365.94664785,581082.9994445685,20941989.5206,170.63774926874638,130.1709228146435,-8.084691075407108,167.85411295728503,158.9143171958627,-9.22077985998374,1953.205629209533,1279.9379379714585,1454.4548009175671,6623.285121485777,22493.956354017773,11952.540905512835
gain_0.25,12,pv,4464,31,5.019614145949586,112677102.30837345,339213.87361946795,6757767.9032,158.87506525381085,75.98877097210304,-14.647497302098254,157.63803713675966,135.48691865133787,-20.441986444839873,890.5406988151963,691.7494368511977,633.815097375812,1376.8450282053088,23864.441331197344,8140.7757023796485
