beta,date,scope,layer,calls,nodes,overlap_nodes,windows_with_overlap,max_overlap_kwh,expected_overlap_sum_kwh,solver_seconds,scope_label
0.01,2025-08-27,execution,2,144,23544,0,0,0.0,-1.1805881427129868e-12,2.335610287031159,日内滚动·第2层
0.01,2025-08-28,midnight,1,1,396,0,0,0.0,0.0,0.014162749983370304,午夜规划·第1层
0.01,2025-08-28,midnight,2,1,396,0,0,0.0,-1.074788462870422e-13,0.10437362501397729,午夜规划·第2层
0.01,2025-08-28,execution,1,144,25956,0,0,0.0,-2.368475785867001e-13,0.7258069986710325,日内滚动·第1层
0.01,2025-08-28,execution,2,144,25956,0,0,0.0,-4.4749986601042505e-12,2.9006540320115164,日内滚动·第2层
0.01,2025-08-29,midnight,1,1,396,0,0,0.0,0.0,0.012241082964465022,午夜规划·第1层
0.01,2025-08-29,midnight,2,1,396,0,0,0.0,0.0,0.06666100001893938,午夜规划·第2层
0.01,2025-08-29,execution,1,144,23724,0,0,0.0,0.0,0.6302262448007241,日内滚动·第1层
0.01,2025-08-29,execution,2,144,23724,0,0,0.0,-4.5438543174161496e-12,2.094010046334006,日内滚动·第2层
0.01,2025-08-30,midnight,1,1,360,0,0,0.0,0.0,0.0121020000660792,午夜规划·第1层
0.01,2025-08-30,midnight,2,1,360,0,0,0.0,0.0,0.05701008311007172,午夜规划·第2层
0.01,2025-08-30,execution,1,144,24732,0,0,0.0,0.0,0.6547650785651058,日内滚动·第1层
0.01,2025-08-30,execution,2,144,24732,0,0,0.0,-7.382159867862094e-13,2.28853196662385,日内滚动·第2层
0.01,2025-08-31,midnight,1,1,432,0,0,0.0,0.0,0.01799550000578165,午夜规划·第1层
0.01,2025-08-31,midnight,2,1,432,0,0,0.0,0.0,0.11632349994033575,午夜规划·第2层
0.01,2025-08-31,execution,1,144,27144,1,1,414.0602960750885,414.0602960750885,0.7239112050738186,日内滚动·第1层
0.01,2025-08-31,execution,2,144,27144,0,0,0.0,0.0,2.5196588329272345,日内滚动·第2层
0.01,2025-09-01,midnight,1,1,432,0,0,0.0,0.0,0.02119070803746581,午夜规划·第1层
0.01,2025-09-01,midnight,2,1,432,0,0,0.0,0.0,0.10877675004303455,午夜规划·第2层
0.01,2025-09-01,execution,1,144,26388,0,0,0.0,-1.72564486647482e-12,0.7112068714341149,日内滚动·第1层
0.01,2025-09-01,execution,2,144,26388,0,0,0.0,-1.5209771688543764e-11,2.577484708162956,日内滚动·第2层
0.01,2025-09-02,midnight,1,1,396,0,0,0.0,0.0,0.015780583024024963,午夜规划·第1层
0.01,2025-09-02,midnight,2,1,396,0,0,0.0,0.0,0.09308958298061043,午夜规划·第2层
0.01,2025-09-02,execution,1,144,27612,0,0,0.0,-1.72564486647482e-12,0.7320172963663936,日内滚动·第1层
0.01,2025-09-02,execution,2,144,27612,0,0,0.0,-1.03983044537953e-11,2.989285538555123,日内滚动·第2层
0.01,2025-09-03,midnight,1,1,468,0,0,0.0,0.0,0.0210600410355255,午夜规划·第1层
0.01,2025-09-03,midnight,2,1,468,0,0,0.0,0.0,0.12074979103635997,午夜规划·第2层
0.01,2025-09-03,execution,1,144,26856,0,0,0.0,0.0,0.7039379240013659,日内滚动·第1层
0.01,2025-09-03,execution,2,144,26856,0,0,0.0,-1.4210854715202004e-14,2.457946748821996,日内滚动·第2层
0.01,2025-09-04,midnight,1,1,252,0,0,0.0,0.0,0.007984124938957393,午夜规划·第1层
0.01,2025-09-04,midnight,2,1,252,0,0,0.0,0.0,0.038552499958314,午夜规划·第2层
0.01,2025-09-04,execution,1,144,20412,1,1,211.03394039494438,211.0339403949422,0.578665214474313,日内滚动·第1层
0.01,2025-09-04,execution,2,144,20412,0,0,8.628224332374091e-12,1.851097476443725e-12,1.7652191622182727,日内滚动·第2层
0.01,2025-09-05,midnight,1,1,360,0,0,0.0,0.0,0.012387958006002009,午夜规划·第1层
0.01,2025-09-05,midnight,2,1,360,0,0,0.0,-3.8390043492462487e-13,0.0643503749743104,午夜规划·第2层
0.01,2025-09-05,execution,1,144,26244,0,0,0.0,0.0,0.6774336672388017,日内滚动·第1层
0.01,2025-09-05,execution,2,144,26244,0,0,0.0,-1.8451314540866768e-12,2.1589609631337225,日内滚动·第2层
0.01,2025-09-06,midnight,1,1,360,0,0,0.0,0.0,0.010413041920401156,午夜规划·第1层
0.01,2025-09-06,midnight,2,1,360,0,0,0.0,0.0,0.05183733394369483,午夜规划·第2层
0.01,2025-09-06,execution,1,144,25704,0,0,0.0,-4.475337033708383e-12,0.6573264591861516,日内滚动·第1层
0.01,2025-09-06,execution,2,144,25704,0,0,0.0,-4.2520431754964245e-11,1.8654020461253822,日内滚动·第2层
0.01,2025-09-07,midnight,1,1,360,0,0,0.0,0.0,0.012436292017810047,午夜规划·第1层
0.01,2025-09-07,midnight,2,1,360,0,0,0.0,0.0,0.06378020800184458,午夜规划·第2层
0.01,2025-09-07,execution,1,144,25308,0,0,0.0,0.0,0.7188571682199836,日内滚动·第1层
0.01,2025-09-07,execution,2,144,25308,0,0,0.0,-2.5579538487363607e-13,2.1825065832817927,日内滚动·第2层
0.01,2025-09-08,midnight,1,1,396,0,0,0.0,0.0,0.013095417059957981,午夜规划·第1层
0.01,2025-09-08,midnight,2,1,396,0,0,0.0,0.0,0.10698433395009488,午夜规划·第2层
0.01,2025-09-08,execution,1,144,25200,0,0,0.0,0.0,0.8107882532058284,日内滚动·第1层
0.01,2025-09-08,execution,2,144,25200,0,0,0.0,-5.490629506327474e-12,2.6412478770362213,日内滚动·第2层
0.01,2025-09-09,midnight,1,1,360,0,0,0.0,0.0,0.012458542012609541,午夜规划·第1层
0.01,2025-09-09,midnight,2,1,360,0,0,0.0,0.0,0.06608162494376302,午夜规划·第2层
0.01,2025-09-09,execution,1,144,25524,0,0,0.0,0.0,1.0522235812386498,日内滚动·第1层
0.01,2025-09-09,execution,2,144,25524,0,0,0.0,-9.091511479905584e-12,2.9948560496559367,日内滚动·第2层
0.01,2025-09-10,midnight,1,1,396,0,0,0.0,0.0,0.027490000007674098,午夜规划·第1层
0.01,2025-09-10,midnight,2,1,396,0,0,0.0,0.0,0.18551804195158184,午夜规划·第2层
0.01,2025-09-10,execution,1,144,26100,0,0,0.0,0.0,0.7134749990655109,日内滚动·第1层
0.01,2025-09-10,execution,2,144,26100,0,0,0.0,-4.407763842388325e-12,2.3304342969786376,日内滚动·第2层
0.01,2025-09-11,midnight,1,1,252,0,0,0.0,0.0,0.008661042083986104,午夜规划·第1层
0.01,2025-09-11,midnight,2,1,252,0,0,0.0,0.0,0.03811283397953957,午夜规划·第2层
0.01,2025-09-11,execution,1,144,22104,0,0,0.0,0.0,0.6143349175108597,日内滚动·第1层
0.01,2025-09-11,execution,2,144,22104,1,1,21.355171226544773,2.66939640316662,1.9828688780544326,日内滚动·第2层
0.01,2025-09-12,midnight,1,1,360,0,0,0.0,0.0,0.009232957963831723,午夜规划·第1层
0.01,2025-09-12,midnight,2,1,360,0,0,0.0,0.0,0.05353929102420807,午夜规划·第2层
0.01,2025-09-12,execution,1,144,24408,0,0,0.0,0.0,0.6184679993893951,日内滚动·第1层
0.01,2025-09-12,execution,2,144,24408,0,0,0.0,-5.139984866640689e-12,1.6823058761656284,日内滚动·第2层
0.01,2025-09-13,midnight,1,1,288,0,0,0.0,0.0,0.010644125053659081,午夜规划·第1层
0.01,2025-09-13,midnight,2,1,288,0,0,0.0,0.0,0.0443557919934392,午夜规划·第2层
0.01,2025-09-13,execution,1,144,24084,0,0,0.0,0.0,0.6674554187338799,日内滚动·第1层
0.01,2025-09-13,execution,2,144,24084,0,0,0.0,-9.208523123002864e-13,1.9829110853606835,日内滚动·第2层
0.01,2025-09-14,midnight,1,1,324,0,0,0.0,0.0,0.01010416611097753,午夜规划·第1层
0.01,2025-09-14,midnight,2,1,324,0,0,0.0,-2.3253561481919713e-14,0.0486108330078423,午夜规划·第2层
0.01,2025-09-14,execution,1,144,23076,0,0,0.0,-4.3141121661870495e-12,0.6221953025087714,日内滚动·第1层
0.01,2025-09-14,execution,2,144,23076,0,0,0.0,-3.860946027001145e-12,1.7119118277914822,日内滚动·第2层
0.01,2025-09-15,midnight,1,1,396,0,0,0.0,0.0,0.015511292032897472,午夜规划·第1层
0.01,2025-09-15,midnight,2,1,396,0,0,0.0,0.0,0.08664133306592703,午夜规划·第2层
0.01,2025-09-15,execution,1,144,26064,0,0,0.0,-2.877698079828406e-12,0.7095099940197542,日内滚动·第1层
0.01,2025-09-15,execution,2,144,26064,0,0,0.0,-8.267581615652604e-12,2.332383621367626,日内滚动·第2层
0.01,2025-09-16,midnight,1,1,252,0,0,0.0,0.0,0.008211833075620234,午夜规划·第1层
0.01,2025-09-16,midnight,2,1,252,0,0,0.0,0.0,0.03737116593401879,午夜规划·第2层
0.01,2025-09-16,execution,1,144,24156,0,0,0.0,0.0,0.6711712020915002,日内滚动·第1层
0.01,2025-09-16,execution,2,144,24156,0,0,0.0,-2.1395023057635134e-12,2.386877798824571,日内滚动·第2层
0.01,2025-09-17,midnight,1,1,396,0,0,0.0,0.0,0.017607458983547986,午夜规划·第1层
0.01,2025-09-17,midnight,2,1,396,0,0,0.0,0.0,0.10413604194764048,午夜规划·第2层
0.01,2025-09-17,execution,1,144,27324,0,0,0.0,0.0,0.8232556742150337,日内滚动·第1层
0.01,2025-09-17,execution,2,144,27324,1,1,230.6496295785681,28.831203697317456,2.6400752548361197,日内滚动·第2层
0.01,2025-09-18,midnight,1,1,396,0,0,0.0,0.0,0.015493042068555951,午夜规划·第1层
0.01,2025-09-18,midnight,2,1,396,0,0,0.0,0.0,0.09392929100431502,午夜规划·第2层
0.01,2025-09-18,execution,1,144,25956,0,0,0.0,0.0,0.6992044652579352,日内滚动·第1层
0.01,2025-09-18,execution,2,144,25956,0,0,0.0,-2.4595834414416714e-12,2.163696999428794,日内滚动·第2层
0.01,2025-09-19,midnight,1,1,396,0,0,0.0,0.0,0.012355457991361618,午夜规划·第1层
0.01,2025-09-19,midnight,2,1,396,0,0,0.0,0.0,0.06661845894996077,午夜规划·第2层
0.01,2025-09-19,execution,1,144,27180,0,0,0.0,0.0,0.6962452962761745,日内滚动·第1层
0.01,2025-09-19,execution,2,144,27180,0,0,0.0,-3.666992635468583e-12,2.0861744282301515,日内滚动·第2层
0.01,2025-09-20,midnight,1,1,252,0,0,0.0,0.0,0.007429416989907622,午夜规划·第1层
0.01,2025-09-20,midnight,2,1,252,0,0,0.0,0.0,0.029604500043205917,午夜规划·第2层
0.01,2025-09-20,execution,1,144,21600,0,0,0.0,0.0,0.6470841292757541,日内滚动·第1层
0.01,2025-09-20,execution,2,144,21600,0,0,0.0,-1.505390796464349e-11,1.837846962036565,日内滚动·第2层
0.01,2025-09-21,midnight,1,1,396,0,0,0.0,0.0,0.01746470807120204,午夜规划·第1层
0.01,2025-09-21,midnight,2,1,396,0,0,0.0,-7.549516567451064e-15,0.10432050004601479,午夜规划·第2层
0.01,2025-09-21,execution,1,144,26568,0,0,0.0,0.0,0.7623724171426147,日内滚动·第1层
0.01,2025-09-21,execution,2,144,26568,0,0,0.0,-1.5834395093615415e-11,2.833443253999576,日内滚动·第2层
0.01,2025-09-22,midnight,1,1,396,0,0,0.0,0.0,0.018728666938841343,午夜规划·第1层
0.01,2025-09-22,midnight,2,1,396,0,0,0.0,0.0,0.08570425002835691,午夜规划·第2层
0.01,2025-09-22,execution,1,144,26208,0,0,0.0,0.0,0.6942157911835238,日内滚动·第1层
0.01,2025-09-22,execution,2,144,26208,0,0,0.0,-9.178363863577054e-13,2.214105250313878,日内滚动·第2层
0.01,2025-09-23,midnight,1,1,396,0,0,0.0,0.0,0.015450124978087842,午夜规划·第1层
0.01,2025-09-23,midnight,2,1,396,0,0,0.0,0.0,0.0820137090049684,午夜规划·第2层
0.01,2025-09-23,execution,1,144,26136,0,0,0.0,-1.658236863878149e-12,0.6939450398785993,日内滚动·第1层
0.01,2025-09-23,execution,2,144,26136,0,0,0.0,-3.774046459338699e-12,2.109545539249666,日内滚动·第2层
0.01,2025-09-24,midnight,1,1,252,0,0,0.0,0.0,0.008455333998426795,午夜规划·第1层
0.01,2025-09-24,midnight,2,1,252,0,0,0.0,0.0,0.044680041959509254,午夜规划·第2层
0.01,2025-09-24,execution,1,144,20628,0,0,0.0,0.0,0.5871519262436777,日内滚动·第1层
0.01,2025-09-24,execution,2,144,20628,0,0,0.0,-9.390119705726082e-12,1.8989669526927173,日内滚动·第2层
0.01,2025-09-25,midnight,1,1,252,0,0,0.0,0.0,0.007722500013187528,午夜规划·第1层
0.01,2025-09-25,midnight,2,1,252,0,0,0.0,0.0,0.036905667046085,午夜规划·第2层
0.01,2025-09-25,execution,1,144,21348,0,0,0.0,-5.55589072516318e-12,0.594011586974375,日内滚动·第1层
0.01,2025-09-25,execution,2,144,21348,0,0,0.0,-1.2521823786665372e-11,1.9276584216859192,日内滚动·第2层
0.01,2025-09-26,midnight,1,1,252,0,0,0.0,0.0,0.006913250079378486,午夜规划·第1层
0.01,2025-09-26,midnight,2,1,252,0,0,0.0,0.0,0.02983708307147026,午夜规划·第2层
0.01,2025-09-26,execution,1,144,21708,0,0,0.0,0.0,0.5922544582281262,日内滚动·第1层
0.01,2025-09-26,execution,2,144,21708,0,0,0.0,-6.756212340018422e-11,1.809859414352104,日内滚动·第2层
0.01,2025-09-27,midnight,1,1,252,0,0,0.0,0.0,0.008751332992687821,午夜规划·第1层
0.01,2025-09-27,midnight,2,1,252,0,0,0.0,0.0,0.034376958035863936,午夜规划·第2层
0.01,2025-09-27,execution,1,144,21708,0,0,0.0,0.0,0.6368517172522843,日内滚动·第1层
0.01,2025-09-27,execution,2,144,21708,0,0,0.0,-6.21896898382009e-12,1.981789454817772,日内滚动·第2层
0.01,2025-09-28,midnight,1,1,396,0,0,0.0,0.0,0.01520704198628664,午夜规划·第1层
0.01,2025-09-28,midnight,2,1,396,0,0,0.0,0.0,0.09220370801631361,午夜规划·第2层
0.01,2025-09-28,execution,1,144,24516,0,0,0.0,0.0,0.6762098773615435,日内滚动·第1层
0.01,2025-09-28,execution,2,144,24516,0,0,0.0,-2.080599421029215e-12,2.1927594137378037,日内滚动·第2层
0.01,2025-09-29,midnight,1,1,360,0,0,0.0,0.0,0.012249083025380969,午夜规划·第1层
0.01,2025-09-29,midnight,2,1,360,0,0,0.0,0.0,0.07357137510553002,午夜规划·第2层
0.01,2025-09-29,execution,1,144,25056,0,0,0.0,-2.2963393107107428e-12,0.6775851661805063,日内滚动·第1层
0.01,2025-09-29,execution,2,144,25056,0,0,0.0,-3.5409889532554323e-12,2.030075535411015,日内滚动·第2层
0.01,2025-09-30,midnight,1,1,396,0,0,0.0,0.0,0.016129166935570538,午夜规划·第1层
0.01,2025-09-30,midnight,2,1,396,0,0,0.0,0.0,0.08587299997452646,午夜规划·第2层
0.01,2025-09-30,execution,1,144,25200,0,0,0.0,0.0,0.6747561712982133,日内滚动·第1层
0.01,2025-09-30,execution,2,144,25200,0,0,0.0,-2.4940644785530034e-12,2.2510813758708537,日内滚动·第2层
0.01,2025-10-01,midnight,1,1,360,0,0,0.0,0.0,0.01323787507135421,午夜规划·第1层
0.01,2025-10-01,midnight,2,1,360,0,0,0.0,0.0,0.07062025007326156,午夜规划·第2层
0.01,2025-10-01,execution,1,144,24696,0,0,0.0,-2.2737367544323206e-13,0.6570694183465093,日内滚动·第1层
0.01,2025-10-01,execution,2,144,24696,0,0,0.0,-2.4693000242478036e-12,2.041128830634989,日内滚动·第2层
0.01,2025-10-02,midnight,1,1,360,0,0,0.0,0.0,0.01326666702516377,午夜规划·第1层
0.01,2025-10-02,midnight,2,1,360,0,0,0.0,0.0,0.05883129208814353,午夜规划·第2层
0.01,2025-10-02,execution,1,144,24660,0,0,0.0,0.0,0.6667280048131943,日内滚动·第1层
0.01,2025-10-02,execution,2,144,24660,0,0,0.0,-7.65535007507763e-11,1.9492238744860515,日内滚动·第2层
0.01,2025-10-03,midnight,1,1,432,0,0,0.0,0.0,0.01512108405586332,午夜规划·第1层
0.01,2025-10-03,midnight,2,1,432,0,0,0.0,0.0,0.08215020899660885,午夜规划·第2层
0.01,2025-10-03,execution,1,144,27108,0,0,0.0,0.0,0.6806859561474994,日内滚动·第1层
0.01,2025-10-03,execution,2,144,27108,0,0,0.0,-1.0390989613972617e-11,1.9516291646286845,日内滚动·第2层
0.01,2025-10-04,midnight,1,1,396,0,0,0.0,0.0,0.012994541903026402,午夜规划·第1层
0.01,2025-10-04,midnight,2,1,396,0,0,0.0,0.0,0.06948095804546028,午夜规划·第2层
0.01,2025-10-04,execution,1,144,24804,0,0,0.0,0.0,0.6334030826110393,日内滚动·第1层
0.01,2025-10-04,execution,2,144,24804,0,0,0.0,-1.158927602974704e-12,1.8197843700181693,日内滚动·第2层
0.01,2025-10-05,midnight,1,1,360,0,0,0.0,0.0,0.012253292021341622,午夜规划·第1层
0.01,2025-10-05,midnight,2,1,360,0,0,0.0,0.0,0.06838262500241399,午夜规划·第2层
0.01,2025-10-05,execution,1,144,24408,0,0,0.0,0.0,0.6553574200952426,日内滚动·第1层
0.01,2025-10-05,execution,2,144,24408,0,0,0.0,-1.1801327655053692e-11,1.93287386756856,日内滚动·第2层
0.01,2025-10-06,midnight,1,1,396,0,0,0.0,0.0,0.01477883302140981,午夜规划·第1层
0.01,2025-10-06,midnight,2,1,396,0,0,0.0,0.0,0.08721070806495845,午夜规划·第2层
0.01,2025-10-06,execution,1,144,25740,0,0,0.0,0.0,0.6852566235465929,日内滚动·第1层
0.01,2025-10-06,execution,2,144,25740,0,0,0.0,-2.7198905498779193e-12,2.133260711678304,日内滚动·第2层
0.01,2025-10-07,midnight,1,1,396,0,0,0.0,0.0,0.014416457968764007,午夜规划·第1层
0.01,2025-10-07,midnight,2,1,396,0,0,0.0,0.0,0.08305729203857481,午夜规划·第2层
0.01,2025-10-07,execution,1,144,25020,0,0,0.0,0.0,0.6903553328011185,日内滚动·第1层
0.01,2025-10-07,execution,2,144,25020,0,0,0.0,-2.5011336532943554e-12,2.241838833899237,日内滚动·第2层
0.01,2025-10-08,midnight,1,1,252,0,0,0.0,0.0,0.008154917042702436,午夜规划·第1层
0.01,2025-10-08,midnight,2,1,252,0,0,0.0,0.0,0.04190824995748699,午夜规划·第2层
0.01,2025-10-08,execution,1,144,23616,0,0,0.0,-5.480099500015436e-12,0.7540763748111203,日内滚动·第1层
0.01,2025-10-08,execution,2,144,23616,0,0,0.0,-8.435957280777453e-12,2.5257654988672584,日内滚动·第2层
0.01,2025-10-09,midnight,1,1,396,0,0,0.0,0.0,0.021773874992504716,午夜规划·第1层
0.01,2025-10-09,midnight,2,1,396,0,0,0.0,0.0,0.12727662501856685,午夜规划·第2层
0.01,2025-10-09,execution,1,144,25704,0,0,0.0,-1.937355580213925e-12,0.7862283323192969,日内滚动·第1层
0.01,2025-10-09,execution,2,144,25704,0,0,0.0,-9.209407229183494e-12,2.4682592478347942,日内滚动·第2层
0.01,2025-10-10,midnight,1,1,252,0,0,0.0,0.0,0.008453166927210987,午夜规划·第1层
0.01,2025-10-10,midnight,2,1,252,0,0,0.0,0.0,0.03469237498939037,午夜规划·第2层
0.01,2025-10-10,execution,1,144,20880,0,0,0.0,0.0,0.640028964728117,日内滚动·第1层
0.01,2025-10-10,execution,2,144,20880,0,0,0.0,-9.835108040986098e-13,1.7229090026812628,日内滚动·第2层
0.01,2025-10-11,midnight,1,1,360,0,0,0.0,0.0,0.011849583010189235,午夜规划·第1层
0.01,2025-10-11,midnight,2,1,360,0,0,0.0,0.0,0.062077000038698316,午夜规划·第2层
0.01,2025-10-11,execution,1,144,23040,0,0,0.0,0.0,0.7521224515512586,日内滚动·第1层
0.01,2025-10-11,execution,2,144,23040,0,0,0.0,-9.10652568919272e-12,1.7935817576944828,日内滚动·第2层
0.01,2025-10-12,midnight,1,1,396,0,0,0.0,0.0,0.019038790953345597,午夜规划·第1层
0.01,2025-10-12,midnight,2,1,396,0,0,0.0,0.0,0.12054520798847079,午夜规划·第2层
0.01,2025-10-12,execution,1,144,26064,0,0,0.0,0.0,0.8186010875506327,日内滚动·第1层
0.01,2025-10-12,execution,2,144,26064,0,0,0.0,-5.116783584958359e-12,2.544421835569665,日内滚动·第2层
0.01,2025-10-13,midnight,1,1,252,0,0,0.0,0.0,0.009673624997958541,午夜规划·第1层
0.01,2025-10-13,midnight,2,1,252,0,0,0.0,0.0,0.04665520798880607,午夜规划·第2层
0.01,2025-10-13,execution,1,144,22320,0,0,0.0,-3.22112706877912e-13,0.7097204658202827,日内滚动·第1层
0.01,2025-10-13,execution,2,144,22320,0,0,0.0,-8.847459638692776e-12,2.1465712974313647,日内滚动·第2层
0.01,2025-10-14,midnight,1,1,432,0,0,0.0,0.0,0.016362541005946696,午夜规划·第1层
0.01,2025-10-14,midnight,2,1,432,0,0,0.0,0.0,0.09697241603862494,午夜规划·第2层
0.01,2025-10-14,execution,1,144,25596,0,0,0.0,-5.305385760342081e-13,0.6844547950895503,日内滚动·第1层
0.01,2025-10-14,execution,2,144,25596,0,0,0.0,-1.8916130827446077e-12,2.2621120801195502,日内滚动·第2层
0.01,2025-10-15,midnight,1,1,324,0,0,0.0,0.0,0.01030462491326034,午夜规划·第1层
0.01,2025-10-15,midnight,2,1,324,0,0,0.0,0.0,0.0548868749756366,午夜规划·第2层
0.01,2025-10-15,execution,1,144,22896,0,0,0.0,0.0,0.6174021631013602,日内滚动·第1层
0.01,2025-10-15,execution,2,144,22896,0,0,0.0,-2.2755954714004427e-12,1.7463789526373148,日内滚动·第2层
0.01,2025-10-16,midnight,1,1,360,0,0,0.0,0.0,0.013519000029191375,午夜规划·第1层
0.01,2025-10-16,midnight,2,1,360,0,0,0.0,0.0,0.07414920791052282,午夜规划·第2层
0.01,2025-10-16,execution,1,144,23544,0,0,0.0,-1.2339758844367075e-12,0.6642690886510536,日内滚动·第1层
0.01,2025-10-16,execution,2,144,23544,0,0,0.0,-7.0347443627258975e-12,1.997806122759357,日内滚动·第2层
0.01,2025-10-17,midnight,1,1,360,0,0,0.0,0.0,0.011929291998967528,午夜规划·第1层
0.01,2025-10-17,midnight,2,1,360,0,0,0.0,0.0,0.056963041075505316,午夜规划·第2层
0.01,2025-10-17,execution,1,144,24372,0,0,0.0,0.0,0.6264621588634327,日内滚动·第1层
0.01,2025-10-17,execution,2,144,24372,0,0,0.0,-1.1209923231687217e-11,1.7883028811775148,日内滚动·第2层
0.01,2025-10-18,midnight,1,1,396,0,0,0.0,0.0,0.010664042085409164,午夜规划·第1层
0.01,2025-10-18,midnight,2,1,396,0,0,0.0,0.0,0.06832287495490164,午夜规划·第2层
0.01,2025-10-18,execution,1,144,24696,0,0,0.0,0.0,0.6446949949022382,日内滚动·第1层
0.01,2025-10-18,execution,2,144,24696,0,0,0.0,-1.7080787854730408e-11,1.657944084261544,日内滚动·第2层
0.01,2025-10-19,midnight,1,1,432,0,0,0.0,0.0,0.018300874973647296,午夜规划·第1层
0.01,2025-10-19,midnight,2,1,432,0,0,0.0,-5.861565443188927e-15,0.11061808303929865,午夜规划·第2层
0.01,2025-10-19,execution,1,144,25416,0,0,0.0,-1.5158245029548803e-13,0.7100963690318167,日内滚动·第1层
0.01,2025-10-19,execution,2,144,25416,0,0,0.0,-9.20100673692007e-13,2.218629795126617,日内滚动·第2层
0.01,2025-10-20,midnight,1,1,324,0,0,0.0,0.0,0.012557375011965632,午夜规划·第1层
0.01,2025-10-20,midnight,2,1,324,0,0,0.0,0.0,0.059778291964903474,午夜规划·第2层
0.01,2025-10-20,execution,1,144,23220,0,0,0.0,0.0,0.6616891224402934,日内滚动·第1层
0.01,2025-10-20,execution,2,144,23220,0,0,0.0,-3.8460177085025605e-12,1.8479945837752894,日内滚动·第2层
0.01,2025-10-21,midnight,1,1,360,0,0,0.0,0.0,0.019443832919932902,午夜规划·第1层
0.01,2025-10-21,midnight,2,1,360,0,0,0.0,0.0,0.09936566697433591,午夜规划·第2层
0.01,2025-10-21,execution,1,144,24876,0,0,0.0,-6.631732200427601e-14,0.8965918847825378,日内滚动·第1层
0.01,2025-10-21,execution,2,144,24876,0,0,0.0,-7.983861647819588e-12,2.654571919119917,日内滚动·第2层
0.01,2025-10-22,midnight,1,1,360,0,0,0.0,0.0,0.018953083897940814,午夜规划·第1层
0.01,2025-10-22,midnight,2,1,360,0,0,0.0,0.0,0.10863408306613564,午夜规划·第2层
0.01,2025-10-22,execution,1,144,24984,0,0,0.0,-4.31411216618705e-13,1.034411714412272,日内滚动·第1层
0.01,2025-10-22,execution,2,144,24984,0,0,0.0,-7.441189862480056e-12,2.8631745835300535,日内滚动·第2层
0.01,2025-10-23,midnight,1,1,432,0,0,0.0,0.0,0.023524624994024634,午夜规划·第1层
0.01,2025-10-23,midnight,2,1,432,0,0,0.0,0.0,0.15085233293939382,午夜规划·第2层
0.01,2025-10-23,execution,1,144,25236,0,0,0.0,-3.789561257387201e-14,0.6981989549240097,日内滚动·第1层
0.01,2025-10-23,execution,2,144,25236,0,0,0.0,-4.283143623093136e-12,2.1907679992727935,日内滚动·第2层
0.01,2025-10-24,midnight,1,1,288,0,0,0.0,0.0,0.009350916952826083,午夜规划·第1层
0.01,2025-10-24,midnight,2,1,288,0,0,0.0,0.0,0.037675416097044945,午夜规划·第2层
0.01,2025-10-24,execution,1,144,20988,0,0,0.0,0.0,0.5817690809490159,日内滚动·第1层
0.01,2025-10-24,execution,2,144,20988,0,0,0.0,-8.416660905977125e-12,1.5103069165488705,日内滚动·第2层
0.01,2025-10-25,midnight,1,1,360,0,0,0.0,0.0,0.011766084004193544,午夜规划·第1层
0.01,2025-10-25,midnight,2,1,360,0,0,0.0,0.0,0.05947762506548315,午夜规划·第2层
0.01,2025-10-25,execution,1,144,24408,0,0,0.0,0.0,0.6448199606966227,日内滚动·第1层
0.01,2025-10-25,execution,2,144,24408,0,0,0.0,-4.085356191121491e-12,1.8285520834615454,日内滚动·第2层
0.01,2025-10-26,midnight,1,1,252,0,0,0.0,0.0,0.00745174998883158,午夜规划·第1层
0.01,2025-10-26,midnight,2,1,252,0,0,0.0,0.0,0.042260666959919035,午夜规划·第2层
0.01,2025-10-26,execution,1,144,20484,0,0,0.0,-3.789561257387201e-14,0.6033161706291139,日内滚动·第1层
0.01,2025-10-26,execution,2,144,20484,0,0,0.0,-2.7305534021213106e-11,1.8500664483290166,日内滚动·第2层
0.01,2025-10-27,midnight,1,1,360,0,0,0.0,0.0,0.013480165973305702,午夜规划·第1层
0.01,2025-10-27,midnight,2,1,360,0,0,0.0,0.0,0.08152250002603978,午夜规划·第2层
0.01,2025-10-27,execution,1,144,23724,0,0,0.0,-1.3729462011724536e-11,0.6467409558827057,日内滚动·第1层
0.01,2025-10-27,execution,2,144,23724,0,0,0.0,-3.110162122244585e-12,1.8563598761102185,日内滚动·第2层
0.01,2025-10-28,midnight,1,1,360,0,0,0.0,0.0,0.011725125019438565,午夜规划·第1层
0.01,2025-10-28,midnight,2,1,360,0,0,0.0,-1.83728204271572e-14,0.07328416698146611,午夜规划·第2层
0.01,2025-10-28,execution,1,144,23940,0,0,0.0,-6.913511877434485e-12,0.7411849079653621,日内滚动·第1层
0.01,2025-10-28,execution,2,144,23940,0,0,0.0,-1.0368970622604603e-11,2.32092037727125,日内滚动·第2层
0.01,2025-10-29,midnight,1,1,432,0,0,0.0,0.0,0.015894124982878566,午夜规划·第1层
0.01,2025-10-29,midnight,2,1,432,0,0,0.0,0.0,0.12113245809450746,午夜规划·第2层
0.01,2025-10-29,execution,1,144,25524,0,0,0.0,0.0,0.7783803306519985,日内滚动·第1层
0.01,2025-10-29,execution,2,144,25524,1,1,48.09659489384466,6.012074361729584,2.759655076195486,日内滚动·第2层
