n,mae,rmse,wape_pct,bias,absolute_error_sum,squared_error_sum,actual_abs_sum,variant,seed,month,target,lead,population,unit
8287,220.61219114150333,306.3364538350504,6.853926134962635,125.12648135343349,1828213.227989638,777668844.1720148,26673955.8027,gru,3407,12,pv,all,generating,千瓦
4464,123.85698845539339,220.8139029245798,8.181660044924937,85.17682660371162,552897.5964648761,217659192.69144356,6757767.9032,gru,3407,12,pv,0–6h,all,千瓦
2097,231.61955842185313,318.1804988651013,7.187376378828134,149.27895636848763,485706.214010626,212297826.21231976,6757767.9032,gru,3407,12,pv,0–6h,generating,千瓦
4428,106.84572591846056,208.88401777954047,7.0010228507258745,58.491410661203716,473112.8743669434,193204855.6091271,6757767.8927,gru,3407,12,pv,6–12h,all,千瓦
2096,213.9556421805287,302.7124874024091,6.6360821077448096,111.8025372381941,448451.02601038816,192066645.66152537,6757767.8927,gru,3407,12,pv,6–12h,generating,千瓦
4392,116.08883191662706,212.67944842207433,7.684888637354941,70.33542192440767,509862.14977782604,198661349.85466927,6634606.8738,gru,3407,12,pv,12–18h,all,千瓦
2063,219.80328051055372,305.51207069538907,6.834680280514564,122.3970872551841,453454.16769327235,192555521.07762566,6634606.8738,gru,3407,12,pv,12–18h,generating,千瓦
4356,110.63108528215312,205.6263238098428,7.38692230547461,63.90015097020037,481909.007489059,184181198.0497052,6523813.132999999,gru,3407,12,pv,18–24h,all,千瓦
2031,216.93836547284653,298.3203028001928,6.753746793368665,116.71190074469973,440601.8202753513,180748851.22054416,6523813.132999999,gru,3407,12,pv,18–24h,generating,千瓦
17640,0.04115619519236947,0.05767790108196891,4.7713678632682015,-0.015523221141145882,725.9952831933974,58.68369841962532,15215.6636,gru,3407,12,price,all,all,元/千瓦时
4464,0.04107911956833682,0.05780963151113707,4.767125167940677,-0.01217474433713489,183.37718975305557,14.91848040370421,3846.7039,gru,3407,12,price,0–6h,all,元/千瓦时
4428,0.041514453000955576,0.058600250093076255,4.801376068040328,-0.016517228285353142,183.82599788823129,15.205704668979958,3828.6107,gru,3407,12,price,6–12h,all,元/千瓦时
4392,0.041316474193454,0.05770501968214698,4.7893223558664655,-0.017209308611195812,181.46195465764998,14.624785950302535,3788.8858,gru,3407,12,price,12–18h,all,元/千瓦时
4356,0.04070939873610208,0.05655946633015172,4.726959360669209,-0.016244258939606866,177.33014089446067,13.934727396638621,3751.4632,gru,3407,12,price,18–24h,all,元/千瓦时
17640,99.7214060220727,193.2247687668263,6.594768377217239,40.404369398776765,1759085.6022293624,658603710.7144852,26673955.8027,gru,3407,12,pv_corrected,all,all,千瓦
8287,190.24347724359095,279.28945759382356,5.910438285115762,63.9791444289487,1576547.6959176383,646407555.5067333,26673955.8027,gru,3407,12,pv_corrected,all,generating,千瓦
4464,73.70325710287973,130.3670624332908,4.868639237394624,37.07730073665571,329011.33970725513,75868228.79885547,6757767.9032,gru,3407,12,pv_corrected,0–6h,all,千瓦
2097,131.26268496524935,185.42511333104352,4.073206631464589,53.29498385946777,275257.8503721279,72100045.1550822,6757767.9032,gru,3407,12,pv_corrected,0–6h,generating,千瓦
4428,89.4217418732724,170.05613154131598,5.859323363896247,40.893654507865385,395959.47301485017,128053721.10960272,6757767.8927,gru,3407,12,pv_corrected,6–12h,all,千瓦
2096,168.60999765734275,244.5663329734932,5.2296344103731895,66.08978255523287,353406.5550897904,125367400.80571684,6757767.8927,gru,3407,12,pv_corrected,6–12h,generating,千瓦
4392,108.16345504971804,208.04960725373437,7.16024179901819,43.893261426202706,475053.89457836165,190106134.83247826,6634606.8738,gru,3407,12,pv_corrected,12–18h,all,千瓦
2063,217.32306534632528,302.4317029140798,6.757559149132852,80.49577964856503,448337.48380946903,188692160.75545353,6634606.8738,gru,3407,12,pv_corrected,12–18h,generating,千瓦
4356,128.34272151719367,246.45122468018096,8.569541823645237,39.7988290544722,559060.8949288956,264575625.97354865,6523813.132999999,gru,3407,12,pv_corrected,18–24h,all,千瓦
2031,245.96051533542638,357.96345890002715,7.657267252480805,56.05544612439004,499545.806646251,260247948.79048064,6523813.132999999,gru,3407,12,pv_corrected,18–24h,generating,千瓦
17640,164.9225078840039,217.45047224599554,3.5206097663208142,-44.8286663952,2909233.0390738286,834102247.0033143,82634351.2111,gru,mean,12,load,all,all,千瓦
4464,167.3159394598629,219.92138956518602,3.5665109707658234,-46.08427135932949,746898.353748828,215903224.11409223,20941989.5206,gru,mean,12,load,0–6h,all,千瓦
4428,165.55286506217533,219.5313197963988,3.524792441708192,-44.418883578047364,733068.0864953124,213403033.64521775,20797482.3658,gru,mean,12,load,6–12h,all,千瓦
4392,162.41682287851134,213.98415750372402,3.4694636949643822,-49.55953477692039,713334.6860824218,201106252.75804505,20560373.268,gru,mean,12,load,12–18h,all,千瓦
4356,164.35535187035487,216.2422928588103,3.5207735597362784,-39.188520348818436,715931.9127472658,203689736.48595932,20334506.0567,gru,mean,12,load,18–24h,all,千瓦
17640,109.70280059099942,212.1647870994867,7.254857197556534,68.55043809171106,1935157.4024252298,794045141.0508798,26673955.8027,gru,mean,12,pv,all,all,千瓦
8287,216.49102815486734,308.49611819858615,6.725890841199439,128.89266029105087,1794061.1503193856,788672587.9175802,26673955.8027,gru,mean,12,pv,all,generating,千瓦
4464,114.42553468059684,214.51127540398235,7.558643536311861,76.95257350138158,510795.5868141843,205411349.5975783,6757767.9032,gru,mean,12,pv,0–6h,all,千瓦
2097,221.12139121722146,311.6209200256276,6.8616082118319275,141.35062407176747,463691.5573825134,203634632.58160615,6757767.9032,gru,mean,12,pv,0–6h,generating,千瓦
4428,106.80688585117659,212.58735436931605,6.99847787107188,64.36560963148976,472940.89054900996,200116300.9767356,6757767.8927,gru,mean,12,pv,6–12h,all,千瓦
2096,214.09828333393727,308.4607958086767,6.640506288366156,124.43703757975155,448750.0018679325,199430339.10673282,6757767.8927,gru,mean,12,pv,6–12h,generating,千瓦
4392,108.12889609852111,211.73333373330664,7.1579540536167805,66.78911583856022,474902.1116647047,196897772.26389658,6634606.8738,gru,mean,12,pv,12–18h,all,千瓦
2063,214.0241185587153,307.86193917336595,6.654979940563387,126.01427129659787,441531.75658662966,195529022.5194404,6634606.8738,gru,mean,12,pv,12–18h,generating,千瓦
4356,109.39366698744966,209.7375366986777,7.3042989380997465,65.96986308916954,476518.81339733076,191619718.2126695,6523813.132999999,gru,mean,12,pv,18–24h,all,千瓦
2031,216.6852951660807,305.92265759861806,6.745868183381487,123.55181915381671,440087.8344823099,190078593.70980084,6523813.132999999,gru,mean,12,pv,18–24h,generating,千瓦
17640,0.0408458405661637,0.05741132433689381,4.7353874699696155,-0.01605257981737725,720.5206275871277,58.14250125972652,15215.6636,gru,mean,12,price,all,all,元/千瓦时
4464,0.04067189295675379,0.05729853779486505,4.719867576991016,-0.01196056688294402,181.5593301589489,14.655858542829641,3846.7039,gru,mean,12,price,0–6h,all,元/千瓦时
4428,0.04118207679126536,0.058442938891833426,4.762934921320754,-0.016194657094476452,182.354236031723,15.124175426760942,3828.6107,gru,mean,12,price,6–12h,all,元/千瓦时
4392,0.041199400040404184,0.0576722333323266,4.775751356175875,-0.018725308359711545,180.94776497745517,14.608171897188317,3788.8858,gru,mean,12,price,12–18h,all,元/千瓦时
4356,0.04032582562419665,0.0561920968028505,4.6824208863091235,-0.017406804748135385,175.6592964190006,13.754295392947611,3751.4632,gru,mean,12,price,18–24h,all,元/千瓦时
17640,99.08243468035934,189.8241984558279,6.5525119734382296,42.93471924991501,1747814.1477615389,635626112.2741727,26673955.8027,gru,mean,12,pv_corrected,all,all,千瓦
8287,185.8289841667183,274.993056010634,5.7732898831365524,66.3109800406126,1539964.7917895946,626672725.7376591,26673955.8027,gru,mean,12,pv_corrected,all,generating,千瓦
4464,69.80882759027457,127.93318945624746,4.611383682109317,35.96759021644806,311626.6063629857,73061845.90529636,6757767.9032,gru,mean,12,pv_corrected,0–6h,all,千瓦
2097,124.98996623870813,184.21947157942867,3.8785581712336867,52.95025062747236,262103.95920257096,71165498.34778124,6757767.9032,gru,mean,12,pv_corrected,0–6h,generating,千瓦
4428,96.41581564346764,176.94871409897405,6.317607210665819,52.37242794592823,426929.2316692747,138644432.38142988,6757767.8927,gru,mean,12,pv_corrected,6–12h,all,千瓦
2096,171.55404556165044,254.11012892436756,5.320947466775952,78.50818643726853,359577.2794972193,135342823.17562544,6757767.8927,gru,mean,12,pv_corrected,6–12h,generating,千瓦
4392,110.76557484243656,204.3015428403325,7.332497824838663,51.651649055593914,486482.4047079814,183318216.82728142,6634606.8738,gru,mean,12,pv_corrected,12–18h,all,千瓦
2063,214.926031772027,296.64602836089773,6.683024510414386,89.07612287439595,443392.4035456917,181541660.85155362,6634606.8738,gru,mean,12,pv_corrected,12–18h,generating,千瓦
4356,120.01283402692769,235.02027790917188,8.013348855393971,31.691912590803007,522775.90502129705,240601617.16016507,6523813.132999999,gru,mean,12,pv_corrected,18–24h,all,千瓦
2031,233.82134394097125,342.7685406484185,7.279349359992048,44.39449323897266,474891.1495441126,238622743.36269867,6523813.132999999,gru,mean,12,pv_corrected,18–24h,generating,千瓦
17640,168.42108817358454,224.26125438065725,3.5952941504827276,-65.89710254163123,2970947.9953820314,887170464.2170465,82634351.2111,tcn,42,12,load,all,all,千瓦
4464,170.6756681311604,227.5386327165604,3.6381270355810558,-69.39222112280186,761896.1825375,231118374.34572116,20941989.5206,tcn,42,12,load,0–6h,all,千瓦
4428,169.3700713848662,226.2354972934113,3.6060647288994057,-67.62998494117689,749970.6760921875,226636111.043224,20797482.3658,tcn,42,12,load,6–12h,all,千瓦
4392,166.70341738058903,221.65530496968918,3.561031697197235,-63.8654641033235,732161.409135547,215783677.97953638,20560373.268,tcn,42,12,load,12–18h,all,千瓦
4356,166.8778070745631,221.45705661971527,3.5748088770382727,-62.60223188265826,726919.7276167969,213632300.8485648,20334506.0567,tcn,42,12,load,18–24h,all,千瓦
17640,106.75380027249429,204.62313334333464,7.059834134598752,53.843712502832844,1883137.0368067992,738597854.9746661,26673955.8027,tcn,42,12,pv,all,all,千瓦
8287,211.5599411193342,296.82704568463157,6.572693023201529,98.93366523459575,1753197.2320559225,730136867.0782424,26673955.8027,tcn,42,12,pv,all,generating,千瓦
4464,108.25557693925853,207.7399574695765,7.151072697066375,51.61616877566093,483252.89545685006,192647892.6451159,6757767.9032,tcn,42,12,pv,0–6h,all,千瓦
2097,211.62054876653784,300.6791716752292,6.566787985620114,91.0491047787936,443768.29076342983,189585501.09369618,6757767.9032,tcn,42,12,pv,0–6h,generating,千瓦
4428,105.91585515459082,205.3700016930853,6.940093446108958,52.71650158063954,468995.4066245281,186759036.87251025,6757767.8927,tcn,42,12,pv,6–12h,all,千瓦
2096,210.11426853052657,297.0475181466602,6.516937453796247,97.72555783135849,440399.5068399837,184945229.96574152,6757767.8927,tcn,42,12,pv,6–12h,generating,千瓦
4392,105.96968246702941,202.949851768379,7.015017683008888,54.80579104451832,465418.8453951932,180900517.12568837,6634606.8738,tcn,42,12,pv,12–18h,all,千瓦
2063,210.81281289225004,294.74526262373803,6.555125891696082,101.88803774553712,434906.83299671183,179222650.1781382,6634606.8738,tcn,42,12,pv,12–18h,generating,千瓦
4356,106.85718304183375,202.3112597116023,7.134935962155308,56.30229749054745,465469.8893302278,178290408.33135155,6523813.132999999,tcn,42,12,pv,18–24h,all,千瓦
2031,213.74820357252457,294.69583568318984,6.654430355459377,105.32029541821484,434122.6014557974,176383485.84066665,6523813.132999999,tcn,42,12,pv,18–24h,generating,千瓦
17640,0.0398832133572361,0.05592924681898763,4.6237870533733725,-0.016629872945963388,703.5398836216449,55.17934266140016,15215.6636,tcn,42,12,price,all,all,元/千瓦时
4464,0.04004632924478968,0.05628662092408879,4.647272532433315,-0.016370437483078263,178.76681374874113,14.14277201471244,3846.7039,tcn,42,12,price,0–6h,all,元/千瓦时
4428,0.040187740772074154,0.0567365875208978,4.647934461937965,-0.01701516179280337,177.95131613874435,14.253910729651043,3828.6107,tcn,42,12,price,6–12h,all,元/千瓦时
4392,0.03970451512547355,0.05557490300097356,4.602467311922672,-0.016678124339593564,174.38223043107985,13.56499875294899,3788.8858,tcn,42,12,price,12–18h,all,元/千瓦时
4356,0.0395866674249494,0.05508500227544591,4.5965937584854775,-0.016455433270042372,172.4395233030796,13.217661164087698,3751.4632,tcn,42,12,price,18–24h,all,元/千瓦时
17640,86.62266397956941,178.41906697709132,5.728523372768482,36.280170514153696,1528023.7925996045,561540531.4516131,26673955.8027,tcn,42,12,pv_corrected,all,all,千瓦
8287,177.06106945533796,259.7882158329781,5.500890431961582,69.90026521617622,1467305.0825763857,559288942.8890467,26673955.8027,tcn,42,12,pv_corrected,all,generating,千瓦
4464,63.56004678290227,126.95349754017576,4.198606002797468,25.187362573934188,283732.0488388757,71947138.56021875,6757767.9032,tcn,42,12,pv_corrected,0–6h,all,千瓦
2097,126.25732847070766,184.48699954299767,3.9178856331792877,44.57127109882711,264761.61780307395,71372344.94179271,6757767.9032,tcn,42,12,pv_corrected,0–6h,generating,千瓦
4428,76.24607566738142,158.6349023435703,4.995993180231485,32.14965766598948,337617.62305516494,111430762.7656015,6757767.8927,tcn,42,12,pv_corrected,6–12h,all,千瓦
2096,155.91679412419145,230.31157801425957,4.835939997840543,62.75890342277756,326801.6004843053,111179014.53970891,6757767.8927,tcn,42,12,pv_corrected,6–12h,generating,千瓦
4392,94.12199899323299,186.53050854476479,6.230720635622407,41.94935460101888,413383.8195782793,152813625.67411795,6634606.8738,tcn,42,12,pv_corrected,12–18h,all,千瓦
2063,194.8059760223123,271.8644576795281,6.057400780158795,83.73362790277554,401884.72853403026,152476914.54977903,6634606.8738,tcn,42,12,pv_corrected,12–18h,generating,千瓦
4356,113.24387078220492,227.4489238477978,7.561379994654189,46.130755690301335,493290.30112728465,225349004.45167488,6523813.132999999,tcn,42,12,pv_corrected,18–24h,all,千瓦
2031,233.31222833824535,332.29330774500306,7.263499522357891,89.37095342916999,473857.1357549763,224260668.85776615,6523813.132999999,tcn,42,12,pv_corrected,18–24h,generating,千瓦
17640,175.04079949367116,231.1374456239223,3.7366054888969664,-38.01686131021028,3087719.7030683593,942408511.094891,82634351.2111,tcn,2026,12,load,all,all,千瓦
4464,176.78735392278855,232.8929708614776,3.7684038908291733,-39.45926687466748,789178.7479113281,242123502.5535221,20941989.5206,tcn,2026,12,load,0–6h,all,千瓦
4428,176.3036375575175,233.28959340490843,3.753687553972632,-39.090481245765574,780672.5071046875,240989624.28346977,20797482.3658,tcn,2026,12,load,6–12h,all,千瓦
4392,173.8205970438973,229.33943986448023,3.713065187415531,-36.434050720326006,763420.0622167969,231004173.55093673,20560373.268,tcn,2026,12,load,12–18h,all,千瓦
4356,173.19751740944602,228.9289203563398,3.710187912762033,-37.04321957384569,754448.3858355469,228291210.70696238,20334506.0567,tcn,2026,12,load,18–24h,all,千瓦
17640,98.89945836779229,202.6484813617865,6.540411397964695,43.25789704484038,1744586.445607856,724411419.4489242,26673955.8027,tcn,2026,12,pv,all,all,千瓦
8287,205.85288489113637,295.42257519780946,6.395387582220451,87.41229822082484,1705902.857092847,723243764.3998201,26673955.8027,tcn,2026,12,pv,all,generating,千瓦
4464,96.24356076247891,200.80029021778944,6.357591166163948,38.43187119083834,429631.2552437058,179991857.24611235,6757767.9032,tcn,2026,12,pv,0–6h,all,千瓦
2097,202.36919085515794,292.87222686851356,6.27970950322688,79.30224653097889,424368.1932232662,179868374.24512362,6757767.9032,tcn,2026,12,pv,0–6h,generating,千瓦
4428,100.2066222250954,203.57373944868877,6.5659982742532526,45.97524751997786,443714.9232127224,183506360.01674697,6757767.8927,tcn,2026,12,pv,6–12h,all,千瓦
2096,205.86662571095948,295.57584901715745,6.385191890894774,91.29767189690394,431496.44749017106,183117212.96655938,6757767.8927,tcn,2026,12,pv,6–12h,generating,千瓦
4392,99.94564985856522,204.31154932335596,6.616236689354911,46.78865107947575,438961.29417881847,183336174.74890924,6634606.8738,tcn,2026,12,pv,12–18h,all,千瓦
2063,208.01273563938238,297.8657732737159,6.468058798158444,94.84475762786472,429130.27362404583,183037650.96583822,6634606.8738,tcn,2026,12,pv,12–18h,generating,千瓦
4356,99.23759710114997,201.9061071079854,6.626170372446339,41.88137725334306,432278.9729726093,177577027.43715554,6523813.132999999,tcn,2026,12,pv,18–24h,all,千瓦
2031,207.24172464567408,295.394258088439,6.451870005691104,84.22661206219456,420907.94275536406,177220526.2222988,6523813.132999999,tcn,2026,12,pv,18–24h,generating,千瓦
17640,0.041666804377875906,0.058305924698086604,4.830564400922554,-0.014024266190193677,735.002429225731,59.96860628041739,15215.6636,tcn,2026,12,price,all,all,元/千瓦时
4464,0.04225859801933756,0.05943610830789782,4.904000579777478,-0.014088042819350423,188.64238155832288,15.769753933598347,3846.7039,tcn,2026,12,price,0–6h,all,元/千瓦时
4428,0.0418733260592794,0.059021308613048495,4.84288172183422,-0.013721586926885843,185.4150877904892,15.425003846116644,3828.6107,tcn,2026,12,price,6–12h,all,元/千瓦时
4392,0.041247077596524157,0.057555513101417134,4.781278042318776,-0.01356773965227365,181.1571648039341,14.549102092109617,3788.8858,tcn,2026,12,price,12–18h,all,元/千瓦时
4356,0.04127359850160346,0.05714501234051658,4.792471243566635,-0.014726890033149632,179.7877950729847,14.224746408592784,3751.4632,tcn,2026,12,price,18–24h,all,元/千瓦时
17640,104.82728969775064,200.39704962084483,6.932430284979124,38.73112991972184,1849153.3902683214,708404363.0424819,26673955.8027,tcn,2026,12,pv_corrected,all,all,千瓦
8287,197.7763107570299,288.5996441649368,6.144466532697809,57.08169769024724,1638972.2872435069,690222196.470706,26673955.8027,tcn,2026,12,pv_corrected,all,generating,千瓦
4464,82.0143288326293,140.27368080860822,5.41764631684809,32.21115679534725,366111.9639088572,87836813.47518542,6757767.9032,tcn,2026,12,pv_corrected,0–6h,all,千瓦
2097,139.91707260584198,195.68454105959253,4.3417605555158865,33.89830294707846,293406.1012544506,80299245.86154793,6757767.9032,tcn,2026,12,pv_corrected,0–6h,generating,千瓦
4428,93.21035729015236,169.70402949499305,6.10757085230239,45.67499184312693,412735.4620807946,127523998.37163632,6757767.8927,tcn,2026,12,pv_corrected,6–12h,all,千瓦
2096,170.64875912826426,242.37094099047985,5.292868959279015,70.22576380410939,357679.7991328419,123126738.68473595,6757767.8927,tcn,2026,12,pv_corrected,6–12h,generating,千瓦
4392,109.78463666187866,202.3311105567721,7.267561339965329,44.789088883078044,482174.1242189711,179799161.48980856,6634606.8738,tcn,2026,12,pv_corrected,12–18h,all,千瓦
2063,213.39535766415293,292.832832655959,6.635428914403804,75.02383762319688,440234.6228611475,176904453.0391485,6634606.8738,tcn,2026,12,pv_corrected,12–18h,generating,千瓦
4356,135.01649220837885,268.1622958593084,9.015154604669734,32.24609402975626,588131.8400596983,313244389.70585155,6523813.132999999,tcn,2026,12,pv_corrected,18–24h,all,千瓦
2031,269.64636336537023,390.61602100618313,8.394657431630439,49.228906710481006,547651.763995067,309891758.8852736,6523813.132999999,tcn,2026,12,pv_corrected,18–24h,generating,千瓦
17640,179.695383382859,240.8772665475826,3.835967144917622,-86.17885727192504,3169826.5628736326,1023505566.9956362,82634351.2111,tcn,3407,12,load,all,all,千瓦
4464,181.7419788546217,243.19995705762057,3.8740168063257974,-87.94160206443212,811296.1936070313,264028722.11966637,20941989.5206,tcn,3407,12,load,0–6h,all,千瓦
4428,180.77242651098126,242.96760242996075,3.8488327121119514,-87.70579225930864,800460.304590625,261399256.81773508,20797482.3658,tcn,3407,12,load,6–12h,all,千瓦
4392,178.05415609973568,238.6103250664622,3.8035002740303314,-84.98237463823607,782013.8535900391,250058024.70679355,20560373.268,tcn,3407,12,load,12–18h,all,千瓦
4356,178.1579915256973,238.61571019399977,3.816449777152248,-84.02660540077622,776056.2110859375,248019563.35144126,20334506.0567,tcn,3407,12,load,18–24h,all,千瓦
17640,108.78504755102048,196.27629520689553,7.194164423882561,53.28257764808684,1918968.2388000013,679570134.8209473,26673955.8027,tcn,3407,12,pv,all,all,千瓦
8287,200.46356852940474,281.5487840250242,6.2279536064726555,82.31905675340023,1661241.5924031772,656908151.292331,26673955.8027,tcn,3407,12,pv,all,generating,千瓦
4464,110.15253138966305,193.49507462281633,7.276380413873221,50.76541183438952,491720.90012345585,167133695.18428326,6757767.9032,tcn,3407,12,pv,0–6h,all,千瓦
2097,196.54621278051954,276.14003388227593,6.099016925478914,70.1255634268042,412157.4082007495,159903208.5013219,6757767.9032,tcn,3407,12,pv,0–6h,generating,千瓦
4428,107.960008061299,196.81050966255202,7.074035736146496,52.384632380025074,478046.915695432,171515820.08796906,6757767.8927,tcn,3407,12,pv,6–12h,all,千瓦
2096,198.39580238445717,281.68768990617946,6.1534756505476595,80.9875182639033,415837.6017978222,166313312.9352491,6757767.8927,tcn,3407,12,pv,6–12h,generating,千瓦
4392,107.24495123934787,197.08750600651885,7.099438366171607,53.088205172765605,471019.82584321586,170600586.2248353,6634606.8738,tcn,3407,12,pv,12–18h,all,千瓦
2063,201.95055559466098,283.7033792871456,6.279558142880023,86.65417715334769,416623.9961917856,166045934.10528558,6634606.8738,tcn,3407,12,pv,12–18h,generating,千瓦
4356,109.7751600408397,197.73745087228693,7.329771521490601,56.9709187295683,478180.5971378977,170320033.32385966,6523813.132999999,tcn,3407,12,pv,18–24h,all,千瓦
2031,205.13175096643025,284.7214777928264,6.386182095029358,91.87952292512146,416622.58621281985,164645695.75047433,6523813.132999999,tcn,3407,12,pv,18–24h,generating,千瓦
17640,0.04072157230426395,0.05803687474280987,4.720980657374787,-0.011950997415372843,718.3285354472162,59.4164385596583,15215.6636,tcn,3407,12,price,all,all,元/千瓦时
4464,0.041519123411338815,0.05947857192852277,4.818186471493593,-0.013999343717429372,185.34136690821646,15.792295115282421,3846.7039,tcn,3407,12,price,0–6h,all,元/千瓦时
4428,0.04102423333829873,0.05887708293436502,4.744679453097354,-0.012371863874521142,181.65530522198677,15.349710242440509,3828.6107,tcn,3407,12,price,6–12h,all,元/千瓦时
4392,0.040263132891509484,0.057231201444102764,4.66722115666589,-0.011040914354982272,176.83567965950965,14.385602559086188,3788.8858,tcn,3407,12,price,12–18h,all,元/千瓦时
4356,0.040058811675276196,0.05646624466613948,4.651416643444699,-0.010341647146260442,174.4961836575031,13.888830642849193,3751.4632,tcn,3407,12,price,18–24h,all,元/千瓦时
17640,88.36654397378814,188.4058434222522,5.843849510839478,13.309060789225075,1558785.8356976227,626162878.7808697,26673955.8027,tcn,3407,12,pv_corrected,all,all,千瓦
8287,181.08658354807497,274.45615605644616,5.625954129049718,21.316581934017734,1500664.5178628974,624228066.8966621,26673955.8027,tcn,3407,12,pv_corrected,all,generating,千瓦
4464,63.4159050315153,127.84763422697253,4.189084385787112,10.96496225899768,283088.6000606843,72964158.4656643,6757767.9032,tcn,3407,12,pv_corrected,0–6h,all,千瓦
2097,128.15561812617312,185.85875322503176,3.976791376385207,16.50039230999826,268742.331210585,72437669.48731175,6757767.9032,tcn,3407,12,pv_corrected,0–6h,generating,千瓦
4428,74.71048635472846,156.31363294757475,4.895374313404578,18.2666889615095,330818.03357873764,108193538.77085167,6757767.8927,tcn,3407,12,pv_corrected,6–12h,all,千瓦
2096,152.24471738898137,226.83641106884383,4.722046283833073,33.00180953727642,319104.92764730495,107849171.48229995,6757767.8927,tcn,3407,12,pv_corrected,6–12h,generating,千瓦
4392,93.44679186329326,189.12420911934757,6.186023040556058,19.20814357073057,410418.309863584,157092908.75828215,6634606.8738,tcn,3407,12,pv_corrected,12–18h,all,千瓦
2063,192.73822542795043,275.71067768202613,5.9931050418082075,34.68871340616892,397618.9590578617,156821787.37640077,6634606.8738,tcn,3407,12,pv_corrected,12–18h,generating,千瓦
4356,122.69533796937944,257.09057369378974,8.192461698375519,4.723869493469224,534460.8921946168,287912272.78607166,6523813.132999999,tcn,3407,12,pv_corrected,18–24h,all,千瓦
2031,253.66730671942176,375.9900363180688,7.897195849174021,0.6472591167310403,515198.29994714557,287119438.5506497,6523813.132999999,tcn,3407,12,pv_corrected,18–24h,generating,千瓦
17640,172.55701394416099,230.12654538725843,3.6835839833714603,-63.36427429151607,3043905.725975,934183122.372656,82634351.2111,tcn,mean,12,load,all,all,千瓦
4464,174.48364132942007,232.57877341878788,3.719297892534785,-65.59769936715949,778894.9748945312,241470642.41202587,20941989.5206,tcn,mean,12,load,0–6h,all,千瓦
4428,173.62822634725043,232.24268787561263,3.6967252706024887,-64.80875641761234,768825.7862656249,238831557.3654399,20797482.3658,tcn,mean,12,load,6–12h,all,千瓦
4392,171.09500853576105,227.89504202676397,3.6548425833231937,-61.76062799550317,751449.2774890625,228103571.59223124,20560373.268,tcn,mean,12,load,12–18h,all,千瓦
4356,170.9677886422822,227.66499027479512,3.662423297862202,-61.224016747912366,744735.6873257812,225777351.002959,20334506.0567,tcn,mean,12,load,18–24h,all,千瓦
17640,102.75186939022221,197.64043658919863,6.795178748328172,50.128062543847996,1812542.9760435198,689049131.969982,26673955.8027,tcn,mean,12,pv,all,all,千瓦
8287,201.57189527708422,287.3953183628463,6.262386833497386,89.55500704611508,1670426.296161197,684473623.9428993,26673955.8027,tcn,mean,12,pv,all,generating,千瓦
4464,102.90025648539262,196.88499198445356,6.797314609359084,46.93781916784864,459346.74495079264,173041157.10675865,6757767.9032,tcn,mean,12,pv,0–6h,all,千瓦
2097,199.28931428947067,286.13191872019837,6.184137988330845,80.1589756220809,417909.69206502,171684482.88732314,6757767.9032,tcn,mean,12,pv,0–6h,generating,千瓦
4428,102.95087969689989,198.88916248954337,6.745814631933677,50.358792935407976,455866.4952978727,175157948.57624692,6757767.8927,tcn,mean,12,pv,6–12h,all,千瓦
2096,201.10938240810378,288.2147515712705,6.237640478636937,90.00358079556266,421525.2655273855,174109989.3768141,6757767.8927,tcn,mean,12,pv,6–12h,generating,千瓦
4392,102.31204232755603,198.20906918310789,6.772887956287549,51.56088316746872,449354.4899026261,172547779.78745833,6634606.8738,tcn,mean,12,pv,12–18h,all,千瓦
2063,202.50841931980366,288.38911871602687,6.2969046546909055,94.46232575164882,417774.869056755,171576169.4666231,6634606.8738,tcn,mean,12,pv,12–18h,generating,千瓦
4356,102.84096553999731,196.5626601409566,6.866770043215896,51.71819662963572,447975.2458922283,168302246.4995182,6523813.132999999,tcn,mean,12,pv,18–24h,all,千瓦
2031,203.45468710587707,286.83829913967674,6.333971575945757,93.80880755219162,413216.4695120363,167102982.212139,6523813.132999999,tcn,mean,12,pv,18–24h,generating,千瓦
17640,0.03998330576752859,0.05659337047398917,4.635391083036328,-0.014201712251985424,705.3055137392043,56.49756101953318,15215.6636,tcn,mean,12,price,all,all,元/千瓦时
4464,0.04036678392128705,0.057435572825694406,4.684460465611231,-0.014819274484128508,180.19732342462538,14.726044195241043,3846.7039,tcn,mean,12,price,0–6h,all,元/千瓦时
4428,0.04026500977244372,0.05739879467261904,4.656871049134893,-0.01436953714776922,178.2934632723808,14.588584577062058,3828.6107,tcn,mean,12,price,6–12h,all,元/千瓦时
4392,0.03973803112475381,0.056046253580056896,4.606352418959652,-0.0137622601704845,174.52943269991874,13.796073717261297,3788.8858,tcn,mean,12,price,12–18h,all,元/千瓦时
4356,0.0395512613274287,0.05543644871546156,4.592482590320476,-0.013841323615423137,172.28529434227943,13.386858529968787,3751.4632,tcn,mean,12,price,18–24h,all,元/千瓦时
17640,89.83053268809138,183.84430401972023,5.940665900246914,29.440118581507217,1584610.596617932,596209564.0455374,26673955.8027,tcn,mean,12,pv_corrected,all,all,千瓦
8287,177.98200632702464,267.4095527665562,5.52950187569388,49.43284440592593,1474936.886432053,592585709.6638792,26673955.8027,tcn,mean,12,pv_corrected,all,generating,千瓦
