predictor_id,scenario,issue_hour,month,period,target,population,unit,n,absolute_error_sum,squared_error_sum,signed_error_sum,actual_abs_sum,mae,rmse,wape_pct,bias,policy_label,experiment,name,seed,order,case_id,alpha_load,alpha_pv,target_label,month_label
uncalibrated_seed_42,2,0,9,monthly,load,all,kW,4320,849081.2508101782,327186785.2427701,363721.4885923161,19595133.0698,196.5465858356894,275.2047996840893,4.333123167807323,84.19478902599909,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,9月
uncalibrated_seed_42,2,0,10,monthly,load,all,kW,4464,544408.0781322806,111291215.75157271,130972.22468687876,19405095.0093,121.95521463536753,157.89499010841976,2.805490402759533,29.339656067849184,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,10月
uncalibrated_seed_42,2,0,11,monthly,load,all,kW,4320,506692.9646310949,92354224.62970226,-16843.14229029145,18738740.217699997,117.29003810904976,146.21317566606984,2.7039862805317583,-3.8988755301600575,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,11月
uncalibrated_seed_42,2,0,12,monthly,load,all,kW,4464,682081.6881038528,181171045.59288365,-277412.7040013108,20941989.5206,152.7960770841964,201.45697219791464,3.257005202074568,-62.14442293936174,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,12月
uncalibrated_seed_42,2,0,2,monthly,load,pv_generating,kW,2036,311290.4849822883,73396061.68182671,83665.71794179763,11041710.0541,152.89316551192942,189.8661270715466,2.8192235030361097,41.093181700293535,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,2月
uncalibrated_seed_42,2,0,3,monthly,load,pv_generating,kW,2426,354218.9713300743,84108283.64932266,-495.51777242050593,12447297.5511,146.0094688087693,186.19756065786487,2.8457500102001743,-0.2042529977001261,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,3月
uncalibrated_seed_42,2,0,4,monthly,load,pv_generating,kW,2526,317234.55361751,62800538.87796599,-84536.31092232445,12832349.4944,125.58770927058988,157.67578871211686,2.472147082309052,-33.46647304921792,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,4月
uncalibrated_seed_42,2,0,5,monthly,load,pv_generating,kW,2747,387474.63085192326,90512546.58070476,-75382.17504905722,13593091.3839,141.0537425744169,181.5202421726619,2.8505261967918347,-27.44163634840088,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,5月
uncalibrated_seed_42,2,0,6,monthly,load,pv_generating,kW,2765,457729.6228342459,142347385.56857416,-166440.3512804,14541332.1321,165.54416739032402,226.8961776488806,3.147783288876316,-60.19542541786619,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,6月
uncalibrated_seed_42,2,0,7,monthly,load,pv_generating,kW,2784,650650.6816932464,263809045.4254025,-201234.90099632496,16157122.530900002,233.710733366827,307.829492092056,4.0270207795286375,-72.28265121994431,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,7月
uncalibrated_seed_42,2,0,8,monthly,load,pv_generating,kW,2668,473041.0445341885,131136422.2667838,194942.27377826223,14745514.2869,177.30174082990575,221.7015619222484,3.208033543831299,73.06681925721973,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,8月
uncalibrated_seed_42,2,0,9,monthly,load,pv_generating,kW,2415,430152.9812468261,153378162.739385,161365.85049040793,12617957.8663,178.11717649972096,252.01314726243965,3.4090538723043076,66.81815755296395,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,9月
uncalibrated_seed_42,2,0,10,monthly,load,pv_generating,kW,2321,275508.68647033744,52832480.870165974,25046.4797980436,11964408.5436,118.702579263394,150.8734884229297,2.302735529853772,10.791245065938648,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,10月
uncalibrated_seed_42,2,0,11,monthly,load,pv_generating,kW,2095,252031.99958257767,46732504.92376186,-31284.701365152643,10922633.644900002,120.30167044514448,149.3542263473316,2.3074288470734943,-14.933031677877157,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,11月
uncalibrated_seed_42,2,0,12,monthly,load,pv_generating,kW,2097,348927.26308581367,103957305.58581623,-176167.4550632271,11943412.0743,166.39354462842806,222.6528672124583,2.9215040133852557,-84.00927756949314,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,12月
uncalibrated_seed_42,2,0,2,monthly,net_load,all,kW,4032,918683.4095081694,437377470.4725356,184835.1947168887,11949435.2218,227.8480678343674,329.3577920388709,7.688090629021242,45.84206218176804,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,2月
uncalibrated_seed_42,2,0,3,monthly,net_load,all,kW,4464,1145101.5296868396,681050614.5369337,38573.04519695039,12562015.0946,256.51915987608413,390.59582924397665,9.11558791375025,8.64091514268602,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,3月
uncalibrated_seed_42,2,0,4,monthly,net_load,all,kW,4320,1131939.9308964245,677468243.0072825,-116509.10700454956,12041832.4582,262.0231321519501,396.00675820998566,9.40006377622053,-26.969700695497583,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,4月
uncalibrated_seed_42,2,0,5,monthly,net_load,all,kW,4464,1380105.3293375345,875409743.8370941,-398285.2706713005,12329827.1922,309.1633802279423,442.836689194606,11.19322524009587,-89.22161081346337,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,5月
uncalibrated_seed_42,2,0,6,monthly,net_load,all,kW,4320,1565687.5582269365,1229308256.508482,-649679.3176865228,12512603.2655,362.42767551549457,533.4436206517053,12.512884209666275,-150.38873094595436,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,6月
uncalibrated_seed_42,2,0,7,monthly,net_load,all,kW,4464,1498732.5294353734,934350290.162282,-132057.61609116805,14558102.5933,335.73757379824673,457.50176032386577,10.294834232897404,-29.582799303577072,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,7月
uncalibrated_seed_42,2,0,8,monthly,net_load,all,kW,4464,1449385.107795423,948465385.316673,632242.004692136,14763437.7052,324.68304386098185,460.94451334295667,9.817395763352044,141.63127345253943,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,8月
uncalibrated_seed_42,2,0,9,monthly,net_load,all,kW,4320,1400053.4787376868,886693728.2492464,155767.240552552,12992757.2159,324.08645341150157,453.0487587837249,10.775645657600368,36.05723160938703,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,9月
uncalibrated_seed_42,2,0,10,monthly,net_load,all,kW,4464,1010471.70523933,517899847.30059755,168681.50054933922,13205688.9884,226.3601490231474,340.6126698799537,7.651790876848136,37.78707449581971,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,10月
uncalibrated_seed_42,2,0,11,monthly,net_load,all,kW,4320,797896.0169126344,289201034.7391697,-161396.5581436571,12694137.6827,184.6981520631098,258.7367078081508,6.285547209717396,-37.36031438510581,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,11月
uncalibrated_seed_42,2,0,12,monthly,net_load,all,kW,4464,947802.619546295,395935264.6250492,-472968.2213648971,14723218.5464,212.32137534639224,297.8173530324587,6.437468930854415,-105.95166249213644,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,12月
uncalibrated_seed_42,2,0,2,monthly,net_load,pv_generating,kW,2036,652497.9485603628,380173492.7535765,124060.9834206606,4779018.4858,320.48032836952984,432.1176738616955,13.65338825323953,60.93368537360541,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,2月
uncalibrated_seed_42,2,0,3,monthly,net_load,pv_generating,kW,2426,880514.1876435273,627861867.0018694,66604.15484382304,5565472.3302,362.94896440376226,508.7291875185186,15.82101455909826,27.454309498690453,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,3月
uncalibrated_seed_42,2,0,4,monthly,net_load,pv_generating,kW,2526,910901.7783996396,635778576.2246704,-75360.8875002051,5896522.1807,360.6103635786381,501.6909554853307,15.44811925546768,-29.8340805622348,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,4月
uncalibrated_seed_42,2,0,5,monthly,net_load,pv_generating,kW,2747,1086840.364179951,790572762.1276083,-319111.73350583925,6273829.088099999,395.6462920203679,536.4652482230365,17.323397703667688,-116.16735839309766,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,5月
uncalibrated_seed_42,2,0,6,monthly,net_load,pv_generating,kW,2765,1234433.1330130163,1106355985.7378547,-486212.35863687913,6316325.6384,446.44959602640733,632.5573073661376,19.543532168580732,-175.8453376625241,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,6月
uncalibrated_seed_42,2,0,7,monthly,net_load,pv_generating,kW,2784,1104077.4312691945,770890689.3752598,-88.86583777570922,6889702.4835,396.57953709381985,526.2132564831342,16.025037857778702,-0.0319202003504702,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,7月
uncalibrated_seed_42,2,0,8,monthly,net_load,pv_generating,kW,2668,1133179.3999922718,859465218.649293,490527.8591158338,6987281.6394,424.72991004208086,567.572363491727,16.217743300949557,183.85601915885823,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,8月
uncalibrated_seed_42,2,0,9,monthly,net_load,pv_generating,kW,2415,983811.575823792,715235192.1261692,-33795.992896481475,6015582.0124,407.3753937158559,544.2091883016623,16.35438721965469,-13.994199957135187,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,9月
uncalibrated_seed_42,2,0,10,monthly,net_load,pv_generating,kW,2321,741984.7617414397,459644791.02687806,66008.28415970542,5765002.5227,319.68322349911233,445.0139254083607,12.87050194375173,28.439588177382777,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,10月
uncalibrated_seed_42,2,0,11,monthly,net_load,pv_generating,kW,2095,543038.0035125534,243483906.95372143,-171801.38935179153,4878031.1099,259.2066842542021,340.91265054278307,11.132319398505963,-82.00543644476923,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,11月
uncalibrated_seed_42,2,0,12,monthly,net_load,pv_generating,kW,2097,613306.4799446389,318062150.42410606,-367958.6969939883,5724641.100099999,292.46851690254596,389.45454833514873,10.713448567700176,-175.46909727896437,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,净负载,12月
uncalibrated_seed_42,2,0,2,monthly,pv,all,kW,4032,530955.9909031335,298941235.1820511,-37642.840897420814,7928848.7577,131.6855136168486,272.29060105725245,6.696507994146091,-9.336022047971433,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,2月
uncalibrated_seed_42,2,0,3,monthly,pv,all,kW,4464,772101.4114358008,555550928.4000854,-65466.033303776225,10285934.3167,172.9617857159052,352.7766614296948,7.506380924309765,-14.66533004116851,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,3月
uncalibrated_seed_42,2,0,4,monthly,pv,all,kW,4320,801500.3341848105,559184461.9285262,-5361.45125779579,11671282.1779,185.53248476500244,359.7788871913419,6.8672860613590565,-1.241076680045322,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,4月
uncalibrated_seed_42,2,0,5,monthly,pv,all,kW,4464,953293.7066214356,680856759.7022806,251496.52299198136,12528226.6982,213.55145757648643,390.54023552067815,7.609167119863822,56.338826835121274,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,5月
uncalibrated_seed_42,2,0,6,monthly,pv,all,kW,4320,1002340.0807720468,856670612.2479229,319964.21431263466,10237650.7621,232.0231668453812,445.31267943412183,9.790723517183562,74.06579035014691,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,6月
uncalibrated_seed_42,2,0,7,monthly,pv,all,kW,4464,902152.5213290746,629976631.7843475,-200333.376109074,12156607.0836,202.09509886404,375.6644745550612,7.421088097402878,-44.87754841153091,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,7月
uncalibrated_seed_42,2,0,8,monthly,pv,all,kW,4464,933788.5948914272,680154728.9731767,-293354.45082864165,13016993.1671,209.1820329057857,390.33884076821096,7.173612084636763,-65.71560278419392,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,8月
uncalibrated_seed_42,2,0,9,monthly,pv,all,kW,4320,806840.1565444777,529090397.0387489,207954.24803976412,11264829.8663,186.76855475566612,349.96375375766394,7.162470859486572,48.13755741661206,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,9月
uncalibrated_seed_42,2,0,10,monthly,pv,all,kW,4464,636800.2224757292,390030404.4199307,-37709.27586246042,10554293.4631,142.6523795868569,295.5882311997885,6.0335656261796675,-8.447418427970524,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,10月
uncalibrated_seed_42,2,0,11,monthly,pv,all,kW,4320,442309.3796679939,189665398.45859683,144553.41585336567,8010905.7698,102.3864304787023,209.53287909292777,5.521340437375244,33.461438854945754,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,11月
uncalibrated_seed_42,2,0,12,monthly,pv,all,kW,4464,422845.8507726276,173387298.98951405,195555.5173635863,6757767.9032,94.72353287917284,197.08181248675177,6.257182206160081,43.8072395527747,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,12月
uncalibrated_seed_42,2,0,2,monthly,pv,pv_generating,kW,2036,528203.5663216915,298900086.26383644,-40395.26547886295,7928848.7577,259.4320070342296,383.1546789328454,6.661793943398572,-19.84050367331186,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,2月
uncalibrated_seed_42,2,0,3,monthly,pv,pv_generating,kW,2426,770467.7721233335,555528634.162117,-67099.67261624352,10285934.3167,317.58770491481187,478.5285197063476,7.49049865963484,-27.65856249639057,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,3月
uncalibrated_seed_42,2,0,4,monthly,pv,pv_generating,kW,2526,797686.362020487,559088535.1902874,-9175.423422119324,11671282.1779,315.7903254237874,470.4609922256816,6.834607799397868,-3.6323924869831057,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,4月
uncalibrated_seed_42,2,0,5,monthly,pv,pv_generating,kW,2747,945526.742086236,680556823.4000266,243729.558456782,12528226.6982,344.20340083226654,497.740370375389,7.547171398343912,88.72572204469675,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,5月
uncalibrated_seed_42,2,0,6,monthly,pv,pv_generating,kW,2765,1002147.873815891,856668314.9270399,319772.00735647907,10237650.7621,362.4404606929081,556.619970911045,9.788846065406563,115.64991224465788,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,6月
uncalibrated_seed_42,2,0,7,monthly,pv,pv_generating,kW,2784,901339.8622795992,629964462.5091457,-201146.03515854923,12156607.0836,323.7571344395112,475.6893298624132,7.414403180765474,-72.25073101959383,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,7月
uncalibrated_seed_42,2,0,8,monthly,pv,pv_generating,kW,2668,931557.4603824974,680120218.6767616,-295585.58533757157,13016993.1671,349.1594679094818,504.89367513585427,7.156471916548106,-110.78919990163853,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,8月
uncalibrated_seed_42,2,0,9,monthly,pv,pv_generating,kW,2415,794047.751891603,528603819.7983252,195161.84338688944,11264829.8663,328.7982409489039,467.8499431170948,7.0489102926186735,80.81235751009915,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,9月
uncalibrated_seed_42,2,0,10,monthly,pv,pv_generating,kW,2321,633547.6939765278,389969398.05918187,-40961.80436166184,10554293.4631,272.9632460045359,409.89978812261546,6.002748513593467,-17.648343111444134,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,10月
uncalibrated_seed_42,2,0,11,monthly,pv,pv_generating,kW,2095,438272.65180126706,189590802.04033265,140516.68798663886,8010905.7698,209.1993564683852,300.826865294996,5.470950032310878,67.07240476689206,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,11月
uncalibrated_seed_42,2,0,12,monthly,pv,pv_generating,kW,2097,419081.57533980254,173308528.18517566,191791.2419307612,6757767.9032,199.8481522841214,287.482062375193,6.201479265681131,91.45981970947123,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,光伏,12月
primary_seed_2026,2,0,2,monthly,load,all,kW,4032,590437.7070269531,137074832.8783744,210066.32342539064,18212126.7901,146.43792336978004,184.38203368233823,3.242003055611887,52.099782595582994,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,2月
primary_seed_2026,2,0,3,monthly,load,all,kW,4464,630450.8260925782,145886598.73236105,136807.35027148438,19443840.3155,141.23002376625857,180.77801215907985,3.2424192744989955,30.646807856515316,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,3月
primary_seed_2026,2,0,4,monthly,load,all,kW,4320,542257.8100335938,106363423.604208,11539.929271874991,18977659.7719,125.52264121148004,156.9113216799363,2.8573481480393523,2.671279924045137,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,4月
primary_seed_2026,2,0,5,monthly,load,all,kW,4464,716377.763483203,194916909.40473837,-111953.42867382812,19649089.488,160.4788896691763,208.9597621895735,3.6458573000072394,-25.07917309001526,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,5月
primary_seed_2026,2,0,6,monthly,load,all,kW,4320,908684.8719875,356151869.73906296,-258907.5917195312,20737609.7592,210.3437203674769,287.1281289591772,4.381820675279958,-59.93231289803963,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,6月
primary_seed_2026,2,0,7,monthly,load,all,kW,4464,1286828.5465222655,657254680.2589676,-500198.9553972655,23825522.6407,288.26804357577635,383.71144286322414,5.401050654494512,-112.05173732017596,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,7月
primary_seed_2026,2,0,8,monthly,load,all,kW,4464,820386.5771734375,239343354.9173728,168675.55013203123,22521670.3527,183.7783551015765,231.55203075645903,3.642654227354349,37.785741517032086,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,8月
primary_seed_2026,2,0,9,monthly,load,all,kW,4320,1044994.5896550782,518400394.3287935,562880.4040769532,19595133.0698,241.89689575349033,346.41029326481237,5.332929283678215,130.29638983262805,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,9月
primary_seed_2026,2,0,10,monthly,load,all,kW,4464,613507.4628751953,149277166.92533532,137769.84165214843,19405095.0093,137.4344674899631,182.86668796068713,3.1615792789531225,30.86241972494365,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,10月
primary_seed_2026,2,0,11,monthly,load,all,kW,4320,543434.1181109374,105914657.44575664,-10741.193774218746,18738740.217699997,125.79493474790218,156.57995343002045,2.9000568437232905,-2.4863874477358205,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,11月
primary_seed_2026,2,0,12,monthly,load,all,kW,4464,805806.7119195312,259590612.38318872,-252176.557709375,20941989.5206,180.51225625437527,241.14729710914048,3.84780400700174,-56.49116436141913,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,12月
primary_seed_2026,2,0,2,monthly,load,pv_generating,kW,2036,319368.06078984373,77584116.70004362,120745.84384921874,11041710.0541,156.8605406629881,195.20796011324305,2.892378619118478,59.30542428743553,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,2月
primary_seed_2026,2,0,3,monthly,load,pv_generating,kW,2426,361337.1667996094,90605998.93373,101676.85246445311,12447297.5511,148.94359719687114,193.25604087478365,2.9029366841774986,41.9113159375322,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,3月
primary_seed_2026,2,0,4,monthly,load,pv_generating,kW,2526,316567.2120636719,62830384.69369877,8641.527816796874,12832349.4944,125.32352021523036,157.71325179466177,2.4669466195712713,3.421032389864162,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,4月
primary_seed_2026,2,0,5,monthly,load,pv_generating,kW,2747,401338.4261199219,97894758.24034916,-41981.83287460938,13593091.3839,146.1006283654612,188.77756911450672,2.952517678173467,-15.282793183330682,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,5月
primary_seed_2026,2,0,6,monthly,load,pv_generating,kW,2765,523441.032428125,187069561.45566964,-114492.87917031247,14541332.1321,189.3095958148734,260.1081715830797,3.5996773037913674,-41.40791290065551,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,6月
primary_seed_2026,2,0,7,monthly,load,pv_generating,kW,2784,791394.9694253907,393453287.015805,-302715.6556558594,16157122.530900002,284.26543442003975,375.9343183528835,4.898118262777745,-108.73407171546674,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,7月
primary_seed_2026,2,0,8,monthly,load,pv_generating,kW,2668,481003.8457957031,137148928.87884927,99576.90426210935,14745514.2869,180.28629902387672,226.7270291709617,3.2620350598624404,37.322677759411306,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,8月
primary_seed_2026,2,0,9,monthly,load,pv_generating,kW,2415,517244.27268007817,233010329.4236935,261708.0690027344,12617957.8663,214.179823055933,310.6197167872895,4.099270881713216,108.36773043591486,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,9月
primary_seed_2026,2,0,10,monthly,load,pv_generating,kW,2321,297008.72936054686,62275758.29015117,41270.49765976563,11964408.5436,127.96584634232954,163.80303412856784,2.4824355360167196,17.78134323988179,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,10月
primary_seed_2026,2,0,11,monthly,load,pv_generating,kW,2095,266998.48135,52254279.69714706,-9522.425661718738,10922633.644900002,127.44557582338904,157.9315577829384,2.444451494302997,-4.545310578386033,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,11月
primary_seed_2026,2,0,12,monthly,load,pv_generating,kW,2097,416421.678775,149062814.03619304,-154947.29890937498,11943412.0743,198.5797228302337,266.61552982169746,3.4866223838249875,-73.88998517376012,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,负载,12月
primary_seed_2026,2,0,2,monthly,net_load,all,kW,4032,938382.0371702923,454939424.7818369,275147.82657975773,11949435.2218,232.73364017120343,335.90504403269443,7.852940492604632,68.24102841759864,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,2月
primary_seed_2026,2,0,3,monthly,net_load,all,kW,4464,1228037.1205115672,812024049.9156597,184997.91322867817,12562015.0946,275.0979212615518,426.50325802151895,9.77579720501578,41.44218486305514,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,3月
primary_seed_2026,2,0,4,monthly,net_load,all,kW,4320,1296654.0776216683,933128035.6457074,67350.4260171247,12041832.4582,300.15140685686765,464.7600026929738,10.7679132899636,15.59037639285294,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,4月
primary_seed_2026,2,0,5,monthly,net_load,all,kW,4464,1512600.682379176,1075190783.3004696,-130174.67530197928,12329827.1922,338.844238884224,490.7730130935579,12.267817373272395,-29.160993571231916,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,5月
primary_seed_2026,2,0,6,monthly,net_load,all,kW,4320,1673829.632023388,1350884880.3298342,-320824.6862956318,12512603.2655,387.4605629683769,559.20017293424,13.377149394950488,-74.2649736795444,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,6月
primary_seed_2026,2,0,7,monthly,net_load,all,kW,4464,1821191.3740425624,1359627412.01587,-460246.86972518574,14558102.5933,407.97297805612953,551.884075832667,12.509812747718373,-103.10189733987136,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,7月
primary_seed_2026,2,0,8,monthly,net_load,all,kW,4464,1482757.691779913,994723537.6831475,192618.05408635628,14763437.7052,332.158981133493,472.05119818763575,10.043444632530631,43.14920566450633,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,8月
primary_seed_2026,2,0,9,monthly,net_load,all,kW,4320,1646846.8648176352,1249465536.2945802,495533.6617719457,12992757.2159,381.2145520411193,537.7993430653511,12.675114584626362,114.70686615091336,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,9月
primary_seed_2026,2,0,10,monthly,net_load,all,kW,4464,1126507.467250981,626490484.3725471,91872.34202878908,13205688.9884,252.3538233089115,374.62361169830024,8.53047098292649,20.58072178064272,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,10月
primary_seed_2026,2,0,11,monthly,net_load,all,kW,4320,856500.4170064789,342422183.8061406,-71225.3355515741,12694137.6827,198.2639854181664,281.53933011138884,6.747212283460156,-16.487346192494005,Q2独立·费用校准 · 2026,exp003,primary,2026,6.0,primary_seed_2026,0.0,0.0,净负载,11月
