date,hour,plan_kwh,emergency_kwh,actual_net_kwh,predicted_net_kwh
2025-07-03,19.25,97.38640077908826,877.322782554245,974.7091833333333,930.7197341124216
2025-07-03,19.416666666666668,35.36336263020826,910.6133040364583,945.9766666666666,868.6966959635416
2025-07-03,19.583333333333332,53.93391927083326,890.3209307291667,944.2548499999999,887.2672526041666
2025-07-03,19.75,62.37105755011237,901.2134591165544,963.5845166666668,895.7043908834457
2025-07-03,19.916666666666668,31.49169921875,944.4716341145833,975.9633333333333,864.8250325520834
2025-07-03,20.083333333333332,30.73136393229163,933.2769027343751,964.0082666666667,864.064697265625
2025-07-03,20.25,93.45040460045482,879.9139287328786,973.3643333333334,867.4767325520515
2025-07-03,20.416666666666668,30.591634114583258,980.6816992187502,1011.2733333333334,863.9249674479166
2025-07-03,20.583333333333332,36.99186197916663,992.8583213541666,1029.8501833333332,870.3251953125
2025-07-03,20.75,857.8526126301925,124.52192070314072,982.3745333333333,857.8526126301925
2025-07-03,20.916666666666668,840.3966471354166,98.77501953125,939.1716666666666,840.3966471354166
2025-07-03,21.083333333333332,865.2220865885416,151.41774674479166,1016.6398333333333,865.2220865885416
2025-07-03,21.25,896.4684244791666,162.61980885416676,1059.0882333333334,896.4684244791666
2025-07-03,21.416666666666668,916.8916829427084,113.02498372395837,1029.9166666666667,916.8916829427084
2025-07-03,21.583333333333332,925.5144856770834,99.17783098958341,1024.6923166666668,925.5144856770834
2025-07-03,21.75,833.4485677083334,90.80963229166673,924.2582000000001,833.4485677083334
2025-07-03,21.916666666666668,688.9750162760416,96.0233170572917,784.9983333333333,688.9750162760416
2025-07-03,22.083333333333332,1414.892722800926,0.0,805.165,651.5677083333334
2025-07-03,22.25,0.0,283.82871614583314,832.5836666666668,686.9925130208334
2025-07-03,22.416666666666668,707.79833984375,82.50499348958328,790.3033333333333,707.79833984375
2025-07-03,22.583333333333332,663.9995930989584,92.84067356770822,756.8402666666666,663.9995930989584
2025-07-03,22.75,661.6026204427084,107.32706289062492,768.9296833333333,661.6026204427084
2025-07-03,22.916666666666668,708.8099772135416,93.0400227864584,801.85,708.8099772135416
2025-07-03,23.083333333333332,703.7156575520834,96.89452578124997,800.6101833333333,703.7156575520834
2025-07-03,23.25,653.1863199869791,132.07874667968758,785.2650666666667,653.1863199869791
2025-07-03,23.416666666666668,635.2616780598959,145.0416552734374,780.3033333333333,635.2616780598959
2025-07-03,23.583333333333332,703.5321451822916,74.72612148437508,778.2582666666667,703.5321451822916
2025-07-03,23.75,656.9407145182291,52.07420214843751,709.0149166666666,656.9407145182291
2025-07-03,23.916666666666668,527.2449951171875,89.39333821614582,616.6383333333333,527.2449951171875
