model,model_id,role,seed,issue_hour,evaluation_start,evaluation_end,forecast_source,target,population,lead_slot,lead_start_exclusive_minutes,lead_end_inclusive_minutes,n,mae_kw,rmse_kw,wape_pct,bias_kw,absolute_error_sum_kw,squared_error_sum_kw2,signed_error_sum_kw,actual_absolute_sum_kw,missing_reason
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,all,139,1380,1390,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,all,140,1390,1400,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,all,141,1400,1410,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,all,142,1410,1420,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,all,143,1420,1430,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,all,144,1430,1440,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,1,0,10,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,2,10,20,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,3,20,30,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,4,30,40,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,5,40,50,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,6,50,60,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,7,60,70,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,8,70,80,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,9,80,90,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,10,90,100,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,11,100,110,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,12,110,120,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,13,120,130,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,14,130,140,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,15,140,150,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,16,150,160,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,17,160,170,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,18,170,180,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,19,180,190,45,5.6095092751344575,11.577982398018667,394418.6209078916,5.6078692751344565,252.4279173810506,6032.235438397354,252.35411738105054,0.064,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,20,190,200,11,19.592988453303665,22.645215381806736,1486364.6412851054,19.592515726030935,215.5228729863403,5640.86357657258,215.5176729863403,0.0145,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,21,200,210,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,22,210,220,86,6.003166968401182,12.17444282358002,46269.25607478953,5.988664642819782,516.2723592825016,12746.666993557237,515.0251592825012,1.1158000000000001,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,23,220,230,51,2.980749576233014,6.112421986981374,35385.99357259863,2.9719103605467403,152.0182283878837,1905.4468298936,151.56742838788375,0.42960000000000004,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,24,230,240,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,25,240,250,120,4.896464453539519,9.631256336265828,3743.0689491119224,4.783404453539519,587.5757344247422,11131.331833783279,574.0085344247423,15.697700000000001,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,26,250,260,84,0.781536025086866,3.5791655720219184,1070.283121511897,0.6512145965154377,65.64902610729675,1076.075800123547,54.70202610729676,6.133800000000001,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,27,260,270,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,28,270,280,153,8.808923690311177,16.31505389720956,616.0790458334789,8.122130560214615,1347.76532461761,40725.69050133449,1242.6859757128361,218.765,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,29,280,290,113,1.8185031382821313,5.155759878950481,240.08885976186434,0.6423686250077946,205.49085462588084,3003.750172021689,72.58765462588079,85.58949999999999,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,30,290,300,20,44.53741307051475,50.99571927848366,845.9147781674217,44.192413070514746,890.7482614102951,52011.2676945982,883.848261410295,105.30000000000001,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,31,300,310,201,16.61283855192802,28.635148558339242,48.97961641276041,13.92047359805723,3339.1805489375324,164814.31832458975,2798.015193209503,6817.4902,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,32,310,320,201,20.113544329386947,33.44076589124687,20.33482496072938,11.031389399036767,4042.822410206776,224775.24950202915,2217.30926920639,19881.2747,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,33,320,330,119,37.782891257862545,50.81180407723766,11.304076829431871,17.488185212190196,4496.164059685643,307238.89259644673,2081.0940402506335,39774.71250000001,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,34,330,340,247,28.63304279002715,47.39850244195532,10.521487184704531,10.1670352057909,7072.361569136706,554914.654333791,2511.257695830352,67218.2691,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,35,340,350,234,41.82595064365211,63.26992947063174,9.678550514936315,10.53820940831422,9787.272450614593,936721.6502011792,2465.9410015455273,101123.32870000001,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,36,350,360,182,72.07620215423145,96.12459217350387,9.249625634841584,6.738640636147047,13117.868792070123,1681668.5741350846,1226.4325957787626,141820.5375,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,37,360,370,278,64.32319265638559,91.61279478308161,9.398437612252822,6.900738532189944,17881.847558475194,2333227.3586948332,1918.4053119488044,190264.04489999998,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,38,370,380,265,79.70441324775105,109.84064467008791,8.602835650048773,7.326406826803972,21121.66951065403,3197216.3137082355,1941.4978091030528,245519.8538,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,39,380,390,246,107.81130443111282,144.19838288385353,8.606920089998532,7.035242254995053,26521.580890053752,5115120.712074333,1730.669594728783,308142.525,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,40,390,400,310,104.47823648452743,149.08320043232197,8.535899071575404,8.97236438877208,32388.2533102035,6889998.201854606,2781.4329605193448,379435.7576,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,41,400,410,302,119.25582134959932,167.88167342569852,7.847156101099345,6.519727616612853,36015.258047578995,8511645.394208292,1968.9577402170814,458959.368,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,42,410,420,314,131.97510945542177,183.74972117719557,7.579677540753548,8.635290122233771,41440.18436900243,10601883.450266892,2711.481098381404,546727.5375,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,43,420,430,334,141.17424418415652,201.52007839418198,7.332418544166425,13.04093537042232,47152.197557508276,13563854.22666308,4355.672413721055,643064.7306000001,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,44,430,440,334,160.5322535028596,222.78131687644955,7.2238822272770244,12.424916791427764,53617.7726699551,16576926.059834477,4149.922208336873,742229.3302,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,45,440,450,334,179.3636976125958,246.26360773450827,7.115379687764311,13.619561539679038,59907.475002606996,20255685.341134865,4548.933554252799,841943.4750000001,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,46,450,460,334,194.45577832163312,265.5076990885149,6.884417080909424,14.28771658890804,64948.229959425465,23545108.983942643,4772.097340695285,943409.285,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,47,460,470,334,207.88428741824384,287.5873482617429,6.643089102584315,14.387114841487232,69433.35199769345,27623965.28199381,4805.296357056735,1045196.7590000001,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,48,470,480,334,221.9921990139055,309.8314735526547,6.466019841003815,17.345009120884864,74145.39447064443,32062511.029272325,5793.233046375544,1146692.9625,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,49,480,490,334,232.21991163061415,318.3320026692957,6.213904822942235,15.800624776498275,77561.45048462512,33845978.15043046,5277.408675350423,1248191.8004,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,50,490,500,334,250.67116434138524,337.30978228162166,6.212597667829694,19.679510890659138,83724.16889002267,38001815.000440255,6572.9566374801525,1347651.552,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,51,500,510,334,285.53469261961874,371.7962008497975,6.59916468401301,28.843627287193105,95368.58733495267,46169626.59875855,9633.771513922497,1445161.5,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,52,510,520,334,283.2283608384141,375.8320548271478,6.133476940665561,24.977688483410656,94598.27252003032,47177410.96748913,8342.54795345916,1542327.0265000002,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,53,520,530,334,310.57825368929343,401.16220168287725,6.340407763007925,27.67542860122166,103733.13673222401,53750991.427723855,9243.593152808035,1636064.1241,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,54,530,540,334,341.66030086908444,445.4215903608109,6.6114385250389445,29.448287236474446,114114.5404902742,66265731.31529105,9835.727936982465,1726016.8125,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,55,540,550,334,350.7743909231693,468.0649264580469,6.45556802469528,27.83694935196558,117158.64656833855,73174314.97697908,9297.541083556504,1814846.4414,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,56,550,560,334,359.9034713094109,480.6072548184583,6.321629023724749,31.722457361969308,120207.75941734324,77148433.35030091,10595.300758897749,1901531.3769,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,57,560,570,334,368.2289929655766,494.11936463894386,6.200934453647249,31.738643797230868,122988.48365050257,81547418.13473865,10600.70702827511,1983386.2875,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,58,570,580,334,387.9771305941552,500.58685519795,6.297029048684232,34.387988569220745,129584.36161844785,83696124.66538909,11485.588182119729,2057865.076,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,59,580,590,334,381.61377087289304,503.6337969404298,5.995745885154168,34.084474364151816,127458.99947154628,84718098.47449179,11384.214437626706,2125823.9077,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,60,590,600,334,402.90266936292295,532.1633140700316,6.144639575298016,39.83409818981523,134569.49156721626,94588062.80922768,13304.588795398286,2190030.675,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,61,600,610,334,421.0275276956595,549.6678926825755,6.243595898097623,33.83125143473622,140623.19425035027,100913020.6101985,11299.637979201896,2252278.9198000003,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,62,610,620,334,426.5487686784237,548.9012420310244,6.176245966651296,43.92148531370765,142467.28873859352,100631719.5500692,14669.776094778354,2306697.1346,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,63,620,630,334,427.1386438334346,554.8817414065304,6.056294169404301,23.077653920055084,142664.30704036716,102836511.4800788,7707.936409298398,2355637.0125,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,64,630,640,334,430.1435008597242,560.0907070259882,5.968068854077938,3.668722745893575,143667.92928714788,104776334.43235505,1225.3533971284542,2407276.6719000004,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,65,640,650,334,444.6083031424494,567.7152533462679,6.054101157427425,-9.069984586691696,148499.1732495781,107648403.36659372,-3029.3748519550263,2452869.0450999998,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,66,650,660,334,444.9490041344051,574.3382124837168,5.973631516983403,-12.58357249596877,148612.9673808913,110174703.694543,-4202.913213653569,2487816.1125000003,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,67,660,670,334,458.8007328315214,585.6126179820293,6.091007717322781,-7.235631034278802,153239.44476572814,114542674.20548193,-2416.70076544912,2515830.7439,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,68,670,680,334,466.34293161984897,601.2173913320668,6.13266883059321,-9.040999006627255,155758.53916102956,120728425.44780529,-3019.693668213503,2539816.5703,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,69,680,690,334,480.90590200545455,624.1018961998574,6.273232524226294,-20.2743514588971,160622.5712698218,130094061.06464604,-6771.633387271631,2560443.45,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,70,690,700,334,500.76958751734514,630.5491026216584,6.493010990364414,-30.6796110212597,167257.04223079327,132795785.0528709,-10246.99008110074,2575955.0149999997,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,71,700,710,334,502.0071975802548,630.2532425172014,6.491322559347323,-39.46456759796115,167670.4039918051,132671196.00095108,-13181.165577719024,2582992.9488000004,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,72,710,720,334,492.42747013128627,628.0097383680647,6.360555315352604,-36.47989015318551,164470.77502384962,131728341.3160318,-12184.28331116396,2585792.7,
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,pv,pv_generating,73,720,730,334,498.89067506212757,628.2997725132742,6.429317304993712,-43.83440782260399,166629.4854707506,131850041.78283753,-14640.692212749735,2591713.5143,
