variant,seed,target,population,n,absolute_error_sum,squared_error_sum,actual_abs_sum,mae,rmse,wape_pct,model_label,target_label,registry_experiment,registry_record,registry_source,registry_sha256,comparison_basis,raw_record_json,scenario,role,predictor_id,issue_hour,month,period,unit,signed_error_sum,bias,policy_label,experiment,name,order,case_id,alpha_load,alpha_pv,month_label,exploratory,label,source,forecast_reused
,2026,pv,all,48096,9734575.476463716,7927350551.40696,114413339.9657,202.39885804357357,405.98459269857494,8.50825216655859,,,exp004,8,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9734575.476463716, ""squared_error_sum"": 7927350551.40696, ""signed_error_sum"": -5735944.656981057, ""actual_abs_sum"": 114413339.9657, ""mae"": 202.39885804357357, ""rmse"": 405.98459269857494, ""wape_pct"": 8.50825216655859, ""bias"": -119.26032636770329, ""name"": ""no_season"", ""seed"": 2026, ""case_id"": ""no_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-5735944.656981057,-119.26032636770329,,,no_season,,no_season_seed_2026,,,,False,,,
,2026,pv,pv_generating,26880,9702418.783273872,7926470710.490275,114413339.9657,360.95307973489105,543.0318434305201,8.480146446369421,,,exp004,9,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 9702418.783273872, ""squared_error_sum"": 7926470710.490275, ""signed_error_sum"": -5768101.350170897, ""actual_abs_sum"": 114413339.9657, ""mae"": 360.95307973489105, ""rmse"": 543.0318434305201, ""wape_pct"": 8.480146446369421, ""bias"": -214.58710380100064, ""name"": ""no_season"", ""seed"": 2026, ""case_id"": ""no_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-5768101.350170897,-214.58710380100064,,,no_season,,no_season_seed_2026,,,,False,,,
,2026,net_load,all,48096,17042003.11419545,12658751510.1835,144333055.96420002,354.33306541490873,513.0278692296131,11.807415148489964,,,exp004,10,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 17042003.11419545, ""squared_error_sum"": 12658751510.1835, ""signed_error_sum"": 11264934.369062455, ""actual_abs_sum"": 144333055.96420002, ""mae"": 354.33306541490873, ""rmse"": 513.0278692296131, ""wape_pct"": 11.807415148489964, ""bias"": 234.21769729421277, ""name"": ""no_season"", ""seed"": 2026, ""case_id"": ""no_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,11264934.369062455,234.21769729421277,,,no_season,,no_season_seed_2026,,,,False,,,
,2026,net_load,pv_generating,26880,12638561.22663672,11038448410.47288,65091408.59120001,470.1845694433303,640.824908137641,19.416635006336893,,,exp004,11,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 12638561.22663672, ""squared_error_sum"": 11038448410.47288, ""signed_error_sum"": 8639417.679848779, ""actual_abs_sum"": 65091408.59120001, ""mae"": 470.1845694433303, ""rmse"": 640.824908137641, ""wape_pct"": 19.416635006336893, ""bias"": 321.40690773246945, ""name"": ""no_season"", ""seed"": 2026, ""case_id"": ""no_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,8639417.679848779,321.40690773246945,,,no_season,,no_season_seed_2026,,,,False,,,
,3407,load,all,48096,9557373.62097397,3369071342.9852304,222048476.9355,198.7145213941694,264.66750562757426,4.304183371521242,,,exp004,12,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9557373.62097397, ""squared_error_sum"": 3369071342.9852304, ""signed_error_sum"": 5113948.893905807, ""actual_abs_sum"": 222048476.9355, ""mae"": 198.7145213941694, ""rmse"": 264.66750562757426, ""wape_pct"": 4.304183371521242, ""bias"": 106.3279460642425, ""name"": ""no_season"", ""seed"": 3407, ""case_id"": ""no_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,5113948.893905807,106.3279460642425,,,no_season,,no_season_seed_3407,,,,False,,,
,3407,load,pv_generating,26880,5219164.457642856,1780574621.705266,142806829.5625,194.16534440635624,257.37446530458476,3.65470228113892,,,exp004,13,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 5219164.457642856, ""squared_error_sum"": 1780574621.705266, ""signed_error_sum"": 2660255.867669939, ""actual_abs_sum"": 142806829.5625, ""mae"": 194.16534440635624, ""rmse"": 257.37446530458476, ""wape_pct"": 3.65470228113892, ""bias"": 98.9678522198638, ""name"": ""no_season"", ""seed"": 3407, ""case_id"": ""no_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,2660255.867669939,98.9678522198638,,,no_season,,no_season_seed_3407,,,,False,,,
,3407,pv,all,48096,9664724.7004975,7858582245.557629,114413339.9657,200.9465381839966,404.21983634765303,8.447200915028693,,,exp004,14,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9664724.7004975, ""squared_error_sum"": 7858582245.557629, ""signed_error_sum"": -5804553.625214546, ""actual_abs_sum"": 114413339.9657, ""mae"": 200.9465381839966, ""rmse"": 404.21983634765303, ""wape_pct"": 8.447200915028693, ""bias"": -120.68682687155992, ""name"": ""no_season"", ""seed"": 3407, ""case_id"": ""no_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-5804553.625214546,-120.68682687155992,,,no_season,,no_season_seed_3407,,,,False,,,
,3407,pv,pv_generating,26880,9637548.010932555,7857810457.677039,114413339.9657,358.5397325495743,540.6748173330288,8.423447837307958,,,exp004,15,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 9637548.010932555, ""squared_error_sum"": 7857810457.677039, ""signed_error_sum"": -5831730.314779491, ""actual_abs_sum"": 114413339.9657, ""mae"": 358.5397325495743, ""rmse"": 540.6748173330288, ""wape_pct"": 8.423447837307958, ""bias"": -216.95425278197513, ""name"": ""no_season"", ""seed"": 3407, ""case_id"": ""no_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-5831730.314779491,-216.95425278197513,,,no_season,,no_season_seed_3407,,,,False,,,
,3407,net_load,all,48096,16802030.738309838,12423143283.57663,144333055.96420002,349.3436198085046,508.23113570492046,11.641152212891113,,,exp004,16,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 16802030.738309838, ""squared_error_sum"": 12423143283.57663, ""signed_error_sum"": 10918502.519120352, ""actual_abs_sum"": 144333055.96420002, ""mae"": 349.3436198085046, ""rmse"": 508.23113570492046, ""wape_pct"": 11.641152212891113, ""bias"": 227.0147729358024, ""name"": ""no_season"", ""seed"": 3407, ""case_id"": ""no_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,10918502.519120352,227.0147729358024,,,no_season,,no_season_seed_3407,,,,False,,,
,3407,net_load,pv_generating,26880,12475314.639418071,10840458838.96705,65091408.59120001,464.1114077164462,635.0518714450478,19.16583910139051,,,exp004,17,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 12475314.639418071, ""squared_error_sum"": 10840458838.96705, ""signed_error_sum"": 8491986.18244943, ""actual_abs_sum"": 65091408.59120001, ""mae"": 464.1114077164462, ""rmse"": 635.0518714450478, ""wape_pct"": 19.16583910139051, ""bias"": 315.92210500183893, ""name"": ""no_season"", ""seed"": 3407, ""case_id"": ""no_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,8491986.18244943,315.92210500183893,,,no_season,,no_season_seed_3407,,,,False,,,
,42,load,all,48096,9563633.669258084,3242702837.456779,222048476.9355,198.84467875203933,259.65643874419953,4.307002597471588,,,exp004,18,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9563633.669258084, ""squared_error_sum"": 3242702837.456779, ""signed_error_sum"": 5047042.427845965, ""actual_abs_sum"": 222048476.9355, ""mae"": 198.84467875203933, ""rmse"": 259.65643874419953, ""wape_pct"": 4.307002597471588, ""bias"": 104.9368435596716, ""name"": ""causal_season"", ""seed"": 42, ""case_id"": ""causal_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,5047042.427845965,104.9368435596716,,,causal_season,,causal_season_seed_42,,,,False,,,
,42,load,pv_generating,26880,5255062.651135865,1739128255.085919,142806829.5625,195.50084267618544,254.3613804624356,3.679839869868384,,,exp004,19,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 5255062.651135865, ""squared_error_sum"": 1739128255.085919, ""signed_error_sum"": 2703120.1420565713, ""actual_abs_sum"": 142806829.5625, ""mae"": 195.50084267618544, ""rmse"": 254.3613804624356, ""wape_pct"": 3.679839869868384, ""bias"": 100.56250528484269, ""name"": ""causal_season"", ""seed"": 42, ""case_id"": ""causal_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,2703120.1420565713,100.56250528484269,,,causal_season,,causal_season_seed_42,,,,False,,,
,42,pv,all,48096,10179211.751146138,8629944264.828342,114413339.9657,211.6436242337437,423.59372308001866,8.896874922275467,,,exp004,20,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 10179211.751146138, ""squared_error_sum"": 8629944264.828342, ""signed_error_sum"": -6439035.887208229, ""actual_abs_sum"": 114413339.9657, ""mae"": 211.6436242337437, ""rmse"": 423.59372308001866, ""wape_pct"": 8.896874922275467, ""bias"": -133.87882333683112, ""name"": ""causal_season"", ""seed"": 42, ""case_id"": ""causal_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-6439035.887208229,-133.87882333683112,,,causal_season,,causal_season_seed_42,,,,False,,,
,42,pv,pv_generating,26880,10150998.596923571,8629153125.315792,114413339.9657,377.6413168498352,566.5907181241383,8.872215949614565,,,exp004,21,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 10150998.596923571, ""squared_error_sum"": 8629153125.315792, ""signed_error_sum"": -6467249.041430795, ""actual_abs_sum"": 114413339.9657, ""mae"": 377.6413168498352, ""rmse"": 566.5907181241383, ""wape_pct"": 8.872215949614565, ""bias"": -240.59706255322897, ""name"": ""causal_season"", ""seed"": 42, ""case_id"": ""causal_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-6467249.041430795,-240.59706255322897,,,causal_season,,causal_season_seed_42,,,,False,,,
,42,net_load,all,48096,17309723.116704896,13209535646.27544,144333055.96420002,359.8994327325536,524.0699958748378,11.992902804606556,,,exp004,22,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 17309723.116704896, ""squared_error_sum"": 13209535646.27544, ""signed_error_sum"": 11486078.315054191, ""actual_abs_sum"": 144333055.96420002, ""mae"": 359.8994327325536, ""rmse"": 524.0699958748378, ""wape_pct"": 11.992902804606556, ""bias"": 238.81566689650265, ""name"": ""causal_season"", ""seed"": 42, ""case_id"": ""causal_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,11486078.315054191,238.81566689650265,,,causal_season,,causal_season_seed_42,,,,False,,,
,42,net_load,pv_generating,26880,13013232.578489782,11711780871.08155,65091408.59120001,484.1232358069116,660.0803993429769,19.992243001250856,,,exp004,23,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 13013232.578489782, ""squared_error_sum"": 11711780871.08155, ""signed_error_sum"": 9170369.183487369, ""actual_abs_sum"": 65091408.59120001, ""mae"": 484.1232358069116, ""rmse"": 660.0803993429769, ""wape_pct"": 19.992243001250856, ""bias"": 341.15956783807167, ""name"": ""causal_season"", ""seed"": 42, ""case_id"": ""causal_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,9170369.183487369,341.15956783807167,,,causal_season,,causal_season_seed_42,,,,False,,,
,2026,load,all,48096,9691500.52468748,3298013200.778715,222048476.9355,201.5032544221449,261.861538639639,4.364587705549829,,,exp004,24,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9691500.52468748, ""squared_error_sum"": 3298013200.778715, ""signed_error_sum"": 5556939.713597856, ""actual_abs_sum"": 222048476.9355, ""mae"": 201.5032544221449, ""rmse"": 261.861538639639, ""wape_pct"": 4.364587705549829, ""bias"": 115.53850036589024, ""name"": ""causal_season"", ""seed"": 2026, ""case_id"": ""causal_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,5556939.713597856,115.53850036589024,,,causal_season,,causal_season_seed_2026,,,,False,,,
,2026,load,pv_generating,26880,5287894.298439087,1748050985.3974056,142806829.5625,196.72225812645416,255.0130559068284,3.702830119987237,,,exp004,25,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 5287894.298439087, ""squared_error_sum"": 1748050985.3974056, ""signed_error_sum"": 2909558.5983807365, ""actual_abs_sum"": 142806829.5625, ""mae"": 196.72225812645416, ""rmse"": 255.0130559068284, ""wape_pct"": 3.702830119987237, ""bias"": 108.24250738023574, ""name"": ""causal_season"", ""seed"": 2026, ""case_id"": ""causal_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,2909558.5983807365,108.24250738023574,,,causal_season,,causal_season_seed_2026,,,,False,,,
,2026,pv,all,48096,9755076.027465075,8014998792.962941,114413339.9657,202.8251003714462,408.22279434203625,8.526170139242115,,,exp004,26,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9755076.027465075, ""squared_error_sum"": 8014998792.962941, ""signed_error_sum"": -5857248.516528559, ""actual_abs_sum"": 114413339.9657, ""mae"": 202.8251003714462, ""rmse"": 408.22279434203625, ""wape_pct"": 8.526170139242115, ""bias"": -121.7824458692731, ""name"": ""causal_season"", ""seed"": 2026, ""case_id"": ""causal_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-5857248.516528559,-121.7824458692731,,,causal_season,,causal_season_seed_2026,,,,False,,,
,2026,pv,pv_generating,26880,9722819.28486948,8014173667.702578,114413339.9657,361.7120269668705,546.0277848282186,8.497976973475545,,,exp004,27,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 9722819.28486948, ""squared_error_sum"": 8014173667.702578, ""signed_error_sum"": -5889505.259124157, ""actual_abs_sum"": 114413339.9657, ""mae"": 361.7120269668705, ""rmse"": 546.0277848282186, ""wape_pct"": 8.497976973475545, ""bias"": -219.103618270988, ""name"": ""causal_season"", ""seed"": 2026, ""case_id"": ""causal_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-5889505.259124157,-219.103618270988,,,causal_season,,causal_season_seed_2026,,,,False,,,
,2026,net_load,all,48096,17048399.08554755,12580925117.321487,144333055.96420002,354.4660488512049,511.44838225908336,11.811846545933449,,,exp004,28,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 17048399.08554755, ""squared_error_sum"": 12580925117.321487, ""signed_error_sum"": 11414188.230126414, ""actual_abs_sum"": 144333055.96420002, ""mae"": 354.4660488512049, ""rmse"": 511.44838225908336, ""wape_pct"": 11.811846545933449, ""bias"": 237.32094623516332, ""name"": ""causal_season"", ""seed"": 2026, ""case_id"": ""causal_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,11414188.230126414,237.32094623516332,,,causal_season,,causal_season_seed_2026,,,,False,,,
,2026,net_load,pv_generating,26880,12657674.83853162,11037292318.5741,65091408.59120001,470.8956413144204,640.7913494409719,19.44599926854689,,,exp004,29,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 12657674.83853162, ""squared_error_sum"": 11037292318.5741, ""signed_error_sum"": 8799063.857504893, ""actual_abs_sum"": 65091408.59120001, ""mae"": 470.8956413144204, ""rmse"": 640.7913494409719, ""wape_pct"": 19.44599926854689, ""bias"": 327.3461256512237, ""name"": ""causal_season"", ""seed"": 2026, ""case_id"": ""causal_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,8799063.857504893,327.3461256512237,,,causal_season,,causal_season_seed_2026,,,,False,,,
,3407,load,all,48096,9749847.67661564,3326856151.4637847,222048476.9355,202.71639380854208,263.0041080170191,4.390864468504213,,,exp004,30,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9749847.67661564, ""squared_error_sum"": 3326856151.4637847, ""signed_error_sum"": 5492890.973778363, ""actual_abs_sum"": 222048476.9355, ""mae"": 202.71639380854208, ""rmse"": 263.0041080170191, ""wape_pct"": 4.390864468504213, ""bias"": 114.20681499040175, ""name"": ""causal_season"", ""seed"": 3407, ""case_id"": ""causal_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,5492890.973778363,114.20681499040175,,,causal_season,,causal_season_seed_3407,,,,False,,,
,3407,load,pv_generating,26880,5333521.82157116,1772981350.307392,142806829.5625,198.41971062392707,256.8250914836835,3.734780638930802,,,exp004,31,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 5333521.82157116, ""squared_error_sum"": 1772981350.307392, ""signed_error_sum"": 2907886.3420149432, ""actual_abs_sum"": 142806829.5625, ""mae"": 198.41971062392707, ""rmse"": 256.8250914836835, ""wape_pct"": 3.734780638930802, ""bias"": 108.18029546186546, ""name"": ""causal_season"", ""seed"": 3407, ""case_id"": ""causal_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,2907886.3420149432,108.18029546186546,,,causal_season,,causal_season_seed_3407,,,,False,,,
,3407,pv,all,48096,9639807.520162432,7775628064.855423,114413339.9657,200.4284664039095,402.0807301079056,8.425422702503356,,,exp004,32,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9639807.520162432, ""squared_error_sum"": 7775628064.855423, ""signed_error_sum"": -5679816.964710697, ""actual_abs_sum"": 114413339.9657, ""mae"": 200.4284664039095, ""rmse"": 402.0807301079056, ""wape_pct"": 8.425422702503356, ""bias"": -118.09333343127696, ""name"": ""causal_season"", ""seed"": 3407, ""case_id"": ""causal_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-5679816.964710697,-118.09333343127696,,,causal_season,,causal_season_seed_3407,,,,False,,,
,3407,pv,pv_generating,26880,9590406.973162817,7773492827.432763,114413339.9657,356.78597370397387,537.7661587500227,8.382245440993094,,,exp004,33,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 9590406.973162817, ""squared_error_sum"": 7773492827.432763, ""signed_error_sum"": -5729217.511710315, ""actual_abs_sum"": 114413339.9657, ""mae"": 356.78597370397387, ""rmse"": 537.7661587500227, ""wape_pct"": 8.382245440993094, ""bias"": -213.1405324296992, ""name"": ""causal_season"", ""seed"": 3407, ""case_id"": ""causal_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-5729217.511710315,-213.1405324296992,,,causal_season,,causal_season_seed_3407,,,,False,,,
,3407,net_load,all,48096,16907464.297388542,12340970353.557898,144333055.96420002,351.53576799294206,506.54749855849104,11.714201008521725,,,exp004,34,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 16907464.297388542, ""squared_error_sum"": 12340970353.557898, ""signed_error_sum"": 11172707.93848906, ""actual_abs_sum"": 144333055.96420002, ""mae"": 351.53576799294206, ""rmse"": 506.54749855849104, ""wape_pct"": 11.714201008521725, ""bias"": 232.30014842167876, ""name"": ""causal_season"", ""seed"": 3407, ""case_id"": ""causal_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,11172707.93848906,232.30014842167876,,,causal_season,,causal_season_seed_3407,,,,False,,,
,3407,net_load,pv_generating,26880,12516843.822891844,10802378185.036043,65091408.59120001,465.65639222067864,633.9354765521491,19.229640429972275,,,exp004,35,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 12516843.822891844, ""squared_error_sum"": 10802378185.036043, ""signed_error_sum"": 8637103.853725256, ""actual_abs_sum"": 65091408.59120001, ""mae"": 465.65639222067864, ""rmse"": 633.9354765521491, ""wape_pct"": 19.229640429972275, ""bias"": 321.3208278915646, ""name"": ""causal_season"", ""seed"": 3407, ""case_id"": ""causal_season_seed_3407"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,8637103.853725256,321.3208278915646,,,causal_season,,causal_season_seed_3407,,,,False,,,
