previous_policy_id,previous_experiment,previous_label,current_policy_id,current_experiment,current_label,metric,population,unit,absolute_change_unit,previous,current,absolute_change,relative_change_pct,comparable,comparability_reason,previous_source,current_source,forecast_seed,rl_seed,period
exp003/uncalibrated,exp003,exp003 未校准,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/all,kW,kW,170.594815568832,212.419785933555,41.824970364723,24.5171403511072,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/uncalibrated,exp003,exp003 未校准,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/all,kW,kW,339.498526297329,423.999134245203,84.500607947874,24.8898305596382,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/uncalibrated,exp003,exp003 未校准,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/all,%,百分点,7.17130384626331,8.929502475256,1.75819862899269,24.5171403511067,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/uncalibrated,exp003,exp003 未校准,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/all,kW,kW,9.97289775245682,-135.595950409824,-145.568848162281,-1459.64444613322,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/no_season,exp004,exp004 无季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/all,kW,kW,212.419785933555,212.419785933555,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/no_season,exp004,exp004 无季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/all,kW,kW,423.999134245203,423.999134245203,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/no_season,exp004,exp004 无季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/all,%,百分点,8.929502475256,8.929502475256,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/no_season,exp004,exp004 无季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/all,kW,kW,-135.595950409824,-135.595950409824,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/causal_season,exp004,exp004 历史季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/all,kW,kW,211.643624233744,212.419785933555,0.776161699811013,0.366730489813292,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/causal_season,exp004,exp004 历史季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/all,kW,kW,423.593723080019,423.999134245203,0.405411165183978,0.0957075478447053,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/causal_season,exp004,exp004 历史季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/all,%,百分点,8.89687492227547,8.929502475256,0.0326275529805287,0.366730489813201,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/causal_season,exp004,exp004 历史季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/all,kW,kW,-133.878823336831,-135.595950409824,-1.71712707299301,-1.28259797195321,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/oracle_season,exp004,exp004 全年探索,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/all,kW,kW,210.607177267799,212.419785933555,,,False,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/oracle_season,exp004,exp004 全年探索,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/all,kW,kW,423.673485242544,423.999134245203,,,False,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/oracle_season,exp004,exp004 全年探索,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/all,%,百分点,8.85330574293936,8.929502475256,,,False,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/oracle_season,exp004,exp004 全年探索,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/all,kW,kW,-134.508792032189,-135.595950409824,,,False,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/primary,exp006,exp006 正式·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/all,kW,kW,212.419785933555,212.419785933555,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/primary,exp006,exp006 正式·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/all,kW,kW,423.999134245203,423.999134245203,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/primary,exp006,exp006 正式·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/all,%,百分点,8.929502475256,8.929502475256,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/primary,exp006,exp006 正式·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/all,kW,kW,-135.595950409824,-135.595950409824,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/causal_42,exp006,exp006 历史季节·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/all,kW,kW,211.643624233744,212.419785933555,0.776161699811013,0.366730489813292,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/causal_42,exp006,exp006 历史季节·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/all,kW,kW,423.593723080019,423.999134245203,0.405411165183978,0.0957075478447053,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/causal_42,exp006,exp006 历史季节·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/all,%,百分点,8.89687492227547,8.929502475256,0.0326275529805287,0.366730489813201,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/causal_42,exp006,exp006 历史季节·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/all,kW,kW,-133.878823336831,-135.595950409824,-1.71712707299301,-1.28259797195321,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp007/cost_only_42,exp007,exp007 仅费用·42,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/all,kW,kW,212.419785933555,212.419785933555,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp007/cost_only_42,exp007,exp007 仅费用·42,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/all,kW,kW,423.999134245203,423.999134245203,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp007/cost_only_42,exp007,exp007 仅费用·42,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/all,%,百分点,8.929502475256,8.929502475256,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp007/cost_only_42,exp007,exp007 仅费用·42,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/all,kW,kW,-135.595950409824,-135.595950409824,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp005/frozen_no_season,exp005,exp005 复用无季节预测,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/all,kW,kW,212.419785933555,212.419785933555,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp005/frozen_no_season,exp005,exp005 复用无季节预测,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/all,kW,kW,423.999134245203,423.999134245203,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp005/frozen_no_season,exp005,exp005 复用无季节预测,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/all,%,百分点,8.929502475256,8.929502475256,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp005/frozen_no_season,exp005,exp005 复用无季节预测,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/all,kW,kW,-135.595950409824,-135.595950409824,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp001/midnight_rescored,exp001,exp001 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,306.559095452739,379.332560437719,72.77346498498,23.738804708275,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp001/midnight_rescored,exp001,exp001 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,455.78901713816,567.140999457829,111.351982319669,24.4305979593,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp001/midnight_rescored,exp001,exp001 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,7.20222702024081,8.91194962722239,1.70972260698158,23.738804708275,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp001/midnight_rescored,exp001,exp001 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,9.4530881260648,-243.367024948112,-252.820113074177,-2674.47113263528,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp002/midnight_rescored,exp002,exp002 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,307.191009719755,379.332560437719,72.141550717964,23.4842649802081,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp002/midnight_rescored,exp002,exp002 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,459.437308296373,567.140999457829,107.703691161456,23.4425218014682,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp002/midnight_rescored,exp002,exp002 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,7.21707306485631,8.91194962722239,1.69487656236608,23.4842649802081,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp002/midnight_rescored,exp002,exp002 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,12.0802980252439,-243.367024948112,-255.447322973356,-2114.57798838699,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/primary,exp003,exp003 正式,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,331.633831770153,379.332560437719,47.698728667566,14.3829501390029,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/primary,exp003,exp003 正式,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,501.849596855795,567.140999457829,65.291402602034,13.0101534426051,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/primary,exp003,exp003 正式,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,7.79132695597745,8.91194962722239,1.12062267124494,14.382950139003,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/primary,exp003,exp003 正式,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,1.35768078249874,-243.367024948112,-244.724705730611,-18025.2021598338,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/uncalibrated,exp003,exp003 未校准,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,303.64134345383,379.332560437719,75.691216983889,24.9278362830713,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/uncalibrated,exp003,exp003 未校准,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,454.077902936246,567.140999457829,113.063096521583,24.8994931905897,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/uncalibrated,exp003,exp003 未校准,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,7.13367804356187,8.91194962722239,1.77827158366052,24.9278362830715,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp003/uncalibrated,exp003,exp003 未校准,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,16.2428405038148,-243.367024948112,-259.609865451927,-1598.30335950756,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/no_season,exp004,exp004 无季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,379.332560437719,379.332560437719,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/no_season,exp004,exp004 无季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,567.140999457829,567.140999457829,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/no_season,exp004,exp004 无季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,8.91194962722239,8.91194962722239,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/no_season,exp004,exp004 无季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,-243.367024948112,-243.367024948112,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/causal_season,exp004,exp004 历史季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,377.641316849835,379.332560437719,1.691243587884,0.447843896423152,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/causal_season,exp004,exp004 历史季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,566.590718124138,567.140999457829,0.550281333691032,0.0971214875374057,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/causal_season,exp004,exp004 历史季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,8.87221594961457,8.91194962722239,0.0397336776078188,0.447843896423023,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/causal_season,exp004,exp004 历史季节,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,-240.597062553229,-243.367024948112,-2.76996239488301,-1.15128687170492,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/oracle_season,exp004,exp004 全年探索,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,376.08332770257,379.332560437719,,,False,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/oracle_season,exp004,exp004 全年探索,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,566.705475922229,567.140999457829,,,False,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/oracle_season,exp004,exp004 全年探索,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,8.83561292037771,8.91194962722239,,,False,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp004/oracle_season,exp004,exp004 全年探索,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,-241.427745937766,-243.367024948112,,,False,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/primary,exp006,exp006 正式·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,379.332560437719,379.332560437719,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/primary,exp006,exp006 正式·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,567.140999457829,567.140999457829,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/primary,exp006,exp006 正式·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,8.91194962722239,8.91194962722239,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/primary,exp006,exp006 正式·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,-243.367024948112,-243.367024948112,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/causal_42,exp006,exp006 历史季节·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,377.641316849835,379.332560437719,1.691243587884,0.447843896423152,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/causal_42,exp006,exp006 历史季节·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,566.590718124138,567.140999457829,0.550281333691032,0.0971214875374057,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/causal_42,exp006,exp006 历史季节·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,8.87221594961457,8.91194962722239,0.0397336776078188,0.447843896423023,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp006/causal_42,exp006,exp006 历史季节·树DP,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,-240.597062553229,-243.367024948112,-2.76996239488301,-1.15128687170492,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp007/cost_only_42,exp007,exp007 仅费用·42,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,379.332560437719,379.332560437719,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp007/cost_only_42,exp007,exp007 仅费用·42,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,567.140999457829,567.140999457829,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp007/cost_only_42,exp007,exp007 仅费用·42,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,8.91194962722239,8.91194962722239,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp007/cost_only_42,exp007,exp007 仅费用·42,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,-243.367024948112,-243.367024948112,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp005/frozen_no_season,exp005,exp005 复用无季节预测,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,pv/pv_generating,kW,kW,379.332560437719,379.332560437719,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp005/frozen_no_season,exp005,exp005 复用无季节预测,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,pv/pv_generating,kW,kW,567.140999457829,567.140999457829,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp005/frozen_no_season,exp005,exp005 复用无季节预测,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,pv/pv_generating,%,百分点,8.91194962722239,8.91194962722239,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp005/frozen_no_season,exp005,exp005 复用无季节预测,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,bias,pv/pv_generating,kW,kW,-243.367024948112,-243.367024948112,0,0,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp004/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp001/midnight_rescored,exp001,exp001 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mae,net_load/all,kW,kW,293.175440684024,359.31117274698,66.135732062956,22.5584148210542,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp001/midnight_rescored,exp001,exp001 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rmse,net_load/all,kW,kW,424.942710283763,524.838254795593,99.89554451183,23.5080028658741,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
exp001/midnight_rescored,exp001,exp001 午夜重评分,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,wape_pct,net_load/all,%,百分点,9.76946403645489,11.9733002595921,2.20383622313721,22.5584148210543,True,same realized targets and midnight horizon; reused forecasts identical,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,42,42,2025-02-01/2025-12-31
