scenario,model,target,horizon,population,granularity,group,unit,n,mae,rmse,wape_pct,bias
3,updated_issued,net_load,remaining_day,all,lead_slot,4,kW,1336,184.56752270296224,245.17300072475425,5.622836575967122,-13.613873710456982
3,updated_issued,load,remaining_day,all,lead_slot,5,kW,1336,138.61574041454674,180.52378501279665,3.1370566008038203,8.920518088720438
3,updated_issued,pv,remaining_day,all,lead_slot,5,kW,1336,79.24805103240631,128.9937442734874,3.550608274688326,21.97959833662369
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,5,kW,837,114.26627805708732,155.64027222492854,3.2073861679169404,22.85570123323358
3,updated_issued,net_load,remaining_day,all,lead_slot,5,kW,1336,163.41180997929038,212.60416982245226,5.084570853506842,-13.059080247903248
3,updated_issued,load,remaining_day,all,lead_slot,6,kW,1336,144.83806257636533,188.21584375351694,3.233606678879433,2.5446245432226244
3,updated_issued,pv,remaining_day,all,lead_slot,6,kW,1336,36.69667751484241,57.05990032418366,1.6146617268464127,4.924827898787557
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,6,kW,668,58.48732958058303,73.27161913649961,1.2867275592050966,-5.056369651526683
3,updated_issued,net_load,remaining_day,all,lead_slot,6,kW,1336,151.0567092169379,194.48235491438413,4.825410476887665,-2.380203355564942
3,updated_issued,load,remaining_day,all,lead_slot,7,kW,1336,132.5365559467485,174.9095212427649,2.9558212694798542,0.4435016942943085
3,updated_issued,pv,remaining_day,all,lead_slot,7,kW,1336,61.14559994535948,113.52708313709377,2.642385800494686,-6.16442664564027
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,7,kW,784,104.19709378443913,148.19879668250542,2.642385800494686,-10.504686222672705
3,updated_issued,net_load,remaining_day,all,lead_slot,7,kW,1336,162.0505600439404,212.2509427611193,5.340675816401191,6.607928339934578
3,updated_issued,load,remaining_day,all,lead_slot,8,kW,1336,131.62226603789242,171.0154208305037,2.935232759198071,-2.7283414450243253
3,updated_issued,pv,remaining_day,all,lead_slot,8,kW,1336,76.93835674501088,145.9811091895942,3.2705296864902578,-7.863431015222641
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,8,kW,820,125.3532251357738,186.33436686321863,3.2705296864902578,-12.811638824801767
3,updated_issued,net_load,remaining_day,all,lead_slot,8,kW,1336,173.75147681459404,229.21348023055927,5.894978145093238,5.1350895701983195
3,updated_issued,load,remaining_day,all,lead_slot,9,kW,1336,143.69368915093582,188.26143288998995,3.206354152051833,-3.3389034151967976
3,updated_issued,pv,remaining_day,all,lead_slot,9,kW,1336,79.45757627941734,150.8106158651405,3.321650858108186,-10.755681642290076
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,9,kW,668,158.91515255883468,213.27841830632076,3.321650858108186,-21.511363284580156
3,updated_issued,net_load,remaining_day,all,lead_slot,9,kW,1336,185.5541663540936,244.07590948514584,6.498026711549373,7.41677822709328
3,updated_issued,load,remaining_day,all,lead_slot,10,kW,1336,138.99877889773853,179.80076463238623,3.122042728315446,1.9584325670667693
3,updated_issued,pv,remaining_day,all,lead_slot,10,kW,1336,78.50379574612437,151.2966815992669,3.224847800014189,-16.24088339211197
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,10,kW,754,139.09956381541403,201.39419990943955,3.2248478000141896,-28.776949883105566
3,updated_issued,net_load,remaining_day,all,lead_slot,10,kW,1336,178.89951325798376,237.40976768574018,6.5070728341957835,18.19931595917874
3,updated_issued,load,remaining_day,all,lead_slot,11,kW,1336,135.4020860482058,176.34698435482514,2.9537176357122004,-4.751850106167768
3,updated_issued,pv,remaining_day,all,lead_slot,11,kW,1336,64.67906541355364,122.6652104496175,2.618990741090126,-14.772834468281186
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,11,kW,787,109.79826098158536,159.82226130741856,2.618990741090126,-25.078153557336293
3,updated_issued,net_load,remaining_day,all,lead_slot,11,kW,1336,163.00396088997903,214.52916804067226,5.804834275747207,10.020984362113417
3,updated_issued,load,remaining_day,all,lead_slot,12,kW,1336,143.67123536845924,187.9761783005525,2.990521034147038,-2.321045077968514
3,updated_issued,pv,remaining_day,all,lead_slot,12,kW,1336,45.36630261261231,80.51630474446458,1.8167501177289582,-5.522957325887521
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,12,kW,668,90.73260522522462,113.86725016178697,1.8167501177289584,-11.045914651775043
3,updated_issued,net_load,remaining_day,all,lead_slot,12,kW,1336,156.74657148889435,204.03141954915617,5.309498964154364,3.2019122479190094
3,updated_issued,load,remaining_day,all,lead_slot,13,kW,1336,135.58034421432464,179.17969884917193,2.806689973187295,-13.129012290968092
3,updated_issued,pv,remaining_day,all,lead_slot,13,kW,1336,68.84979084117916,125.46046008515574,2.727705679320739,-7.638395285657707
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,13,kW,721,127.57742103164405,170.782148387357,2.727705679320739,-14.153808740136888
3,updated_issued,net_load,remaining_day,all,lead_slot,13,kW,1336,167.58688209353124,219.62032548787425,5.75508027100562,-5.4906170053103835
3,updated_issued,load,remaining_day,all,lead_slot,14,kW,1336,134.93406699093057,179.94027516380615,2.8113133085680624,-0.11288689443687101
3,updated_issued,pv,remaining_day,all,lead_slot,14,kW,1336,87.54014431425364,160.62593213947528,3.438859730667068,-16.180615787711478
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,14,kW,755,154.90547391237465,213.6709171814031,3.438859730667068,-28.632188996533163
3,updated_issued,net_load,remaining_day,all,lead_slot,14,kW,1336,183.1238140540909,242.3931965350856,6.473687729151836,16.067728893274605
3,updated_issued,load,remaining_day,all,lead_slot,15,kW,1336,146.6362172035617,194.04733320943944,3.0533227157832354,-0.7176770946526909
3,updated_issued,pv,remaining_day,all,lead_slot,15,kW,1336,90.84625550000803,167.55172433738844,3.5486884181603546,-17.57885268198086
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,15,kW,668,181.69251100001605,236.9539209569329,3.5486884181603546,-35.15770536396172
3,updated_issued,net_load,remaining_day,all,lead_slot,15,kW,1336,189.2771879126176,250.55000643468168,6.78168974405116,16.861175587328166
3,updated_issued,load,remaining_day,all,lead_slot,16,kW,1336,135.85472751846422,179.42150885311432,2.832260820127724,0.7578888975184255
3,updated_issued,pv,remaining_day,all,lead_slot,16,kW,1336,86.19266287826814,156.2627236811127,3.3526423424149563,-15.489498932537613
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,16,kW,680,169.3432317725974,219.03028212996009,3.3526423424149563,-30.432309667456252
3,updated_issued,net_load,remaining_day,all,lead_slot,16,kW,1336,173.97320314576916,231.47702056129225,6.324372133279891,16.24738783005604
3,updated_issued,load,remaining_day,all,lead_slot,17,kW,1336,134.5077873863518,178.15227977697094,2.7927856878914077,4.236419184952791
3,updated_issued,pv,remaining_day,all,lead_slot,17,kW,1336,70.8825152340122,127.91086963176339,2.7497658691214544,-9.385887847765051
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,17,kW,715,132.446210283413,174.84678848237192,2.7497658691214544,-17.5378268036561
3,updated_issued,net_load,remaining_day,all,lead_slot,17,kW,1336,166.75352249397383,219.98331159967333,6.1707407881506215,13.622307032717844
3,updated_issued,load,remaining_day,all,lead_slot,18,kW,1336,148.4382314072506,192.6031230786708,3.057815686963438,0.23717050564728592
3,updated_issued,pv,remaining_day,all,lead_slot,18,kW,1336,56.120808615252336,100.65028729491844,2.174912568376083,0.9903854376063143
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,18,kW,668,112.24161723050467,142.34100134922207,2.174912568376083,1.9807708752126285
3,updated_issued,net_load,remaining_day,all,lead_slot,18,kW,1336,172.000347321067,221.36273554708512,6.443298565469467,-0.7532149319590283
3,updated_issued,load,remaining_day,all,lead_slot,19,kW,1336,139.04397645607105,182.68039906062512,2.861343182126216,-0.6235676976026794
3,updated_issued,pv,remaining_day,all,lead_slot,19,kW,1336,81.35799425427128,144.75423967384407,3.153713421651267,0.7149715338453946
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,19,kW,713,152.44639596592765,198.14802898365443,3.153713421651267,1.3396942064760837
3,updated_issued,net_load,remaining_day,all,lead_slot,19,kW,1336,177.46638938808601,232.7203148515286,6.63435321329946,-1.3385392314480744
3,updated_issued,load,remaining_day,all,lead_slot,20,kW,1336,137.3272210257777,180.22326858027301,2.833199891222689,-0.37911107630018004
3,updated_issued,pv,remaining_day,all,lead_slot,20,kW,1336,98.54959910100136,179.30046050016992,3.824955098015707,-10.792502088987975
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,20,kW,679,193.90613313540177,251.5068088659402,3.824955098015707,-21.235320752412274
3,updated_issued,net_load,remaining_day,all,lead_slot,20,kW,1336,186.85955611645815,247.81404928337264,6.94700508082302,10.413391012687795
3,updated_issued,load,remaining_day,all,lead_slot,21,kW,1336,143.55123462706595,188.24736063691503,2.9582044934944456,-2.602868681013457
3,updated_issued,pv,remaining_day,all,lead_slot,21,kW,1336,100.42650545421958,186.7831064175521,3.911762097234776,-16.367397717809364
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,21,kW,668,200.85301090843916,264.1512023178792,3.911762097234776,-32.734795435618736
3,updated_issued,net_load,remaining_day,all,lead_slot,21,kW,1336,196.71310530754033,262.62383526887555,7.21089988505571,13.764529036795906
3,updated_issued,load,remaining_day,all,lead_slot,22,kW,1336,138.87819226809842,183.60389421900035,2.8483525967963437,-8.100635555236755
3,updated_issued,pv,remaining_day,all,lead_slot,22,kW,1336,96.65180750894972,179.72605631735038,3.7933789103209916,-11.749046640043911
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,22,kW,754,171.25572258880217,239.23713945545674,3.793378910320991,-20.81793940464014
3,updated_issued,net_load,remaining_day,all,lead_slot,22,kW,1336,192.2375663391991,257.4103681160712,6.869705114595117,3.6484110848071545
3,updated_issued,load,remaining_day,all,lead_slot,23,kW,1336,135.10735534908085,179.47683108280384,2.8287462506633605,-4.365830945730856
3,updated_issued,pv,remaining_day,all,lead_slot,23,kW,1336,82.91750416452982,152.77610404282476,3.2840949026898354,-3.430971235931177
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,23,kW,719,154.07202442811104,208.25441379915105,3.284094902689836,-6.375212199171145
3,updated_issued,net_load,remaining_day,all,lead_slot,23,kW,1336,177.9154318825025,236.01452640567018,6.446591724983329,-0.9348597097996801
3,updated_issued,load,remaining_day,all,lead_slot,24,kW,1336,145.01480014966953,194.19813958187282,3.1429388118989943,-0.04468534150416116
3,updated_issued,pv,remaining_day,all,lead_slot,24,kW,1336,69.90376262453765,129.00332656181348,2.795767415788414,6.277640919678588
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,24,kW,668,139.8075252490753,182.43825401496196,2.795767415788414,12.555281839357173
3,updated_issued,net_load,remaining_day,all,lead_slot,24,kW,1336,176.54885262573802,233.2835956509998,6.616627707307636,-6.32232626118275
3,updated_issued,load,remaining_day,all,lead_slot,25,kW,1336,137.38609019930752,183.37862460073373,2.9862227961773242,0.9938443204829933
3,updated_issued,pv,remaining_day,all,lead_slot,25,kW,1336,86.91528332672172,160.83475475888787,3.5183241619230508,9.310002987438533
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,25,kW,788,147.35890675697996,209.4208999238638,3.518324161923051,15.784472070073456
3,updated_issued,net_load,remaining_day,all,lead_slot,25,kW,1336,186.66042985683924,247.1299277584344,6.829600169549756,-8.316158666955538
3,updated_issued,load,remaining_day,all,lead_slot,26,kW,1336,132.5775254490069,176.20130150997784,2.868880838663332,-1.6659785506263656
3,updated_issued,pv,remaining_day,all,lead_slot,26,kW,1336,102.11300996477027,190.9179221765087,4.197111140866992,7.6043435601630245
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,26,kW,752,181.2410129439206,254.47035038734919,4.193119647442414,13.337318374033275
3,updated_issued,net_load,remaining_day,all,lead_slot,26,kW,1336,196.13477971826987,263.88848789893416,6.900977302597205,-9.270322110789392
3,updated_issued,load,remaining_day,all,lead_slot,27,kW,1336,147.23503011606772,191.2046867738927,3.192503192370371,0.07215836214593371
3,updated_issued,pv,remaining_day,all,lead_slot,27,kW,1336,109.35335234069555,204.45540646968286,4.569481139581438,8.285474028097084
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,27,kW,668,218.38300313671846,289.1374484406759,4.562717981106759,16.24724651152157
3,updated_issued,net_load,remaining_day,all,lead_slot,27,kW,1336,209.95576458515424,282.6541950342857,7.165973982938668,-8.213315665951153
3,updated_issued,load,remaining_day,all,lead_slot,28,kW,1336,133.6922898508111,182.2468903482923,2.8935401287540743,-6.5155853500458525
3,updated_issued,pv,remaining_day,all,lead_slot,28,kW,1336,108.6134830098345,202.01919481248336,4.606146646571808,4.267308163695829
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,28,kW,821,176.74496138993774,257.7058553647717,4.6061466465718075,6.944121445429507
3,updated_issued,net_load,remaining_day,all,lead_slot,28,kW,1336,201.78653407802105,276.4726427757046,6.641071445678744,-10.782893513741682
3,updated_issued,load,remaining_day,all,lead_slot,29,kW,1336,135.0300483860405,181.21193178050245,2.934444952598289,-7.901655642167378
3,updated_issued,pv,remaining_day,all,lead_slot,29,kW,1336,99.53764130880799,185.912252024798,4.296000189561136,6.164655398096966
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,29,kW,781,169.77345717189903,243.1361097916988,4.283426456739155,10.047068981489394
3,updated_issued,net_load,remaining_day,all,lead_slot,29,kW,1336,194.72115306539783,263.4647160033216,6.235477128085682,-14.066311040264349
3,updated_issued,load,remaining_day,all,lead_slot,30,kW,1336,144.51489054930636,190.9927531720582,3.1680247286340855,-7.263058072739571
3,updated_issued,pv,remaining_day,all,lead_slot,30,kW,1336,87.87523361874494,170.5245459709126,3.8721119252988005,14.578968575611883
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,30,kW,668,172.00981840139406,240.18210328923243,3.7896984262380586,25.417288315127905
3,updated_issued,net_load,remaining_day,all,lead_slot,30,kW,1336,190.6833886212503,254.3434756456684,5.996828903668636,-21.842026648351453
3,updated_issued,load,remaining_day,all,lead_slot,31,kW,1336,135.88128762684036,179.4225568380245,2.9800629129437404,-9.268912654810107
3,updated_issued,pv,remaining_day,all,lead_slot,31,kW,1336,104.00671414890617,203.27110731432663,4.66275865885629,24.28507976702329
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,31,kW,836,162.05709694282984,256.40835240193366,4.546209396484496,34.655059222500256
3,updated_issued,net_load,remaining_day,all,lead_slot,31,kW,1336,197.67271571924414,272.4352528802647,6.082998075848591,-33.55399242183341
3,updated_issued,load,remaining_day,all,lead_slot,32,kW,1336,134.4763481234472,177.5035838205601,2.946720654751859,-8.933747860178055
3,updated_issued,pv,remaining_day,all,lead_slot,32,kW,1336,132.04988311771885,240.09255948208883,6.004897260545426,36.66216427173237
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,32,kW,844,199.39115346340805,299.3793271186656,5.7280847429426816,48.39827149867114
3,updated_issued,net_load,remaining_day,all,lead_slot,32,kW,1336,216.6135133848313,301.53254413633465,6.523530303011943,-45.59591213191044
3,updated_issued,load,remaining_day,all,lead_slot,33,kW,1336,145.3834333527086,193.87213330011923,3.1832434069107514,-7.327896184772693
3,updated_issued,pv,remaining_day,all,lead_slot,33,kW,1336,146.69515327931614,260.48166787528277,6.744971644709626,41.64731696506422
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,33,kW,699,251.12754113816084,350.3931955721363,6.041286401813383,50.349416222795234
3,updated_issued,net_load,remaining_day,all,lead_slot,33,kW,1336,238.81576377449673,328.6323490514594,7.066648972817364,-48.975213149836904
3,updated_issued,load,remaining_day,all,lead_slot,34,kW,1336,145.67653725849618,193.43135252069501,3.178870154807664,-15.105434587549702
3,updated_issued,pv,remaining_day,all,lead_slot,34,kW,1336,143.71689249024683,258.82411269909755,6.653143318637786,37.22411322127033
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,34,kW,849,212.0068313461517,319.7498766260708,6.236919634271337,44.428087997090856
3,updated_issued,net_load,remaining_day,all,lead_slot,34,kW,1336,242.16966619120177,331.54540019698135,7.079661934747595,-52.32954780882003
3,updated_issued,load,remaining_day,all,lead_slot,35,kW,1336,146.03302561037168,191.57928256818303,3.2399215867331472,0.1649937200856821
3,updated_issued,pv,remaining_day,all,lead_slot,35,kW,1336,124.65696183773804,232.49218027511515,5.797393531273588,27.965418085260836
3,updated_issued,pv,remaining_day,pv_generating,lead_slot,35,kW,844,186.53708452991984,288.1974581959068,5.480465104114392,33.480328068652646
3,updated_issued,net_load,remaining_day,all,lead_slot,35,kW,1336,220.1858807499836,299.6747726615255,6.449236250710826,-27.80042436517516
