run_id,rl_seed,cutoff_day,iteration_at_cutoff,global_iteration,transitions,training_start_day,training_end_day,history_days,max_observed_index,rollout_seconds,update_seconds,mean_episode_reward,mean_episode_cost_yuan,mean_episode_throughput_kwh,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,gradient_norm
cost_only_3407,3407,31,211,211,4608,8,30,23,4463,0.044670790899544954,0.030823666020296514,-71.98439025878906,72392.31575896018,30512.619264120494,4.112911568747626,-0.0033522577076736423,8.29813637998369,3.2804392443762884,0.0015248341012465971,0.006022135416666667,22.51723261674245
cost_only_3407,3407,31,212,212,4608,8,30,23,4463,0.044700541999191046,0.03081054100766778,-77.85698699951172,78219.24383322077,31312.28432160938,5.884583075841268,-0.0028747426501164832,11.839993317921957,3.253887136777242,0.0012759694047493515,0.005262586805555556,20.984778351253933
cost_only_3407,3407,31,213,213,4608,8,30,23,4463,0.044482708908617496,0.030792708043009043,-74.18302154541016,74682.96276396696,29892.177427769475,6.589575356907314,-0.0038154206704348326,13.251793066660563,3.2505818406740823,0.0021277235310258723,0.014865451388888888,19.177745554182266
cost_only_3407,3407,31,214,214,4608,8,30,23,4463,0.0443304170621559,0.030638957978226244,-76.96530151367188,77143.84660341199,31436.120023673833,6.437414288520813,-0.006712109665386379,12.95193494690789,3.184107098314497,0.0034683264416849446,0.04562717013888889,19.56631350517273
cost_only_3407,3407,31,215,215,4608,8,30,23,4463,0.044291208032518625,0.030554707976989448,-73.08519744873047,73292.30935840725,29207.99653319113,5.591453115145366,-0.001951865101647046,11.249903784857857,3.154689166280958,0.0006587847829753931,0.0011393229166666667,17.864169465170967
cost_only_3407,3407,31,216,216,4608,8,30,23,4463,0.04458070790860802,0.031005459022708237,-75.90469360351562,75964.17766668482,29033.458997035894,5.589417907926771,-0.002206896237718562,11.246142148971558,3.1446253061294556,0.0009947012259772237,0.005479600694444444,19.0641907453537
cost_only_3407,3407,31,217,217,4608,8,30,23,4463,0.04438408405985683,0.030729832942597568,-66.92222595214844,67447.46529899066,29551.091288168936,3.0236237314012318,-0.002361925370577309,6.11513254377577,3.1580586433410645,0.000863860020501761,0.003634982638888889,28.710769401656258
cost_only_3407,3407,45,0,218,4608,8,44,37,6479,0.0429327079327777,0.029393917066045105,-68.24432373046875,68314.24670565252,30457.453115828088,5.522343152099186,-0.0035449832341530258,11.115014367633396,3.1619009839163885,0.0016708851295182587,0.001193576388888889,27.587505208121406
cost_only_3407,3407,45,1,219,4608,8,44,37,6479,0.043000082951039076,0.029668540926650167,-70.36796569824219,70476.20410330908,27199.43496034928,5.729294154379103,-0.003664320561155263,11.530032568507725,3.205781082312266,0.0027899277300144198,0.021484375,17.8094351556566
cost_only_3407,3407,45,2,220,4608,8,44,37,6479,0.04326766694430262,0.03030529199168086,-75.99758911132812,76017.8711417951,27469.03828451852,7.095042851236132,-0.0026224055198124712,14.259637302822536,3.215343428982629,0.0011949630486406528,0.006456163194444444,24.920678589079117
cost_only_3407,3407,45,3,221,4608,8,44,37,6479,0.04281054204329848,0.029031542013399303,-73.19938659667969,73080.74916021699,27806.06347826017,6.090058353212145,-0.0007888339201195373,12.246311850017971,3.230873088041941,0.0006523526901926541,5.425347222222222e-05,18.860215094354416
cost_only_3407,3407,45,4,222,4608,8,44,37,6479,0.04326075001154095,0.029420249979011714,-66.80181121826172,67066.49942684601,25790.86585506089,4.4016614887449474,-0.002514694920844502,8.873271756702,3.245970090230306,0.0008685741545883098,0.0026041666666666665,26.710675610436333
cost_only_3407,3407,45,5,223,4608,8,44,37,6479,0.04373304091859609,0.03013987501617521,-75.04615783691406,74919.78481095812,25256.595437629956,7.24076881673601,-0.0030155530742680034,14.552883254157173,3.2657315267456903,0.0010578381143962663,0.0030381944444444445,23.42625660366482
cost_only_3407,3407,45,6,224,4608,8,44,37,6479,0.04251479101367295,0.029548791935667396,-66.12286376953125,66131.8670315516,26338.133336884435,2.0410954687330456,-0.002559534306379242,4.152736339304182,3.2713183760643005,0.0018231614421387753,0.007541232638888889,20.953916443718803
cost_only_3407,3407,45,7,225,4608,8,44,37,6479,0.04219837498385459,0.02908716700039804,-70.26356506347656,70707.67911714422,26714.501821373036,4.141347487767537,-0.004274195732755793,8.356307016478645,3.253185053666433,0.002196133259758426,0.017415364583333332,17.839555647638107
cost_only_3407,3407,45,8,226,4608,8,44,37,6479,0.042980250087566674,0.029740208061411977,-70.88945007324219,71071.23094779707,27396.977524521702,4.686691131856707,-0.00495063500582344,9.448230240080091,3.2473303278287253,0.0027972808503464977,0.041829427083333336,16.28790862030453
cost_only_3407,3407,45,9,227,4608,8,44,37,6479,0.043114708038046956,0.029215874965302646,-71.6493911743164,71683.1627698291,26530.13928769121,5.5230154328876075,-0.0031279848578075566,11.117272085613674,3.2492647965749106,0.0017017803772003187,0.002170138888888889,21.8978330956565
cost_only_3407,3407,45,10,228,4608,8,44,37,6479,0.043017375050112605,0.029520124895498157,-63.07460021972656,63784.636768927405,26471.093623408837,3.603575971391466,-0.0025281330777539145,7.277050971984863,3.2421380612585278,0.0011769710002277457,0.0007052951388888889,24.711064100265503
cost_only_3407,3407,45,11,229,4608,8,44,37,6479,0.044292707927525043,0.029385583009570837,-69.92765808105469,70464.03190822172,28056.37200165869,3.9614898562431335,-0.00332703305563579,7.994445178243849,3.240571267075009,0.0015045808280673453,0.009494357638888888,15.602529168128967
cost_only_3407,3407,45,12,230,4608,8,44,37,6479,0.04343433293979615,0.029491750057786703,-70.11553955078125,70764.16258671987,27264.39526898221,3.926798860232035,-0.003879494033753872,7.926382819811503,3.2513032290670605,0.002314026568456029,0.015896267361111112,19.60414395067427
cost_only_3407,3407,45,13,231,4608,8,44,37,6479,0.04276700003538281,0.02986987493932247,-68.63301086425781,69108.2714459648,27398.021589517353,3.870590236451891,-0.0021797676518973377,7.810850434833103,3.2655191355281405,0.0010545143377132466,0.001681857638888889,22.81843916575114
cost_only_3407,3407,45,14,232,4608,8,44,37,6479,0.04238504194654524,0.02927287493366748,-69.44747924804688,69930.6245841565,28682.99873888884,2.364755872223112,-0.004868705524131656,4.8044043514463635,3.257757888899909,0.0025922828429732667,0.013671875,15.382846540874905
cost_only_3407,3407,45,15,233,4608,8,44,37,6479,0.04343529196921736,0.029759917058981955,-75.78235626220703,75884.99652021905,25929.660507445413,6.601993878682454,-0.0017716018224342002,13.272215843200684,3.234243505530887,0.0008665980250144559,0.0013020833333333333,38.29114503330655
cost_only_3407,3407,45,16,234,4608,8,44,37,6479,0.04421324993018061,0.03164529101923108,-67.70021057128906,67609.4129090005,28223.796218267682,3.282431807782915,-0.002553349496641507,6.634571724467808,3.2300718095567493,0.0013768411557369593,0.004014756944444444,17.263667239083183
cost_only_3407,3407,45,17,235,4608,8,44,37,6479,0.046780416974797845,0.03243054205086082,-71.36244201660156,71752.23067285173,27176.045906462525,5.126346283488804,-0.00367143240550326,10.324345509211222,3.2155076265335083,0.002142409526186384,0.019151475694444444,17.92564414607154
cost_only_3407,3407,45,18,236,4608,8,44,37,6479,0.04570374998729676,0.030948749976232648,-67.48322296142578,67865.8085650385,28682.84150233901,4.494268046485053,-0.0023235005274828938,9.05734462208218,3.208074000146654,0.0013359811852701063,0.0027669270833333335,20.532040821181404
cost_only_3407,3407,45,19,237,4608,8,44,37,6479,0.044543208088725805,0.030670834006741643,-65.68260955810547,66150.25445277672,27803.713765866072,4.040282766024272,-0.005160667946458691,8.15528757042355,3.2200343079037137,0.002386355177287037,0.011664496527777778,17.39952097998725
cost_only_3407,3407,45,20,238,4608,8,44,37,6479,0.04494829103350639,0.030678000068292022,-66.57636260986328,66689.82738012962,31050.72831123882,2.770916889111201,-0.006589681647407512,5.6185759041044445,3.1781392759746976,0.004011064896783662,0.04904513888888889,11.620183494355944
cost_only_3407,3407,45,21,239,4608,8,44,37,6479,0.04503212496638298,0.030556874931789935,-76.16900634765625,76037.95954910741,26509.012160321952,7.037424869007534,-0.0011980565031990409,14.140421231587728,3.158769541316562,0.0007775691608710784,0.0007052951388888889,31.51815258132087
cost_only_3407,3407,45,22,240,4608,8,44,37,6479,0.04456033406313509,0.030660666059702635,-65.24618530273438,65407.06268682387,28304.971440536872,3.589518964290619,-0.003793116555445724,7.250444809595744,3.191035919719272,0.0027227019105251,0.019639756944444444,12.051548865106371
cost_only_3407,3407,45,23,241,4608,8,44,37,6479,0.04450454097241163,0.030712999985553324,-74.67283630371094,74450.49057219469,26937.473331557863,5.977509631050958,-0.0024299030321546728,12.024097601572672,3.2109227379163108,0.0008885177314949841,0.0011393229166666667,21.749415145979988
cost_only_3407,3407,45,24,242,4608,8,44,37,6479,0.0443573750089854,0.03079133399296552,-72.9845962524414,73122.49443061174,25228.171304615746,5.882282190852695,-0.004001270319956045,11.836946116553413,3.2189582188924155,0.0020861366326446135,0.014973958333333334,15.552654107411703
cost_only_3407,3407,45,25,243,4608,8,44,37,6479,0.04436262499075383,0.029867292032577097,-68.18965148925781,68653.74089185138,24709.37274899456,5.6817149718602495,-0.0033938656302375924,11.434349086549547,3.2065699564086065,0.0017294236695811884,0.004231770833333333,17.46128010749817
cost_only_3407,3407,45,26,244,4608,8,44,37,6479,0.04373741592280567,0.02943570795468986,-69.73387908935547,69585.60205537832,23999.971498520506,5.888978070682949,-0.0027042681144343484,11.848273674647013,3.2454500330819025,0.0017189578189421202,0.006781684027777778,19.585299226972793
cost_only_3407,3407,45,27,245,4608,8,44,37,6479,0.04325279197655618,0.030420832918025553,-65.84133911132812,65808.12568127262,24593.469215974153,3.593751158979204,-0.00428880766655008,7.261184096336365,3.2552091677983603,0.0018031774310303364,0.012966579861111112,16.434723324245876
cost_only_3407,3407,45,28,246,4608,8,44,37,6479,0.044514958979561925,0.031109708012081683,-74.13609313964844,73875.4537207944,24991.59273191909,4.903481562932332,-0.003014978797485431,9.877442081769308,3.222456773122152,0.0017560117510887114,0.005913628472222222,17.35130736562941
cost_only_3407,3407,45,29,247,4608,8,44,37,6479,0.044914750033058226,0.030907667009159923,-74.48005676269531,74687.66248493065,24480.537132644284,6.0040366649627686,-0.0056618371616221136,12.083556784523857,3.207992878225115,0.0023247865987943645,0.025444878472222224,18.193542281786602
cost_only_3407,3407,45,30,248,4608,8,44,37,6479,0.044287500088103116,0.03157837502658367,-67.10083770751953,67358.94036128986,24144.734280636432,5.409312446912129,-0.00576143753197458,10.89475703239441,3.2304672135247126,0.002329341601491958,0.009006076388888888,15.287963681750828
cost_only_3407,3407,45,31,249,4608,8,44,37,6479,0.045131374965421855,0.0308608339400962,-70.60368347167969,70645.7912451788,27513.888205272557,3.771670765346951,-0.0030750849982723594,7.613830182287428,3.216922985182868,0.0017685191152041727,0.004340277777777778,11.940509041150412
cost_only_3407,3407,45,32,250,4608,8,44,37,6479,0.04517454106826335,0.031245791004039347,-68.34051513671875,68516.21481224179,25403.22427356372,4.139299260245429,-0.00408116505584783,8.351038508945042,3.2138842013147144,0.0023315268498562444,0.026638454861111112,13.60523310634825
cost_only_3407,3407,45,33,251,4608,8,44,37,6479,0.045131416991353035,0.03120479197241366,-66.91409301757812,66874.7333482858,27913.703471455097,3.8167368173599243,-0.0034535869231654536,7.704484674665663,3.2051913936932883,0.001326266239579531,0.007052951388888889,15.068064358499315
cost_only_3407,3407,45,34,252,4608,8,44,37,6479,0.04509637493174523,0.030997333000414073,-68.96935272216797,69229.92569947685,28051.779301845236,3.5181808471679688,-0.0034568403174893726,7.107653154267205,3.2188888788223267,0.0023037580563393728,0.021484375,16.265534546640183
cost_only_3407,3407,45,35,253,4608,8,44,37,6479,0.045078666997142136,0.03086120798252523,-66.943603515625,67252.98495342128,27102.487998115583,4.17199448744456,-0.0031723093836464817,8.414530727598402,3.2098607619603476,0.0016452778802684203,0.00634765625,15.443508505821228
cost_only_3407,3407,45,36,254,4608,8,44,37,6479,0.045573625015094876,0.030773292062804103,-68.77926635742188,69140.12428531368,29272.79660274923,4.564052681128184,-0.004958357791312867,9.201153172387016,3.156549996799893,0.0021960783438304235,0.021267361111111112,14.801876717143589
cost_only_3407,3407,45,37,255,4608,8,44,37,6479,0.045031415997073054,0.031084166024811566,-65.46593475341797,65962.65388675503,28517.697101850277,3.476600925127665,-0.004969072967974676,7.026322351561652,3.159117990069919,0.001999354855494554,0.010687934027777778,13.023575491375393
cost_only_3407,3407,45,38,256,4608,8,44,37,6479,0.04503558296710253,0.030926625011488795,-63.09206008911133,63906.00251425439,30293.324740186188,1.8218140370315976,-0.002434061335710188,3.7115700112448797,3.1536920070648193,0.0013639870196458207,0.0017903645833333333,19.180915276209515
cost_only_3407,3407,45,39,257,4608,8,44,37,6479,0.04490270803216845,0.030985374934971333,-72.58243560791016,73438.04814497422,28650.418787625782,3.6952441467179193,-0.0030709545438488326,7.459601865874396,3.148584200276269,0.0015419992194488764,0.008843315972222222,19.814796063635086
cost_only_3407,3407,45,40,258,4608,8,44,37,6479,0.04497837496455759,0.031165582942776382,-67.03968048095703,67457.66840753172,26783.005541579463,3.9343604379230075,-0.003562747125720812,7.939577566252814,3.1865576571888394,0.0015310978380714208,0.0035807291666666665,17.770533164342243
cost_only_3407,3407,45,41,259,4608,8,44,37,6479,0.04471337504219264,0.03063262498471886,-66.82963562011719,67322.11798720909,24532.587738171744,5.657518797450596,-0.00169638029506637,11.382568518320719,3.2069091929329767,0.0013611822007027917,0.0011393229166666667,19.117884781625534
cost_only_3407,3407,45,42,260,4608,8,44,37,6479,0.04322750004939735,0.028907999978400767,-72.72416687011719,73161.01530876875,27006.894787272497,5.187640713320838,-0.004399097175337374,10.448398007286919,3.2159176998668246,0.0027534524085947648,0.014594184027777778,16.71997794840071
cost_only_3407,3407,45,43,261,4608,8,44,37,6479,0.04270062502473593,0.029631374985910952,-69.70247650146484,69819.20528050313,27107.664562300648,4.997406827078925,-0.0028064474722163547,10.064837363031176,3.2205344902144537,0.0012779598666838865,0.007269965277777778,20.263505962159897
cost_only_3407,3407,59,0,262,4608,8,58,51,8495,0.04250629199668765,0.029603458009660244,-62.96173095703125,63411.29454626556,28833.07381094186,1.4873416655593448,-0.005015483087239166,3.049271033869849,3.2278362843725414,0.002411009261196442,0.021484375,13.417516231536865
cost_only_3407,3407,59,1,263,4608,8,58,51,8495,0.042208915925584733,0.029963625012896955,-64.01878356933594,64480.93008213942,27752.57266303352,2.662567284372118,-0.0026470131835796768,5.394470665189955,3.20210239622328,0.001392634937676323,0.005533854166666667,19.040078752570682
cost_only_3407,3407,59,2,264,4608,8,58,51,8495,0.04401170799974352,0.03151800006162375,-61.32996368408203,62143.970324142065,27363.197444898087,3.6310895880063376,-0.0020275397691875696,7.330764373143514,3.2265030013190374,0.0006320243584367643,0.00037977430555555556,17.966009762552048
cost_only_3407,3407,59,3,265,4608,8,58,51,8495,0.044958833954297006,0.03081820800434798,-59.438968658447266,60282.50282383165,27893.232873977708,2.9689982069863214,-0.0026488922303542495,6.007592969470554,3.2149375478426614,0.0010728523347501727,0.004665798611111111,18.88652578989665
cost_only_3407,3407,59,4,266,4608,8,58,51,8495,0.044927500071935356,0.030698959017172456,-61.941680908203125,62288.18661917056,29494.197670280148,2.7258902026547327,-0.003787737287994888,5.523517191410065,3.2080674635039435,0.0019655031326237804,0.012044270833333334,11.105491015646193
cost_only_3407,3407,59,5,267,4608,8,58,51,8495,0.04408345802221447,0.0297092089895159,-64.81663513183594,65460.15418528074,26912.389838586947,3.9138892557885914,-0.004255230978338255,7.899952371915181,3.183170047071245,0.0016242843071015362,0.009819878472222222,16.310754193200005
cost_only_3407,3407,59,6,268,4608,8,58,51,8495,0.04237741697579622,0.030477749998681247,-66.17549896240234,66689.12265977042,26853.30899469286,3.6734041770299277,-0.002123636659234762,7.41498249106937,3.1963421172565885,0.0011045846957434453,0.006239149305555556,15.311859210332235
cost_only_3407,3407,59,7,269,4608,8,58,51,8495,0.04387349996250123,0.030307874898426235,-64.94315338134766,65483.94551324448,29834.729968151798,2.8249688181612225,-0.0023142668263365826,5.719027969572279,3.2230872776773243,0.0016631005554472722,0.009548611111111112,11.951496693823072
cost_only_3407,3407,59,8,270,4608,8,58,51,8495,0.04295141599141061,0.030072874971665442,-68.12825012207031,68814.87636064633,28740.24664936982,3.4153906106948853,-0.0027700159828075105,6.901156650649177,3.2417692873213024,0.001138151812458293,0.002712673611111111,16.818954335318672
cost_only_3407,3407,59,9,271,4608,8,58,51,8495,0.044236833113245666,0.028911917004734278,-65.31425476074219,65591.26653684443,29277.17419587996,2.8881410823927984,-0.005305257030866212,5.851441555553013,3.2274416552649603,0.0018718421055660252,0.007758246527777778,14.972791208161247
cost_only_3407,3407,59,10,272,4608,8,58,51,8495,0.042495917063206434,0.03066812502220273,-66.21196746826172,66646.20938887692,27784.537780494924,4.691529273986816,-0.00448044809874975,9.456246932347616,3.2113844752311707,0.0016021399921884141,0.010904947916666666,14.73569511042701
cost_only_3407,3407,59,11,273,4608,8,58,51,8495,0.04572629102040082,0.03104474989231676,-68.24336242675781,68778.77410607036,28946.600433076655,4.865522318416172,-0.004086830575640003,9.803497473398844,3.2139560514026217,0.0019358422441908057,0.014431423611111112,14.225554585456848
cost_only_3407,3407,59,12,274,4608,8,58,51,8495,0.04483449994586408,0.030614249990321696,-65.05945587158203,65648.35119397542,28852.961130654163,2.5294650395711265,-0.003973585010195772,5.131248626444075,3.2185685435930886,0.002241796414434955,0.015625,12.049729201528761
cost_only_3407,3407,59,13,275,4608,8,58,51,8495,0.04506962501909584,0.029971124953590333,-59.92605972290039,60416.53665971902,26923.124257604068,2.618336710664961,-0.004711984242830012,5.309850699371761,3.187665628062354,0.001971143639088445,0.011121961805555556,13.821667989095053
cost_only_3407,3407,59,14,276,4608,8,58,51,8495,0.04431499994825572,0.029052000027149916,-61.78791046142578,62462.39093531031,28484.459037999866,1.901382906569375,-0.003345535369589925,3.872952792379591,3.17479579978519,0.0018097803325897782,0.015679253472222224,11.766011416912079
cost_only_3407,3407,59,15,277,4608,8,58,51,8495,0.04331729200202972,0.029982208972796798,-64.58219909667969,65096.85985090403,27792.132283938896,3.910527401500278,-0.0024453740204787916,7.888787256346808,3.1420888569619922,0.0014448555501379208,0.005479600694444444,14.050857504208883
cost_only_3407,3407,59,16,278,4608,8,58,51,8495,0.043625000049360096,0.03013070800807327,-67.89482116699219,68184.5444983477,28579.311406137178,3.4024348523881702,-0.0030491629279115135,6.873946123652988,3.1489014426867166,0.0016312587813066177,0.008626302083333334,15.450401677025688
cost_only_3407,3407,59,17,279,4608,8,58,51,8495,0.04548145807348192,0.030917417025193572,-67.70196533203125,68162.45339770915,30070.48765967297,5.010042435593075,-0.002380907147501906,10.088195549117195,3.16744241449568,0.0009853129109210891,0.0037977430555555555,19.55693068769243
cost_only_3407,3407,59,18,280,4608,8,58,51,8495,0.044916541897691786,0.030754750012420118,-66.77300262451172,67327.82792832027,28475.23107375658,5.175562845336066,-0.0034300757106393576,10.421540127860176,3.1777160631285772,0.0015197964044596625,0.006456163194444444,18.47449447049035
cost_only_3407,3407,59,19,281,4608,8,58,51,8495,0.045066541992127895,0.03073241701349616,-66.76412963867188,67046.28570355076,28965.068166453435,5.344089481565687,-0.002912366788627373,10.758171028561062,3.208368831210666,0.0010690282712554715,0.0037977430555555555,19.228248808119034
cost_only_3407,3407,59,20,282,4608,8,58,51,8495,0.044980417005717754,0.03085616696625948,-71.50396728515625,71659.07160874919,29823.297101787495,4.4014334082603455,-0.004093854791588253,8.875073234240213,3.2009353240331015,0.0017699222450018068,0.011773003472222222,14.55387818813324
cost_only_3407,3407,59,21,283,4608,8,58,51,8495,0.04498237511143088,0.0302928329911083,-64.43458557128906,65138.8050140182,27660.581048562133,5.224188718530867,-0.00318913738657203,10.518480287657844,3.186225692431132,0.0013985613403393574,0.006456163194444444,20.81551506784227
cost_only_3407,3407,59,22,284,4608,8,58,51,8495,0.043719165958464146,0.029345457907766104,-67.57505798339844,67782.88189196156,29011.842314704623,3.1306638717651367,-0.0034941447536564535,6.3316722710927325,3.167812910344866,0.0014327228183093313,0.002658420138888889,13.581327968173557
cost_only_3407,3407,59,23,285,4608,8,58,51,8495,0.043214290984906256,0.028982750023715198,-63.442649841308594,63431.47223847111,29219.18206237266,2.804714325401518,-0.005025812489394512,5.683058394326104,3.1789092090394764,0.002625241355821749,0.024739583333333332,13.79011779361301
cost_only_3407,3407,59,24,286,4608,8,58,51,8495,0.04343116597738117,0.02996616601012647,-64.22319793701172,65061.087520827874,25842.049522796653,4.986827618545956,-0.003666045351160897,10.04499003622267,3.200136833720737,0.0014060330345147224,0.009928385416666666,19.569669988420273
cost_only_3407,3407,59,25,287,4608,8,58,51,8495,0.042316957958973944,0.029949957970529795,-59.46418380737305,59978.766026427744,28263.905608337176,1.6025023063023884,-0.0016223751590587199,3.2724289430512323,3.2089788383907742,0.001424808750111121,0.007758246527777778,13.866622368494669
cost_only_3407,3407,59,26,288,4608,8,58,51,8495,0.04361920803785324,0.03000941697973758,-70.6780776977539,70690.04238310682,30920.327109413975,4.22494023376041,-0.0029429590795189142,8.519594404432508,3.191397031148275,0.001955435330122176,0.0068359375,21.2030963367886
cost_only_3407,3407,59,27,289,4608,8,58,51,8495,0.042196958092972636,0.029385667061433196,-67.83335876464844,68235.53834629232,28205.18070202429,4.316551327705383,-0.0008372605985237493,8.698345912827385,3.1784392992655435,0.0010698009097925227,0.0022786458333333335,24.027495556407505
cost_only_3407,3407,59,28,290,4608,8,58,51,8495,0.04310570901725441,0.02953833295032382,-60.725955963134766,61105.634012253184,29438.73750937127,1.3229330099291272,-0.0033063209460427365,2.716681268480089,3.2101309365696378,0.0028838482061372714,0.021050347222222224,11.249326017167833
cost_only_3407,3407,59,29,291,4608,8,58,51,8495,0.04354883299674839,0.029689415940083563,-62.86387634277344,63499.82598373928,28800.70754874141,1.3202716575728521,-0.003936585142380661,2.7128959231906467,3.2239718039830527,0.003933454509478906,0.037163628472222224,6.164721959167057
cost_only_3407,3407,59,30,292,4608,8,58,51,8495,0.04306229203939438,0.029476084047928452,-59.163536071777344,59079.40251536293,25504.34930814441,0.9531218674447801,-0.006970446013535063,1.9845198326640658,3.216759337319268,0.00434013663066758,0.04823133680555555,5.747413025961982
cost_only_3407,3407,59,31,293,4608,8,58,51,8495,0.04557233292143792,0.031201291945762932,-65.16552734375,65337.20203575879,26240.901399220937,1.9916965663433075,-0.005208303789711661,4.057840824127197,3.201555762026045,0.003894565859607408,0.043619791666666664,9.18927597337299
cost_only_3407,3407,59,32,294,4608,8,58,51,8495,0.04464504204224795,0.031087249983102083,-66.12373352050781,66335.6348055822,24873.926024500455,3.6421542498800488,-0.0031154795821445682,7.354643265406291,3.205189903577169,0.001694198070304588,0.009060329861111112,15.525482853253683
cost_only_3407,3407,59,33,295,4608,8,58,51,8495,0.04505175002850592,0.031046583084389567,-72.12654113769531,72503.5918070707,26234.546315518146,3.1704344749450684,-0.0021981017974515757,6.409339229265849,3.2037038339508905,0.0008220206926428849,0.0015733506944444445,14.68651525179545
cost_only_3407,3407,59,34,296,4608,8,58,51,8495,0.04520112508907914,0.030828749993816018,-62.791046142578125,62623.75597717731,24042.962096430987,4.258565127849579,-0.0017325920052826405,8.584526300430298,3.1965448458989463,0.0008625999410646222,0.001681857638888889,24.92351143889957
cost_only_3407,3407,59,35,297,4608,8,58,51,8495,0.04583729198202491,0.031312833074480295,-73.00074768066406,72852.20674680469,25198.383555781613,4.852383560604519,-0.0013067905739363697,9.77101084921095,3.1815049250920615,0.001224273749307435,0.0011393229166666667,16.421027845806545
cost_only_3407,3407,59,36,298,4608,8,58,51,8495,0.045338707976043224,0.03133679204620421,-68.50863647460938,68415.74770562659,25636.461595017572,3.8556735581821866,-0.0031143031341748107,7.78121296564738,3.1818616721365185,0.0015169968177638617,0.006564670138888889,11.957915650473701
cost_only_3407,3407,59,37,299,4608,8,58,51,8495,0.04531916696578264,0.0311005829134956,-66.62635040283203,66769.1060983798,25272.167049507785,4.114924218919542,-0.002187216809640328,8.297933604982164,3.1855391926235623,0.0012069049139932354,0.004014756944444444,15.546483861075508
cost_only_3407,3407,59,38,300,4608,8,58,51,8495,0.04497358307708055,0.031199249904602766,-68.01969909667969,67876.08723566623,26692.270431248966,3.7109583682484097,-0.0027698322147544888,7.4913720157411365,3.1957770122422113,0.0008413580516667531,0.0008680555555555555,14.527712053722805
cost_only_3407,3407,59,39,301,4608,8,58,51,8495,0.0466352499788627,0.03289533301722258,-62.975650787353516,63067.93525025045,24338.84173326922,2.641812129153146,-0.004619148715088765,5.356662134329478,3.1899804406695895,0.002093774972612058,0.010904947916666666,14.317525731192696
cost_only_3407,3407,59,40,302,4608,8,58,51,8495,0.04525483399629593,0.032253332901746035,-67.20773315429688,67192.42365307047,25658.68985656053,3.209992938571506,-0.0028815516400047475,6.48958518770006,3.1918127801683216,0.0015724286985737814,0.009657118055555556,11.177396787537468
cost_only_3407,3407,59,41,303,4608,8,58,51,8495,0.04535066697280854,0.032316416036337614,-71.67201232910156,71355.05784506806,24627.782492820985,4.7017976774109735,-0.0034210402647861177,9.474201215638054,3.188189062807295,0.0011980290459582142,0.006401909722222222,16.267947157224018
cost_only_3407,3407,59,42,304,4608,8,58,51,8495,0.04476049996446818,0.03203537501394749,-63.574424743652344,63689.08362561674,25445.23616993664,2.0430678096082477,-0.0021222918035669457,4.153925935427348,3.1772850023375616,0.001157264114112877,0.004448784722222222,16.367600242296856
cost_only_3407,3407,59,43,305,4608,8,58,51,8495,0.04626812506467104,0.03252395789604634,-65.56109619140625,65907.45871767798,24346.641192606574,3.8578657971488104,-0.004017984623917275,7.786940932273865,3.1586707168155246,0.00199165356338603,0.004069010416666667,17.257494661543106
cost_only_3407,3407,73,0,306,4608,8,72,65,10511,0.0434383749961853,0.03027270792517811,-56.403785705566406,56918.10180846922,20213.257604904506,4.5832537280188665,-0.0031211162115343744,9.23589821656545,3.1574328475528293,0.0013939481602594445,0.006239149305555556,15.102451589372423
cost_only_3407,3407,73,1,307,4608,8,72,65,10511,0.04368345905095339,0.029270250000990927,-62.60919952392578,62262.83733164139,23861.15343127158,3.5664472447501288,-0.002197984631897675,7.2004474401474,3.1578449739350214,0.0009798451902977628,0.0015733506944444445,15.078081925710043
cost_only_3407,3407,73,2,308,4608,8,72,65,10511,0.04363629105500877,0.029106833040714264,-58.527652740478516,58697.54055237455,25167.21192099148,1.1568007717529933,-0.004241337818611,2.3849808904859753,3.144833458794488,0.0025701570079440395,0.02001953125,9.956229150295258
cost_only_3407,3407,73,3,309,4608,8,72,65,10511,0.042972167022526264,0.029492249945178628,-69.83163452148438,69303.18275951484,25002.180393359733,3.560748729440901,-0.0018663170307667719,7.187530345386929,3.115012870894538,0.0011580271155303813,0.005479600694444444,19.660246054331463
cost_only_3407,3407,73,4,310,4608,8,72,65,10511,0.04306470800656825,0.02973612502682954,-56.790950775146484,57178.368646581104,22329.548278508264,1.5337107214662764,-0.0022570843963573375,3.1345767047670154,3.132055653466119,0.001098797632329883,0.004069010416666667,12.078691211011675
cost_only_3407,3407,73,5,311,4608,8,72,65,10511,0.04282437497749925,0.03073083295021206,-61.865692138671875,61690.58339267387,22323.236503294953,2.42761222521464,-0.003999643532248835,4.92538998524348,3.108314719465044,0.0023775435936007248,0.028049045138888888,8.66401278310352
cost_only_3407,3407,73,6,312,4608,8,72,65,10511,0.044481332995928824,0.030797417042776942,-59.83010482788086,59726.29607109836,21678.70608435644,3.434787472089132,-0.004502487187791202,6.9403989050123425,3.0909493101967707,0.0025367249606157807,0.02197265625,11.813689125908745
cost_only_3407,3407,73,7,313,4608,8,72,65,10511,0.0431815420743078,0.02909745799843222,-60.07408142089844,59895.14842047621,25779.59058892181,1.4934463202953339,-0.0013063885788950655,3.0508549080954657,3.0674729347229004,0.0017131805889726416,0.010145399305555556,13.870562573273977
